subscription_id,account_id,segment,start_date,end_date,contract_type,committed_actions_monthly,status
SUB-0008143,ACC-005812,Commercial,2025-12-01,,annual,19359.0,active
SUB-0008144,ACC-005814,Commercial,2025-01-01,,annual,26572.0,active
SUB-0008145,ACC-005815,Commercial,2023-04-01,2024-04-01,annual,30734.0,contracted
SUB-0008146,ACC-005815,Commercial,2024-04-01,2025-04-01,annual,23528.0,renewed
SUB-0008147,ACC-005815,Commercial,2025-04-01,,annual,23528.0,active
SUB-0008148,ACC-005818,Commercial,2024-02-01,2025-02-01,annual,11966.0,renewed
SUB-0008149,ACC-005818,Commercial,2025-02-01,,annual,11966.0,active
SUB-0008150,ACC-005823,Commercial,2023-12-01,2024-12-01,annual,18460.0,contracted
SUB-0008151,ACC-005823,Commercial,2024-12-01,2025-12-01,annual,15226.0,renewed
SUB-0008152,ACC-005823,Commercial,2025-12-01,,annual,15226.0,active
SUB-0008153,ACC-005870,Enterprise,2025-10-01,,multi_year,802249.0,active
SUB-0008154,ACC-005873,Commercial,2020-10-01,2021-10-01,annual,12583.0,churned
SUB-0008155,ACC-005883,Commercial,2025-12-01,,annual,9217.0,active
SUB-0008156,ACC-005902,Commercial,2025-07-01,,annual,16536.0,active
SUB-0008157,ACC-005904,Commercial,2025-01-01,,annual,13554.0,active
SUB-0008158,ACC-005918,Commercial,2025-06-01,,annual,22030.0,active
SUB-0008159,ACC-005937,Commercial,2025-01-01,,annual,36058.0,active
SUB-0008160,ACC-005941,Commercial,2025-03-01,,annual,15361.0,active
SUB-0008161,ACC-005942,Commercial,2025-06-01,,annual,26669.0,active
SUB-0008162,ACC-005966,Commercial,2025-06-01,,annual,18962.0,active
SUB-0008163,ACC-006001,Commercial,2025-10-01,,annual,19934.0,active
SUB-0008164,ACC-006025,Commercial,2024-05-01,2025-05-01,annual,11275.0,renewed
SUB-0008165,ACC-006025,Commercial,2025-05-01,,annual,11275.0,active
SUB-0008166,ACC-006049,Commercial,2025-04-01,,annual,18913.0,active
SUB-0008167,ACC-006051,Commercial,2025-07-01,,annual,29783.0,active
SUB-0008168,ACC-006054,Enterprise,2025-12-01,,multi_year,218771.0,active
SUB-0008169,ACC-006058,Commercial,2025-10-01,,annual,31424.0,active
SUB-0008170,ACC-006066,Commercial,2025-10-01,,annual,16010.0,active
SUB-0008171,ACC-006087,Commercial,2025-09-01,,annual,21241.0,active
SUB-0008172,ACC-006089,Commercial,2025-08-01,,annual,13490.0,active
SUB-0008173,ACC-006094,Commercial,2025-02-01,,annual,22195.0,active
SUB-0008174,ACC-006097,Commercial,2025-10-01,,annual,18211.0,active
SUB-0008175,ACC-006128,Commercial,2022-10-01,2023-10-01,annual,18054.0,renewed
SUB-0008176,ACC-006128,Commercial,2023-10-01,2024-10-01,annual,18054.0,expanded
SUB-0008177,ACC-006128,Commercial,2024-10-01,2025-10-01,annual,22807.0,renewed
SUB-0008178,ACC-006128,Commercial,2025-10-01,,annual,22807.0,active
SUB-0008179,ACC-006132,Commercial,2025-09-01,,annual,14017.0,active
SUB-0008180,ACC-006138,Commercial,2023-07-01,2024-07-01,annual,24039.0,renewed
SUB-0008181,ACC-006138,Commercial,2024-07-01,2025-07-01,annual,24039.0,churned
SUB-0008182,ACC-006149,Commercial,2025-10-01,,annual,18548.0,active
SUB-0008183,ACC-006162,Commercial,2025-08-01,,annual,40718.0,active
SUB-0008184,ACC-006166,Commercial,2023-03-01,2024-03-01,annual,23973.0,renewed
SUB-0008185,ACC-006166,Commercial,2024-03-01,2025-03-01,annual,23973.0,renewed
SUB-0008186,ACC-006166,Commercial,2025-03-01,,annual,23973.0,active
SUB-0008187,ACC-006172,Commercial,2024-02-01,2025-02-01,annual,12987.0,churned
SUB-0008188,ACC-006193,Commercial,2024-09-01,2025-09-01,annual,20052.0,renewed
SUB-0008189,ACC-006193,Commercial,2025-09-01,,annual,20052.0,active
SUB-0008190,ACC-006199,Commercial,2025-11-01,,annual,22783.0,active
SUB-0008191,ACC-006200,Commercial,2025-07-01,,annual,20822.0,active
SUB-0008192,ACC-006203,Commercial,2022-12-01,2023-12-01,annual,24345.0,renewed
SUB-0008193,ACC-006203,Commercial,2023-12-01,2024-12-01,annual,24345.0,renewed
SUB-0008194,ACC-006203,Commercial,2024-12-01,2025-12-01,annual,24345.0,renewed
SUB-0008195,ACC-006203,Commercial,2025-12-01,,annual,24345.0,active
SUB-0008196,ACC-006205,Commercial,2022-11-01,2023-11-01,annual,23403.0,churned
SUB-0008197,ACC-006206,Commercial,2024-09-01,2025-09-01,annual,31739.0,renewed
SUB-0008198,ACC-006206,Commercial,2025-09-01,,annual,31739.0,active
SUB-0008199,ACC-006207,Commercial,2025-11-01,,annual,27829.0,active
SUB-0008200,ACC-006220,Commercial,2025-10-01,,annual,36280.0,active
SUB-0008201,ACC-006231,Commercial,2024-12-01,2025-12-01,annual,15691.0,renewed
SUB-0008202,ACC-006231,Commercial,2025-12-01,,annual,15691.0,active
SUB-0008203,ACC-006239,Commercial,2024-05-01,2025-05-01,annual,21186.0,renewed
SUB-0008204,ACC-006239,Commercial,2025-05-01,,annual,21186.0,active
SUB-0008205,ACC-006245,Commercial,2023-07-01,2024-07-01,annual,23018.0,renewed
SUB-0008206,ACC-006245,Commercial,2024-07-01,2025-07-01,annual,23018.0,churned
SUB-0008207,ACC-006263,Commercial,2025-09-01,,annual,34322.0,active
SUB-0008208,ACC-006275,Commercial,2025-02-01,,annual,13535.0,active
SUB-0008209,ACC-006282,Commercial,2025-10-01,,annual,18499.0,active
SUB-0008210,ACC-006289,Commercial,2023-06-01,2024-06-01,annual,24787.0,renewed
SUB-0008211,ACC-006289,Commercial,2024-06-01,2025-06-01,annual,24787.0,renewed
SUB-0008212,ACC-006289,Commercial,2025-06-01,,annual,24787.0,active
SUB-0008213,ACC-006294,Commercial,2025-12-01,,annual,19296.0,active
SUB-0008214,ACC-006306,Commercial,2024-11-01,2025-11-01,annual,14384.0,expanded
SUB-0008215,ACC-006306,Commercial,2025-11-01,,annual,18798.0,active
SUB-0008216,ACC-006326,Commercial,2023-11-01,2024-11-01,annual,15435.0,renewed
SUB-0008217,ACC-006326,Commercial,2024-11-01,2025-11-01,annual,15435.0,churned
SUB-0008218,ACC-006344,Commercial,2023-10-01,2024-10-01,annual,18157.0,renewed
SUB-0008219,ACC-006344,Commercial,2024-10-01,2025-10-01,annual,18157.0,renewed
SUB-0008220,ACC-006344,Commercial,2025-10-01,,annual,18157.0,active
SUB-0008221,ACC-006363,Commercial,2025-01-01,,annual,21762.0,active
SUB-0008222,ACC-006364,Commercial,2021-07-01,2022-07-01,annual,24885.0,contracted
SUB-0008223,ACC-006364,Commercial,2022-07-01,2023-07-01,annual,19341.0,renewed
SUB-0008224,ACC-006364,Commercial,2023-07-01,2024-07-01,annual,19341.0,renewed
SUB-0008225,ACC-006364,Commercial,2024-07-01,2025-07-01,annual,19341.0,renewed
SUB-0008226,ACC-006364,Commercial,2025-07-01,,annual,19341.0,active
SUB-0008227,ACC-006371,Commercial,2025-10-01,,annual,34857.0,active
SUB-0008228,ACC-006378,Commercial,2025-09-01,,annual,13381.0,active
SUB-0008229,ACC-006384,Commercial,2024-12-01,2025-12-01,annual,9932.0,expanded
SUB-0008230,ACC-006384,Commercial,2025-12-01,,annual,12498.0,active
SUB-0008231,ACC-006385,Enterprise,2025-11-01,,multi_year,543864.0,active
SUB-0008232,ACC-006401,Commercial,2025-03-01,,annual,29161.0,active
SUB-0008233,ACC-006415,Commercial,2022-06-01,2023-06-01,annual,14525.0,expanded
SUB-0008234,ACC-006415,Commercial,2023-06-01,2024-06-01,annual,19554.0,renewed
SUB-0008235,ACC-006415,Commercial,2024-06-01,2025-06-01,annual,19554.0,renewed
SUB-0008236,ACC-006415,Commercial,2025-06-01,,annual,19554.0,active
SUB-0008237,ACC-006439,Commercial,2024-10-01,2025-10-01,annual,14487.0,renewed
SUB-0008238,ACC-006439,Commercial,2025-10-01,,annual,14487.0,active
SUB-0008239,ACC-006455,Commercial,2025-09-01,,annual,16807.0,active
SUB-0008240,ACC-006460,Commercial,2025-10-01,,annual,55250.0,active
SUB-0008241,ACC-006470,Enterprise,2025-08-01,,multi_year,628314.0,active
SUB-0008242,ACC-006475,Enterprise,2025-10-01,,multi_year,363245.0,active
SUB-0008243,ACC-006482,Commercial,2025-11-01,,annual,26586.0,active
SUB-0008244,ACC-006496,Commercial,2024-01-01,2025-01-01,annual,23325.0,renewed
SUB-0008245,ACC-006496,Commercial,2025-01-01,,annual,23325.0,active
SUB-0008246,ACC-006503,Commercial,2025-11-01,,annual,20130.0,active
SUB-0008247,ACC-006524,Commercial,2023-12-01,2024-12-01,annual,28394.0,contracted
SUB-0008248,ACC-006524,Commercial,2024-12-01,2025-12-01,annual,25255.0,renewed
SUB-0008249,ACC-006524,Commercial,2025-12-01,,annual,25255.0,active
SUB-0008250,ACC-006533,Commercial,2025-05-01,,annual,26867.0,active
SUB-0008251,ACC-006555,Commercial,2025-06-01,,annual,25100.0,active
SUB-0008252,ACC-006561,Commercial,2024-02-01,2025-02-01,annual,18216.0,expanded
SUB-0008253,ACC-006561,Commercial,2025-02-01,,annual,26390.0,active
SUB-0008254,ACC-006563,Enterprise,2025-06-01,,multi_year,385874.0,active
SUB-0008255,ACC-006566,Enterprise,2025-12-01,,multi_year,410837.0,active
SUB-0008256,ACC-006567,Commercial,2025-11-01,,annual,21001.0,active
SUB-0008257,ACC-006569,Commercial,2025-10-01,,annual,30778.0,active
SUB-0008258,ACC-006570,Commercial,2025-06-01,,annual,26746.0,active
SUB-0008259,ACC-006571,Commercial,2025-09-01,,annual,20676.0,active
SUB-0008260,ACC-006577,Commercial,2022-07-01,2023-07-01,annual,23224.0,renewed
SUB-0008261,ACC-006577,Commercial,2023-07-01,2024-07-01,annual,23224.0,renewed
SUB-0008262,ACC-006577,Commercial,2024-07-01,2025-07-01,annual,23224.0,renewed
SUB-0008263,ACC-006577,Commercial,2025-07-01,,annual,23224.0,active
SUB-0008264,ACC-006592,Commercial,2024-10-01,2025-10-01,annual,24326.0,expanded
SUB-0008265,ACC-006592,Commercial,2025-10-01,,annual,33151.0,active
SUB-0008266,ACC-006597,Enterprise,2025-10-01,,multi_year,591427.0,active
SUB-0008267,ACC-006634,Commercial,2025-05-01,,annual,20855.0,active
SUB-0008268,ACC-006655,Commercial,2023-05-01,2024-05-01,annual,24793.0,renewed
SUB-0008269,ACC-006655,Commercial,2024-05-01,2025-05-01,annual,24793.0,renewed
SUB-0008270,ACC-006655,Commercial,2025-05-01,,annual,24793.0,active
SUB-0008271,ACC-006661,Commercial,2025-07-01,,annual,20157.0,active
SUB-0008272,ACC-006668,Commercial,2024-09-01,2025-09-01,annual,15854.0,expanded
SUB-0008273,ACC-006668,Commercial,2025-09-01,,annual,23293.0,active
SUB-0008274,ACC-006701,Commercial,2023-07-01,2024-07-01,annual,16895.0,expanded
SUB-0008275,ACC-006701,Commercial,2024-07-01,2025-07-01,annual,26434.0,renewed
SUB-0008276,ACC-006701,Commercial,2025-07-01,,annual,26434.0,active
SUB-0008277,ACC-006702,Commercial,2024-04-01,2025-04-01,annual,23694.0,churned
SUB-0008278,ACC-006708,Commercial,2025-01-01,,annual,23573.0,active
SUB-0008279,ACC-006713,Commercial,2023-11-01,2024-11-01,annual,19984.0,renewed
SUB-0008280,ACC-006713,Commercial,2024-11-01,2025-11-01,annual,19984.0,renewed
SUB-0008281,ACC-006713,Commercial,2025-11-01,,annual,19984.0,active
SUB-0008282,ACC-006726,Commercial,2025-05-01,,annual,37362.0,active
SUB-0008283,ACC-006728,Commercial,2025-07-01,,annual,37962.0,active
SUB-0008284,ACC-006738,Commercial,2025-02-01,,annual,27868.0,active
SUB-0008285,ACC-006749,Commercial,2024-11-01,2025-11-01,annual,15736.0,expanded
SUB-0008286,ACC-006749,Commercial,2025-11-01,,annual,24700.0,active
SUB-0008287,ACC-006754,Enterprise,2025-10-01,,multi_year,426175.0,active
SUB-0008288,ACC-006757,Commercial,2024-09-01,2025-09-01,annual,31083.0,renewed
SUB-0008289,ACC-006757,Commercial,2025-09-01,,annual,31083.0,active
SUB-0008290,ACC-006766,Commercial,2025-08-01,,annual,25937.0,active
SUB-0008291,ACC-006771,Commercial,2025-08-01,,annual,28214.0,active
SUB-0008292,ACC-006792,Commercial,2024-03-01,2025-03-01,annual,15199.0,renewed
SUB-0008293,ACC-006792,Commercial,2025-03-01,,annual,15199.0,active
SUB-0008294,ACC-006818,Commercial,2022-01-01,2023-01-01,annual,25268.0,renewed
SUB-0008295,ACC-006818,Commercial,2023-01-01,2024-01-01,annual,25268.0,renewed
SUB-0008296,ACC-006818,Commercial,2024-01-01,2025-01-01,annual,25268.0,renewed
SUB-0008297,ACC-006818,Commercial,2025-01-01,,annual,25268.0,active
SUB-0008298,ACC-006840,Commercial,2025-11-01,,annual,43867.0,active
SUB-0008299,ACC-006843,Commercial,2020-10-01,2021-10-01,annual,36573.0,renewed
SUB-0008300,ACC-006843,Commercial,2021-10-01,2022-10-01,annual,36573.0,renewed
SUB-0008301,ACC-006843,Commercial,2022-10-01,2023-10-01,annual,36573.0,expanded
SUB-0008302,ACC-006843,Commercial,2023-10-01,2024-10-01,annual,54343.0,renewed
SUB-0008303,ACC-006843,Commercial,2024-10-01,2025-10-01,annual,54343.0,renewed
SUB-0008304,ACC-006843,Commercial,2025-10-01,,annual,54343.0,active
SUB-0008305,ACC-006844,Commercial,2025-03-01,,annual,14369.0,active
SUB-0008306,ACC-006850,Commercial,2025-06-01,,annual,23631.0,active
SUB-0008307,ACC-006872,Commercial,2023-02-01,2024-02-01,annual,20340.0,renewed
SUB-0008308,ACC-006872,Commercial,2024-02-01,2025-02-01,annual,20340.0,renewed
SUB-0008309,ACC-006872,Commercial,2025-02-01,,annual,20340.0,active
SUB-0008310,ACC-006893,Commercial,2025-10-01,,annual,44315.0,active
SUB-0008311,ACC-006896,Commercial,2023-04-01,2024-04-01,annual,16785.0,renewed
SUB-0008312,ACC-006896,Commercial,2024-04-01,2025-04-01,annual,16785.0,renewed
SUB-0008313,ACC-006896,Commercial,2025-04-01,,annual,16785.0,active
SUB-0008314,ACC-006910,Commercial,2025-09-01,,annual,25717.0,active
SUB-0008315,ACC-006914,Commercial,2025-08-01,,annual,19239.0,active
SUB-0008316,ACC-006916,Commercial,2024-02-01,2025-02-01,annual,23282.0,renewed
SUB-0008317,ACC-006916,Commercial,2025-02-01,,annual,23282.0,active
SUB-0008318,ACC-006931,Commercial,2025-09-01,,annual,22466.0,active
SUB-0008319,ACC-006932,Commercial,2025-10-01,,annual,27543.0,active
SUB-0008320,ACC-006935,Commercial,2025-09-01,,annual,27335.0,active
SUB-0008321,ACC-006941,Commercial,2025-06-01,,annual,17439.0,active
SUB-0008322,ACC-006942,Commercial,2024-12-01,2025-12-01,annual,19694.0,renewed
SUB-0008323,ACC-006942,Commercial,2025-12-01,,annual,19694.0,active
SUB-0008324,ACC-006957,Commercial,2024-08-01,2025-08-01,annual,21364.0,renewed
SUB-0008325,ACC-006957,Commercial,2025-08-01,,annual,21364.0,active
SUB-0008326,ACC-006961,Commercial,2023-09-01,2024-09-01,annual,15435.0,renewed
SUB-0008327,ACC-006961,Commercial,2024-09-01,2025-09-01,annual,15435.0,contracted
SUB-0008328,ACC-006961,Commercial,2025-09-01,,annual,12780.0,active
SUB-0008329,ACC-006963,Commercial,2025-09-01,,annual,21011.0,active
SUB-0008330,ACC-006967,Commercial,2025-02-01,,annual,24192.0,active
SUB-0008331,ACC-006974,Commercial,2024-06-01,2025-06-01,annual,17975.0,churned
SUB-0008332,ACC-006989,Commercial,2025-12-01,,annual,18259.0,active
SUB-0008333,ACC-007020,Commercial,2025-02-01,,annual,31356.0,active
SUB-0008334,ACC-007023,Commercial,2025-08-01,,annual,19824.0,active
SUB-0008335,ACC-007034,Commercial,2024-04-01,2025-04-01,annual,18170.0,expanded
SUB-0008336,ACC-007034,Commercial,2025-04-01,,annual,28578.0,active
SUB-0008337,ACC-007036,Commercial,2025-10-01,,annual,26483.0,active
SUB-0008338,ACC-007057,Commercial,2024-01-01,2025-01-01,annual,13806.0,expanded
SUB-0008339,ACC-007057,Commercial,2025-01-01,,annual,20794.0,active
SUB-0008340,ACC-007065,Enterprise,2024-07-01,,multi_year,481516.0,active
SUB-0008341,ACC-007068,Commercial,2024-04-01,2025-04-01,annual,18781.0,renewed
SUB-0008342,ACC-007068,Commercial,2025-04-01,,annual,18781.0,active
SUB-0008343,ACC-007077,Commercial,2025-08-01,,annual,17285.0,active
SUB-0008344,ACC-007081,Commercial,2025-10-01,,annual,18108.0,active
SUB-0008345,ACC-007118,Commercial,2024-02-01,2025-02-01,annual,15847.0,renewed
SUB-0008346,ACC-007118,Commercial,2025-02-01,,annual,15847.0,active
SUB-0008347,ACC-007127,Commercial,2025-09-01,,annual,31136.0,active
SUB-0008348,ACC-007128,Commercial,2025-11-01,,annual,17540.0,active
SUB-0008349,ACC-007138,Commercial,2024-02-01,2025-02-01,annual,16229.0,renewed
SUB-0008350,ACC-007138,Commercial,2025-02-01,,annual,16229.0,active
SUB-0008351,ACC-007160,Commercial,2024-01-01,2025-01-01,annual,18865.0,expanded
SUB-0008352,ACC-007160,Commercial,2025-01-01,,annual,28630.0,active
SUB-0008353,ACC-007180,Commercial,2025-07-01,,annual,22544.0,active
SUB-0008354,ACC-007183,Commercial,2025-02-01,,annual,40836.0,active
SUB-0008355,ACC-007188,Commercial,2025-02-01,,annual,35872.0,active
SUB-0008356,ACC-007189,Commercial,2025-10-01,,annual,23514.0,active
SUB-0008357,ACC-007199,Commercial,2024-07-01,2025-07-01,annual,26022.0,renewed
SUB-0008358,ACC-007199,Commercial,2025-07-01,,annual,26022.0,active
SUB-0008359,ACC-007209,Commercial,2024-12-01,2025-12-01,annual,12811.0,renewed
SUB-0008360,ACC-007209,Commercial,2025-12-01,,annual,12811.0,active
SUB-0008361,ACC-007211,Commercial,2025-02-01,,annual,17918.0,active
SUB-0008362,ACC-007215,Commercial,2025-04-01,,annual,20147.0,active
SUB-0008363,ACC-007225,Enterprise,2025-12-01,,multi_year,381578.0,active
SUB-0008364,ACC-007227,Commercial,2024-11-01,2025-11-01,annual,34331.0,renewed
SUB-0008365,ACC-007227,Commercial,2025-11-01,,annual,34331.0,active
SUB-0008366,ACC-007228,Commercial,2020-10-01,2021-10-01,annual,17190.0,renewed
SUB-0008367,ACC-007228,Commercial,2021-10-01,2022-10-01,annual,17190.0,expanded
SUB-0008368,ACC-007228,Commercial,2022-10-01,2023-10-01,annual,25218.0,churned
SUB-0008369,ACC-007250,Commercial,2025-10-01,,annual,17766.0,active
SUB-0008370,ACC-007252,Commercial,2025-12-01,,annual,18870.0,active
SUB-0008371,ACC-007261,Commercial,2025-11-01,,annual,23325.0,active
SUB-0008372,ACC-007274,Commercial,2023-11-01,2024-11-01,annual,13419.0,renewed
SUB-0008373,ACC-007274,Commercial,2024-11-01,2025-11-01,annual,13419.0,churned
SUB-0008374,ACC-007295,Commercial,2025-04-01,,annual,24124.0,active
SUB-0008375,ACC-007297,Enterprise,2024-05-01,,multi_year,284610.0,active
SUB-0008376,ACC-007301,Commercial,2025-08-01,,annual,24728.0,active
SUB-0008377,ACC-007302,Commercial,2025-08-01,,annual,50235.0,active
SUB-0008378,ACC-007305,Commercial,2024-06-01,2025-06-01,annual,23223.0,renewed
SUB-0008379,ACC-007305,Commercial,2025-06-01,,annual,23223.0,active
SUB-0008380,ACC-007320,Commercial,2025-12-01,,annual,23809.0,active
SUB-0008381,ACC-007323,Commercial,2025-03-01,,annual,22538.0,active
SUB-0008382,ACC-007327,Commercial,2024-08-01,2025-08-01,annual,22507.0,expanded
SUB-0008383,ACC-007327,Commercial,2025-08-01,,annual,28813.0,active
SUB-0008384,ACC-007330,Enterprise,2025-09-01,,multi_year,381398.0,active
SUB-0008385,ACC-007348,Commercial,2024-05-01,2025-05-01,annual,8840.0,expanded
SUB-0008386,ACC-007348,Commercial,2025-05-01,,annual,11247.0,active
SUB-0008387,ACC-007358,Commercial,2025-04-01,,annual,20695.0,active
SUB-0008388,ACC-007376,Commercial,2025-11-01,,annual,20047.0,active
SUB-0008389,ACC-007379,Commercial,2022-01-01,2023-01-01,annual,18217.0,churned
SUB-0008390,ACC-007382,Commercial,2021-11-01,2022-11-01,annual,33566.0,renewed
SUB-0008391,ACC-007382,Commercial,2022-11-01,2023-11-01,annual,33566.0,renewed
SUB-0008392,ACC-007382,Commercial,2023-11-01,2024-11-01,annual,33566.0,renewed
SUB-0008393,ACC-007382,Commercial,2024-11-01,2025-11-01,annual,33566.0,churned
SUB-0008394,ACC-007388,Commercial,2025-08-01,,annual,25474.0,active
SUB-0008395,ACC-007412,Commercial,2025-12-01,,annual,17130.0,active
SUB-0008396,ACC-007417,Commercial,2021-10-01,2022-10-01,annual,36484.0,renewed
SUB-0008397,ACC-007417,Commercial,2022-10-01,2023-10-01,annual,36484.0,renewed
SUB-0008398,ACC-007417,Commercial,2023-10-01,2024-10-01,annual,36484.0,renewed
SUB-0008399,ACC-007417,Commercial,2024-10-01,2025-10-01,annual,36484.0,renewed
SUB-0008400,ACC-007417,Commercial,2025-10-01,,annual,36484.0,active
SUB-0008401,ACC-007419,Commercial,2024-12-01,2025-12-01,annual,38179.0,renewed
SUB-0008402,ACC-007419,Commercial,2025-12-01,,annual,38179.0,active
SUB-0008403,ACC-007423,Commercial,2021-08-01,2022-08-01,annual,33512.0,renewed
SUB-0008404,ACC-007423,Commercial,2022-08-01,2023-08-01,annual,33512.0,renewed
SUB-0008405,ACC-007423,Commercial,2023-08-01,2024-08-01,annual,33512.0,expanded
SUB-0008406,ACC-007423,Commercial,2024-08-01,2025-08-01,annual,46393.0,contracted
SUB-0008407,ACC-007423,Commercial,2025-08-01,,annual,36402.0,active
SUB-0008408,ACC-007449,Commercial,2024-05-01,2025-05-01,annual,22594.0,contracted
SUB-0008409,ACC-007449,Commercial,2025-05-01,,annual,17251.0,active
SUB-0008410,ACC-007458,Commercial,2025-09-01,,annual,10957.0,active
SUB-0008411,ACC-007463,Commercial,2024-09-01,2025-09-01,annual,29925.0,renewed
SUB-0008412,ACC-007463,Commercial,2025-09-01,,annual,29925.0,active
SUB-0008413,ACC-007472,Enterprise,2025-12-01,,multi_year,561771.0,active
SUB-0008414,ACC-007475,Enterprise,2025-07-01,,multi_year,634834.0,active
SUB-0008415,ACC-007488,Commercial,2025-07-01,,annual,23576.0,active
SUB-0008416,ACC-007493,Commercial,2022-01-01,2023-01-01,annual,26038.0,churned
SUB-0008417,ACC-007497,Commercial,2024-09-01,2025-09-01,annual,17110.0,renewed
SUB-0008418,ACC-007497,Commercial,2025-09-01,,annual,17110.0,active
SUB-0008419,ACC-007501,Commercial,2025-03-01,,annual,30318.0,active
SUB-0008420,ACC-007506,Commercial,2024-11-01,2025-11-01,annual,28132.0,renewed
SUB-0008421,ACC-007506,Commercial,2025-11-01,,annual,28132.0,active
SUB-0008422,ACC-007508,Commercial,2025-09-01,,annual,11412.0,active
