account_id,segment,effective_date,trigger_reason
ACC-006049,Commercial,2025-04-01,usage_threshold
ACC-006050,SMB,2023-08-05,initial_default
ACC-006051,SMB,2025-03-11,initial_default
ACC-006051,Commercial,2025-07-01,usage_threshold
ACC-006052,SMB,2024-02-03,initial_default
ACC-006053,SMB,2022-06-19,initial_default
ACC-006054,SMB,2025-04-04,initial_default
ACC-006054,Commercial,2025-09-01,firmographic_rescore
ACC-006054,Enterprise,2025-12-01,usage_threshold
ACC-006055,SMB,2024-11-25,initial_default
ACC-006056,SMB,2024-01-19,initial_default
ACC-006057,SMB,2021-09-27,initial_default
ACC-006058,SMB,2025-02-08,initial_default
ACC-006058,Commercial,2025-10-01,usage_threshold
ACC-006059,SMB,2023-07-05,initial_default
ACC-006060,SMB,2024-03-08,initial_default
ACC-006061,SMB,2020-12-01,initial_default
ACC-006062,SMB,2024-08-06,initial_default
ACC-006063,SMB,2025-01-21,initial_default
ACC-006064,SMB,2024-03-07,initial_default
ACC-006065,SMB,2024-11-22,initial_default
ACC-006066,SMB,2025-06-08,initial_default
ACC-006066,Commercial,2025-10-01,usage_threshold
ACC-006067,SMB,2025-11-20,initial_default
ACC-006068,SMB,2024-01-27,initial_default
ACC-006069,SMB,2025-01-06,initial_default
ACC-006070,SMB,2025-12-08,initial_default
ACC-006071,SMB,2022-04-29,initial_default
ACC-006072,SMB,2025-04-23,initial_default
ACC-006073,SMB,2025-09-11,initial_default
ACC-006074,SMB,2022-07-25,initial_default
ACC-006075,SMB,2024-09-24,initial_default
ACC-006076,SMB,2022-08-31,initial_default
ACC-006077,SMB,2023-02-04,initial_default
ACC-006078,SMB,2025-10-16,initial_default
ACC-006079,SMB,2025-08-21,initial_default
ACC-006080,SMB,2024-12-24,initial_default
ACC-006081,SMB,2020-09-30,initial_default
ACC-006082,SMB,2024-07-08,initial_default
ACC-006083,SMB,2025-04-23,initial_default
ACC-006084,SMB,2025-05-14,initial_default
ACC-006085,SMB,2023-10-19,initial_default
ACC-006086,SMB,2021-03-28,initial_default
ACC-006087,SMB,2024-01-10,initial_default
ACC-006087,Commercial,2025-09-01,firmographic_rescore
ACC-006088,SMB,2025-10-24,initial_default
ACC-006089,SMB,2024-04-10,initial_default
ACC-006089,Commercial,2025-08-01,firmographic_rescore
ACC-006090,SMB,2024-06-26,initial_default
ACC-006091,SMB,2021-12-25,initial_default
ACC-006092,SMB,2021-09-25,initial_default
ACC-006093,SMB,2024-03-21,initial_default
ACC-006094,SMB,2021-01-09,initial_default
ACC-006094,Commercial,2025-02-01,usage_threshold
ACC-006095,SMB,2022-08-12,initial_default
ACC-006096,SMB,2024-04-02,initial_default
ACC-006097,SMB,2025-07-26,initial_default
ACC-006097,Commercial,2025-10-01,usage_threshold
ACC-006098,SMB,2024-05-08,initial_default
ACC-006099,SMB,2025-01-13,initial_default
ACC-006100,SMB,2024-04-19,initial_default
ACC-006101,SMB,2025-12-22,initial_default
ACC-006102,SMB,2023-10-18,initial_default
ACC-006103,SMB,2025-03-02,initial_default
ACC-006104,SMB,2023-03-14,initial_default
ACC-006105,SMB,2023-11-28,initial_default
ACC-006106,SMB,2025-07-20,initial_default
ACC-006107,SMB,2024-09-23,initial_default
ACC-006108,SMB,2025-06-25,initial_default
ACC-006109,SMB,2020-10-15,initial_default
ACC-006110,SMB,2024-08-19,initial_default
ACC-006111,SMB,2024-07-20,initial_default
ACC-006112,SMB,2025-08-02,initial_default
ACC-006113,SMB,2020-10-12,initial_default
ACC-006114,SMB,2023-02-21,initial_default
ACC-006115,SMB,2024-01-18,initial_default
ACC-006116,SMB,2025-02-26,initial_default
ACC-006117,SMB,2024-11-22,initial_default
ACC-006118,SMB,2025-06-04,initial_default
ACC-006119,SMB,2025-12-05,initial_default
ACC-006120,SMB,2025-09-22,initial_default
ACC-006121,SMB,2023-10-23,initial_default
ACC-006122,SMB,2022-09-09,initial_default
ACC-006123,SMB,2025-04-26,initial_default
ACC-006124,SMB,2024-07-04,initial_default
ACC-006125,SMB,2024-07-06,initial_default
ACC-006126,SMB,2025-06-19,initial_default
ACC-006127,SMB,2023-03-26,initial_default
ACC-006128,SMB,2021-03-09,initial_default
ACC-006128,Commercial,2022-10-01,firmographic_rescore
ACC-006129,SMB,2021-04-18,initial_default
ACC-006130,SMB,2023-12-18,initial_default
ACC-006131,SMB,2022-05-16,initial_default
ACC-006132,SMB,2025-02-24,initial_default
ACC-006132,Commercial,2025-09-01,usage_threshold
ACC-006133,SMB,2024-10-15,initial_default
ACC-006134,SMB,2025-10-16,initial_default
ACC-006135,SMB,2023-10-17,initial_default
ACC-006136,SMB,2023-01-27,initial_default
ACC-006137,SMB,2023-12-10,initial_default
ACC-006138,SMB,2020-04-01,initial_default
ACC-006138,Commercial,2023-07-01,firmographic_rescore
ACC-006139,SMB,2025-05-13,initial_default
ACC-006140,SMB,2023-01-01,initial_default
ACC-006141,SMB,2024-02-10,initial_default
ACC-006142,SMB,2024-03-13,initial_default
ACC-006143,SMB,2022-04-02,initial_default
ACC-006144,SMB,2025-10-26,initial_default
ACC-006145,SMB,2025-11-08,initial_default
ACC-006146,SMB,2024-06-13,initial_default
ACC-006147,SMB,2025-04-22,initial_default
ACC-006148,SMB,2022-04-10,initial_default
ACC-006149,SMB,2024-07-07,initial_default
ACC-006149,Commercial,2025-10-01,usage_threshold
ACC-006150,SMB,2024-03-17,initial_default
ACC-006151,SMB,2023-05-14,initial_default
ACC-006152,SMB,2023-10-07,initial_default
ACC-006153,SMB,2024-05-21,initial_default
ACC-006154,SMB,2025-09-08,initial_default
ACC-006155,SMB,2023-03-05,initial_default
ACC-006156,SMB,2024-11-06,initial_default
ACC-006157,SMB,2023-08-06,initial_default
ACC-006158,SMB,2024-10-14,initial_default
ACC-006159,SMB,2024-11-05,initial_default
ACC-006160,SMB,2024-09-06,initial_default
ACC-006161,SMB,2024-08-21,initial_default
ACC-006162,SMB,2024-12-15,initial_default
ACC-006162,Commercial,2025-08-01,firmographic_rescore
ACC-006163,SMB,2023-01-11,initial_default
ACC-006164,SMB,2024-06-22,initial_default
ACC-006165,SMB,2020-12-12,initial_default
ACC-006166,SMB,2020-10-10,initial_default
ACC-006166,Commercial,2023-03-01,usage_threshold
ACC-006167,SMB,2025-10-25,initial_default
ACC-006168,SMB,2024-06-18,initial_default
ACC-006169,SMB,2025-02-15,initial_default
ACC-006170,SMB,2024-03-17,initial_default
ACC-006171,SMB,2025-10-20,initial_default
ACC-006172,SMB,2022-01-06,initial_default
ACC-006172,Commercial,2024-02-01,usage_threshold
ACC-006173,SMB,2025-10-10,initial_default
ACC-006174,SMB,2024-10-06,initial_default
ACC-006175,SMB,2024-09-24,initial_default
ACC-006176,SMB,2020-03-25,initial_default
ACC-006177,SMB,2021-10-13,initial_default
ACC-006178,SMB,2024-11-02,initial_default
ACC-006179,SMB,2021-05-25,initial_default
ACC-006180,SMB,2023-04-24,initial_default
ACC-006181,SMB,2020-05-12,initial_default
ACC-006182,SMB,2022-07-25,initial_default
ACC-006183,SMB,2023-12-10,initial_default
ACC-006184,SMB,2025-03-12,initial_default
ACC-006185,SMB,2024-02-16,initial_default
ACC-006186,SMB,2021-10-23,initial_default
ACC-006187,SMB,2025-08-04,initial_default
ACC-006188,SMB,2023-04-25,initial_default
ACC-006189,SMB,2025-05-04,initial_default
ACC-006190,SMB,2021-12-20,initial_default
ACC-006191,SMB,2025-04-11,initial_default
ACC-006192,SMB,2025-08-18,initial_default
ACC-006193,SMB,2024-04-21,initial_default
ACC-006193,Commercial,2024-09-01,usage_threshold
ACC-006194,SMB,2020-07-01,initial_default
ACC-006195,SMB,2025-09-16,initial_default
ACC-006196,SMB,2024-10-16,initial_default
ACC-006197,SMB,2021-10-02,initial_default
ACC-006198,SMB,2023-03-01,initial_default
ACC-006199,SMB,2024-08-03,initial_default
ACC-006199,Commercial,2025-11-01,usage_threshold
ACC-006200,SMB,2024-12-12,initial_default
ACC-006200,Commercial,2025-07-01,usage_threshold
ACC-006201,SMB,2025-06-09,initial_default
ACC-006202,SMB,2025-08-28,initial_default
ACC-006203,SMB,2021-11-28,initial_default
ACC-006203,Commercial,2022-12-01,usage_threshold
ACC-006204,SMB,2025-09-06,initial_default
ACC-006205,SMB,2022-06-28,initial_default
ACC-006205,Commercial,2022-11-01,usage_threshold
ACC-006206,SMB,2023-12-21,initial_default
ACC-006206,Commercial,2024-09-01,firmographic_rescore
ACC-006207,SMB,2024-02-18,initial_default
ACC-006207,Commercial,2025-11-01,usage_threshold
ACC-006208,SMB,2025-06-08,initial_default
ACC-006209,SMB,2024-10-28,initial_default
ACC-006210,SMB,2020-07-29,initial_default
ACC-006211,SMB,2025-01-24,initial_default
ACC-006212,SMB,2025-01-16,initial_default
ACC-006213,SMB,2022-03-19,initial_default
ACC-006214,SMB,2023-03-26,initial_default
ACC-006215,SMB,2025-09-05,initial_default
ACC-006216,SMB,2024-06-26,initial_default
ACC-006217,SMB,2024-10-18,initial_default
ACC-006218,SMB,2024-12-10,initial_default
ACC-006219,SMB,2025-11-24,initial_default
ACC-006220,SMB,2025-07-05,initial_default
ACC-006220,Commercial,2025-10-01,usage_threshold
ACC-006221,SMB,2021-12-18,initial_default
ACC-006222,SMB,2025-08-09,initial_default
ACC-006223,SMB,2024-10-28,initial_default
ACC-006224,SMB,2024-12-09,initial_default
ACC-006225,SMB,2025-01-05,initial_default
ACC-006226,SMB,2024-11-07,initial_default
ACC-006227,SMB,2024-06-07,initial_default
ACC-006228,SMB,2022-09-14,initial_default
ACC-006229,SMB,2024-07-09,initial_default
ACC-006230,SMB,2023-11-14,initial_default
ACC-006231,SMB,2023-08-18,initial_default
ACC-006231,Commercial,2024-12-01,usage_threshold
ACC-006232,SMB,2024-02-01,initial_default
ACC-006233,SMB,2020-08-28,initial_default
ACC-006234,SMB,2025-06-19,initial_default
ACC-006235,SMB,2021-05-03,initial_default
ACC-006236,SMB,2024-11-27,initial_default
ACC-006237,SMB,2024-04-01,initial_default
ACC-006238,SMB,2023-10-14,initial_default
ACC-006239,SMB,2023-01-06,initial_default
ACC-006239,Commercial,2024-05-01,usage_threshold
ACC-006240,SMB,2024-02-08,initial_default
ACC-006241,SMB,2020-02-03,initial_default
ACC-006242,SMB,2024-10-18,initial_default
ACC-006243,SMB,2025-09-20,initial_default
ACC-006244,SMB,2024-05-09,initial_default
ACC-006245,SMB,2023-04-11,initial_default
ACC-006245,Commercial,2023-07-01,firmographic_rescore
ACC-006246,SMB,2023-10-02,initial_default
ACC-006247,SMB,2025-12-06,initial_default
ACC-006248,SMB,2025-08-07,initial_default
ACC-006249,SMB,2021-11-03,initial_default
ACC-006250,SMB,2021-01-11,initial_default
ACC-006251,SMB,2021-11-13,initial_default
ACC-006252,SMB,2024-05-04,initial_default
ACC-006253,SMB,2021-05-11,initial_default
ACC-006254,SMB,2021-02-08,initial_default
ACC-006255,SMB,2025-05-15,initial_default
ACC-006256,SMB,2021-01-02,initial_default
ACC-006257,SMB,2023-02-18,initial_default
ACC-006258,SMB,2024-11-27,initial_default
ACC-006259,SMB,2025-09-23,initial_default
ACC-006260,SMB,2022-11-15,initial_default
ACC-006261,SMB,2025-09-14,initial_default
ACC-006262,SMB,2023-09-27,initial_default
ACC-006263,SMB,2024-03-06,initial_default
ACC-006263,Commercial,2025-09-01,usage_threshold
ACC-006264,SMB,2025-07-19,initial_default
ACC-006265,SMB,2023-07-19,initial_default
ACC-006266,SMB,2022-03-16,initial_default
ACC-006267,SMB,2023-01-27,initial_default
ACC-006268,SMB,2024-10-01,initial_default
ACC-006269,SMB,2024-03-04,initial_default
ACC-006270,SMB,2024-08-18,initial_default
ACC-006271,SMB,2025-12-23,initial_default
ACC-006272,SMB,2024-11-10,initial_default
ACC-006273,SMB,2025-06-01,initial_default
ACC-006274,SMB,2025-01-22,initial_default
ACC-006275,SMB,2024-07-22,initial_default
ACC-006275,Commercial,2025-02-01,firmographic_rescore
ACC-006276,SMB,2025-12-03,initial_default
ACC-006277,SMB,2023-02-28,initial_default
ACC-006278,SMB,2023-05-18,initial_default
ACC-006279,SMB,2020-04-30,initial_default
ACC-006280,SMB,2024-11-02,initial_default
ACC-006281,SMB,2023-07-11,initial_default
ACC-006282,SMB,2025-04-01,initial_default
ACC-006282,Commercial,2025-10-01,firmographic_rescore
ACC-006283,SMB,2023-12-18,initial_default
ACC-006284,SMB,2023-08-01,initial_default
ACC-006285,SMB,2025-09-21,initial_default
ACC-006286,SMB,2024-12-08,initial_default
ACC-006287,SMB,2025-03-01,initial_default
ACC-006288,SMB,2025-02-21,initial_default
ACC-006289,SMB,2023-02-18,initial_default
ACC-006289,Commercial,2023-06-01,usage_threshold
ACC-006290,SMB,2023-12-18,initial_default
ACC-006291,SMB,2025-04-22,initial_default
ACC-006292,SMB,2024-06-10,initial_default
ACC-006293,SMB,2024-02-18,initial_default
ACC-006294,SMB,2025-01-04,initial_default
ACC-006294,Commercial,2025-12-01,usage_threshold
ACC-006295,SMB,2023-02-24,initial_default
ACC-006296,SMB,2025-07-12,initial_default
ACC-006297,SMB,2021-03-17,initial_default
ACC-006298,SMB,2025-02-12,initial_default
ACC-006299,SMB,2025-01-15,initial_default
ACC-006300,SMB,2025-06-11,initial_default
ACC-006301,SMB,2023-01-18,initial_default
ACC-006302,SMB,2024-07-03,initial_default
ACC-006303,SMB,2025-12-02,initial_default
ACC-006304,SMB,2025-07-14,initial_default
ACC-006305,SMB,2025-04-21,initial_default
ACC-006306,SMB,2021-10-02,initial_default
ACC-006306,Commercial,2024-11-01,usage_threshold
ACC-006307,SMB,2024-05-18,initial_default
ACC-006308,SMB,2022-12-23,initial_default
ACC-006309,SMB,2024-07-03,initial_default
ACC-006310,SMB,2025-03-24,initial_default
ACC-006311,SMB,2024-03-13,initial_default
ACC-006312,SMB,2025-09-26,initial_default
ACC-006313,SMB,2023-10-13,initial_default
ACC-006314,SMB,2024-11-18,initial_default
ACC-006315,SMB,2024-07-08,initial_default
ACC-006316,SMB,2023-04-27,initial_default
ACC-006317,SMB,2021-09-08,initial_default
ACC-006318,SMB,2022-03-27,initial_default
ACC-006319,SMB,2024-10-28,initial_default
ACC-006320,SMB,2025-12-08,initial_default
ACC-006321,SMB,2024-01-13,initial_default
ACC-006322,SMB,2025-02-05,initial_default
ACC-006323,SMB,2025-04-27,initial_default
ACC-006324,SMB,2025-12-17,initial_default
ACC-006325,SMB,2024-07-12,initial_default
ACC-006326,SMB,2023-02-16,initial_default
ACC-006326,Commercial,2023-11-01,usage_threshold
ACC-006327,SMB,2023-05-24,initial_default
ACC-006328,SMB,2021-02-16,initial_default
ACC-006329,SMB,2021-08-28,initial_default
ACC-006330,SMB,2025-03-08,initial_default
ACC-006331,SMB,2025-06-21,initial_default
ACC-006332,SMB,2023-02-18,initial_default
ACC-006333,SMB,2022-11-29,initial_default
ACC-006334,SMB,2025-07-01,initial_default
ACC-006335,SMB,2025-01-20,initial_default
ACC-006336,SMB,2025-01-20,initial_default
ACC-006337,SMB,2024-04-02,initial_default
ACC-006338,SMB,2024-07-03,initial_default
ACC-006339,SMB,2021-07-30,initial_default
ACC-006340,SMB,2025-09-04,initial_default
ACC-006341,SMB,2023-08-12,initial_default
ACC-006342,SMB,2023-05-15,initial_default
ACC-006343,SMB,2025-06-16,initial_default
ACC-006344,SMB,2021-01-27,initial_default
ACC-006344,Commercial,2023-10-01,usage_threshold
ACC-006345,SMB,2025-06-28,initial_default
ACC-006346,SMB,2024-06-06,initial_default
ACC-006347,SMB,2023-01-26,initial_default
ACC-006348,SMB,2023-11-15,initial_default
ACC-006349,SMB,2024-01-13,initial_default
ACC-006350,SMB,2024-04-17,initial_default
ACC-006351,SMB,2024-12-25,initial_default
ACC-006352,SMB,2024-08-12,initial_default
ACC-006353,SMB,2025-02-25,initial_default
ACC-006354,SMB,2025-12-23,initial_default
ACC-006355,SMB,2025-01-17,initial_default
ACC-006356,SMB,2021-01-27,initial_default
ACC-006357,SMB,2025-11-14,initial_default
ACC-006358,SMB,2024-02-17,initial_default
ACC-006359,SMB,2025-07-14,initial_default
ACC-006360,SMB,2025-02-21,initial_default
ACC-006361,SMB,2025-12-08,initial_default
ACC-006362,SMB,2025-09-16,initial_default
ACC-006363,SMB,2024-07-23,initial_default
ACC-006363,Commercial,2025-01-01,usage_threshold
ACC-006364,SMB,2020-12-05,initial_default
ACC-006364,Commercial,2021-07-01,usage_threshold
ACC-006365,SMB,2023-10-22,initial_default
ACC-006366,SMB,2025-07-20,initial_default
ACC-006367,SMB,2025-07-14,initial_default
ACC-006368,SMB,2024-03-21,initial_default
ACC-006369,SMB,2025-10-21,initial_default
ACC-006370,SMB,2020-04-03,initial_default
ACC-006371,SMB,2025-07-02,initial_default
ACC-006371,Commercial,2025-10-01,usage_threshold
ACC-006372,SMB,2021-09-15,initial_default
ACC-006373,SMB,2025-08-25,initial_default
ACC-006374,SMB,2024-07-26,initial_default
ACC-006375,SMB,2024-05-13,initial_default
ACC-006376,SMB,2024-09-24,initial_default
ACC-006377,SMB,2024-01-11,initial_default
ACC-006378,SMB,2025-05-26,initial_default
ACC-006378,Commercial,2025-09-01,firmographic_rescore
ACC-006379,SMB,2022-12-25,initial_default
ACC-006380,SMB,2025-06-21,initial_default
ACC-006381,SMB,2025-05-02,initial_default
ACC-006382,SMB,2025-09-23,initial_default
ACC-006383,SMB,2025-01-06,initial_default
ACC-006384,SMB,2024-04-08,initial_default
ACC-006384,Commercial,2024-12-01,usage_threshold
ACC-006385,SMB,2024-01-25,initial_default
ACC-006385,Commercial,2025-06-01,usage_threshold
ACC-006385,Enterprise,2025-11-01,firmographic_rescore
ACC-006386,SMB,2023-11-03,initial_default
ACC-006387,SMB,2025-04-18,initial_default
ACC-006388,SMB,2021-03-31,initial_default
ACC-006389,SMB,2024-07-19,initial_default
ACC-006390,SMB,2025-06-16,initial_default
ACC-006391,SMB,2025-03-15,initial_default
ACC-006392,SMB,2025-03-10,initial_default
ACC-006393,SMB,2023-12-10,initial_default
ACC-006394,SMB,2025-10-18,initial_default
ACC-006395,SMB,2023-02-21,initial_default
ACC-006396,SMB,2021-03-27,initial_default
ACC-006397,SMB,2020-06-08,initial_default
ACC-006398,SMB,2022-01-07,initial_default
ACC-006399,SMB,2021-09-15,initial_default
ACC-006400,SMB,2024-11-10,initial_default
ACC-006401,SMB,2023-07-14,initial_default
ACC-006401,Commercial,2025-03-01,usage_threshold
ACC-006402,SMB,2023-12-14,initial_default
ACC-006403,SMB,2025-04-25,initial_default
ACC-006404,SMB,2025-01-21,initial_default
ACC-006405,SMB,2024-11-14,initial_default
ACC-006406,SMB,2024-07-10,initial_default
ACC-006407,SMB,2020-10-09,initial_default
ACC-006408,SMB,2025-11-10,initial_default
ACC-006409,SMB,2025-04-10,initial_default
ACC-006410,SMB,2025-12-03,initial_default
ACC-006411,SMB,2022-06-11,initial_default
ACC-006412,SMB,2020-02-19,initial_default
ACC-006413,SMB,2024-12-09,initial_default
ACC-006414,SMB,2020-06-19,initial_default
ACC-006415,SMB,2020-06-09,initial_default
ACC-006415,Commercial,2022-06-01,firmographic_rescore
ACC-006416,SMB,2025-07-11,initial_default
ACC-006417,SMB,2024-06-19,initial_default
ACC-006418,SMB,2025-08-16,initial_default
ACC-006419,SMB,2023-12-18,initial_default
ACC-006420,SMB,2020-09-15,initial_default
ACC-006421,SMB,2025-04-21,initial_default
ACC-006422,SMB,2022-05-18,initial_default
ACC-006423,SMB,2020-04-20,initial_default
ACC-006424,SMB,2022-01-18,initial_default
ACC-006425,SMB,2024-07-09,initial_default
ACC-006426,SMB,2023-01-08,initial_default
ACC-006427,SMB,2024-07-17,initial_default
ACC-006428,SMB,2023-12-03,initial_default
ACC-006429,SMB,2023-04-07,initial_default
ACC-006430,SMB,2025-05-10,initial_default
ACC-006431,SMB,2025-12-03,initial_default
ACC-006432,SMB,2020-07-03,initial_default
ACC-006433,SMB,2025-03-26,initial_default
ACC-006434,SMB,2025-05-21,initial_default
ACC-006435,SMB,2023-03-23,initial_default
ACC-006436,SMB,2023-05-01,initial_default
ACC-006437,SMB,2021-12-22,initial_default
ACC-006438,SMB,2023-04-13,initial_default
ACC-006439,SMB,2023-10-15,initial_default
ACC-006439,Commercial,2024-10-01,usage_threshold
ACC-006440,SMB,2025-01-03,initial_default
ACC-006441,SMB,2025-02-16,initial_default
ACC-006442,SMB,2024-03-15,initial_default
ACC-006443,SMB,2025-08-06,initial_default
ACC-006444,SMB,2025-12-27,initial_default
ACC-006445,SMB,2023-12-09,initial_default
ACC-006446,SMB,2024-12-12,initial_default
ACC-006447,SMB,2021-11-25,initial_default
ACC-006448,SMB,2025-08-19,initial_default
ACC-006449,SMB,2023-04-12,initial_default
ACC-006450,SMB,2021-08-01,initial_default
ACC-006451,SMB,2025-05-05,initial_default
ACC-006452,SMB,2021-03-28,initial_default
ACC-006453,SMB,2025-07-04,initial_default
ACC-006454,SMB,2023-07-06,initial_default
ACC-006455,SMB,2025-07-01,initial_default
ACC-006455,Commercial,2025-09-01,usage_threshold
ACC-006456,SMB,2025-09-02,initial_default
