account_id,company_id,segment,employee_count_band,industry,region,channel,signup_date,icp_fit_score,is_personal_email_domain
ACC-006561,CO-0106064,Commercial,1-10,Manufacturing,North America,inbound_marketing,2023-05-10,24.8,False
ACC-006562,CO-0067083,SMB,11-50,Public Sector,EMEA,inbound_marketing,2020-02-18,18.8,False
ACC-006563,CO-0018368,Enterprise,11-50,Healthcare,North America,self_serve,2024-03-21,29.1,False
ACC-006564,CO-0103672,SMB,1-10,Logistics/Supply Chain,North America,self_serve,2023-12-13,31.5,False
ACC-006565,CO-0121689,SMB,51-200,Healthcare,EMEA,self_serve,2025-10-27,37.2,False
ACC-006566,CO-0096456,Enterprise,1-10,Education,North America,self_serve,2024-12-16,10.9,True
ACC-006567,CO-0046800,Commercial,11-50,Healthcare,EMEA,self_serve,2024-10-04,30.1,False
ACC-006568,CO-0035766,SMB,1-10,Logistics/Supply Chain,EMEA,self_serve,2020-06-03,35.6,False
ACC-006569,CO-0006608,Commercial,11-50,Media/Entertainment,EMEA,inbound_marketing,2025-03-11,15.0,False
ACC-006570,CO-0047732,Commercial,1-10,Financial Services,North America,self_serve,2024-05-21,33.3,False
ACC-006571,CO-0024724,Commercial,1-10,Manufacturing,North America,self_serve,2025-03-12,10.1,False
ACC-006572,CO-0019494,SMB,11-50,Logistics/Supply Chain,North America,self_serve,2025-01-05,23.4,False
ACC-006573,CO-0046787,SMB,11-50,Manufacturing,APAC,inbound_marketing,2025-12-13,32.7,False
ACC-006574,CO-0103092,SMB,11-50,Retail/E-commerce,North America,self_serve,2024-03-16,35.7,False
ACC-006575,CO-0000700,SMB,1-10,Technology/SaaS,APAC,self_serve,2025-05-24,28.1,False
ACC-006576,CO-0044039,SMB,1-10,Technology/SaaS,North America,self_serve,2020-07-30,31.5,False
ACC-006577,CO-0026399,Commercial,11-50,Logistics/Supply Chain,EMEA,self_serve,2020-05-08,23.7,False
ACC-006578,CO-0030044,SMB,1-10,Media/Entertainment,North America,inbound_marketing,2024-01-24,12.9,False
ACC-006579,CO-0067873,SMB,1-10,Retail/E-commerce,North America,self_serve,2020-04-20,23.4,False
ACC-006580,CO-0057875,SMB,11-50,Public Sector,EMEA,self_serve,2023-12-26,28.3,False
ACC-006581,CO-0040056,SMB,201-1000,Professional Services,APAC,self_serve,2023-08-20,28.8,False
ACC-006582,CO-0121383,SMB,1-10,Professional Services,EMEA,self_serve,2025-06-17,9.7,False
ACC-006583,CO-0033759,SMB,1-10,Retail/E-commerce,APAC,self_serve,2025-11-01,14.1,False
ACC-006584,CO-0018097,SMB,51-200,Healthcare,North America,self_serve,2025-06-26,35.5,False
ACC-006585,CO-0039735,SMB,1-10,Manufacturing,EMEA,self_serve,2023-10-11,27.8,True
ACC-006586,CO-0030722,SMB,1-10,Education,North America,self_serve,2020-05-19,14.0,False
ACC-006587,CO-0108624,SMB,1-10,Retail/E-commerce,APAC,self_serve,2023-03-07,26.2,True
ACC-006588,CO-0024889,SMB,1-10,Technology/SaaS,North America,self_serve,2024-01-04,28.7,False
ACC-006589,CO-0122361,SMB,1-10,Professional Services,North America,inbound_marketing,2024-08-26,17.5,True
ACC-006590,CO-0070675,SMB,51-200,Logistics/Supply Chain,EMEA,self_serve,2024-08-09,39.5,False
ACC-006591,CO-0053452,SMB,51-200,Media/Entertainment,EMEA,self_serve,2025-08-18,39.5,False
ACC-006592,CO-0010006,Commercial,51-200,Education,North America,inbound_marketing,2023-08-17,35.0,False
ACC-006593,CO-0113888,SMB,1-10,Technology/SaaS,North America,self_serve,2025-04-06,17.3,False
ACC-006594,CO-0058584,SMB,11-50,Retail/E-commerce,North America,self_serve,2024-06-21,22.6,False
ACC-006595,CO-0037074,SMB,11-50,Retail/E-commerce,APAC,self_serve,2023-09-02,27.5,False
ACC-006596,CO-0013393,SMB,1-10,Professional Services,North America,inbound_marketing,2024-07-22,32.6,False
ACC-006597,CO-0010522,Enterprise,11-50,Healthcare,APAC,self_serve,2020-05-11,36.8,False
ACC-006598,CO-0018121,SMB,1-10,Logistics/Supply Chain,APAC,self_serve,2023-12-06,18.3,False
ACC-006599,CO-0092299,SMB,1-10,Technology/SaaS,North America,self_serve,2021-02-06,18.2,False
ACC-006600,CO-0064023,SMB,11-50,Public Sector,North America,self_serve,2024-08-28,39.3,False
ACC-006601,CO-0009051,SMB,1-10,Education,North America,self_serve,2025-01-16,31.1,True
ACC-006602,CO-0024338,SMB,1-10,Manufacturing,North America,self_serve,2024-07-25,20.9,False
ACC-006603,CO-0110828,SMB,51-200,Professional Services,North America,inbound_marketing,2024-04-20,32.4,False
ACC-006604,CO-0103556,SMB,1-10,Logistics/Supply Chain,North America,self_serve,2025-08-06,22.1,False
ACC-006605,CO-0111966,SMB,1-10,Manufacturing,LATAM,self_serve,2020-07-31,25.8,True
ACC-006606,CO-0077880,SMB,1-10,Financial Services,North America,self_serve,2023-10-15,27.8,False
ACC-006607,CO-0059057,SMB,1-10,Public Sector,North America,self_serve,2023-06-01,21.1,False
ACC-006608,CO-0098612,SMB,1-10,Technology/SaaS,EMEA,inbound_marketing,2024-08-26,26.1,False
ACC-006609,CO-0069404,SMB,1-10,Media/Entertainment,North America,self_serve,2024-08-08,20.1,False
ACC-006610,CO-0077225,SMB,1-10,Financial Services,North America,inbound_marketing,2025-04-19,37.4,False
ACC-006611,CO-0069018,SMB,1-10,Healthcare,APAC,inbound_marketing,2022-04-04,30.5,False
ACC-006612,CO-0056411,SMB,1-10,Financial Services,North America,self_serve,2024-04-05,37.2,True
ACC-006613,CO-0056457,SMB,51-200,Media/Entertainment,EMEA,self_serve,2025-03-17,31.1,False
ACC-006614,CO-0044879,SMB,51-200,Education,APAC,self_serve,2021-03-28,15.6,False
ACC-006615,CO-0008869,SMB,11-50,Education,North America,inbound_marketing,2025-07-27,9.9,False
ACC-006616,CO-0001170,SMB,11-50,Healthcare,North America,inbound_marketing,2024-12-20,26.5,False
ACC-006617,CO-0022399,SMB,201-1000,Retail/E-commerce,EMEA,self_serve,2021-09-03,38.7,False
ACC-006618,CO-0076712,SMB,201-1000,Education,EMEA,inbound_marketing,2025-01-15,27.1,False
ACC-006619,CO-0083221,SMB,11-50,Technology/SaaS,LATAM,self_serve,2020-03-21,37.2,False
ACC-006620,CO-0056725,SMB,11-50,Manufacturing,APAC,self_serve,2023-05-04,34.0,False
ACC-006621,CO-0109446,SMB,1-10,Financial Services,EMEA,self_serve,2024-12-28,28.4,False
ACC-006622,CO-0007808,SMB,51-200,Retail/E-commerce,North America,self_serve,2025-10-27,31.7,False
ACC-006623,CO-0095135,SMB,1-10,Logistics/Supply Chain,North America,self_serve,2025-11-11,35.1,True
ACC-006624,CO-0040324,SMB,201-1000,Retail/E-commerce,North America,self_serve,2025-05-18,34.6,False
ACC-006625,CO-0016126,SMB,51-200,Retail/E-commerce,North America,self_serve,2021-11-06,38.3,False
ACC-006626,CO-0040537,SMB,1-10,Financial Services,APAC,inbound_marketing,2023-05-24,32.1,False
ACC-006627,CO-0036863,SMB,11-50,Financial Services,North America,self_serve,2023-04-03,31.9,False
ACC-006628,CO-0086065,SMB,1-10,Manufacturing,EMEA,self_serve,2025-10-09,14.5,False
ACC-006629,CO-0026693,SMB,11-50,Professional Services,North America,self_serve,2025-11-20,30.6,False
ACC-006630,CO-0024038,SMB,11-50,Retail/E-commerce,North America,self_serve,2023-03-02,29.6,False
ACC-006631,CO-0030048,SMB,201-1000,Professional Services,North America,self_serve,2024-02-19,36.1,False
ACC-006632,CO-0002084,SMB,11-50,Technology/SaaS,LATAM,self_serve,2024-01-21,27.9,False
ACC-006633,CO-0057313,SMB,1-10,Technology/SaaS,North America,inbound_marketing,2021-09-23,30.8,False
ACC-006634,CO-0105546,Commercial,11-50,Media/Entertainment,APAC,self_serve,2023-07-04,24.0,False
ACC-006635,CO-0064960,SMB,1-10,Financial Services,EMEA,self_serve,2023-11-14,35.8,False
ACC-006636,CO-0029268,SMB,1-10,Retail/E-commerce,North America,self_serve,2023-05-12,26.6,False
ACC-006637,CO-0114701,SMB,51-200,Professional Services,EMEA,self_serve,2025-04-18,32.6,False
ACC-006638,CO-0037176,SMB,11-50,Media/Entertainment,North America,self_serve,2023-09-20,14.8,False
ACC-006639,CO-0081738,SMB,1-10,Healthcare,North America,inbound_marketing,2025-02-05,30.2,True
ACC-006640,CO-0044363,SMB,11-50,Media/Entertainment,North America,inbound_marketing,2025-08-24,33.0,False
ACC-006641,CO-0036899,SMB,1-10,Public Sector,North America,self_serve,2022-03-12,19.3,False
ACC-006642,CO-0066018,SMB,51-200,Manufacturing,EMEA,self_serve,2025-07-24,39.6,False
ACC-006643,CO-0033084,SMB,1-10,Technology/SaaS,North America,self_serve,2025-03-11,33.9,False
ACC-006644,CO-0023677,SMB,11-50,Public Sector,EMEA,self_serve,2023-01-19,24.9,False
ACC-006645,CO-0093199,SMB,1-10,Professional Services,North America,inbound_marketing,2025-10-18,35.0,False
ACC-006646,CO-0105496,SMB,11-50,Healthcare,APAC,inbound_marketing,2024-07-21,30.3,False
ACC-006647,CO-0085817,SMB,51-200,Public Sector,EMEA,self_serve,2024-09-08,35.4,False
ACC-006648,CO-0090239,SMB,1-10,Technology/SaaS,LATAM,self_serve,2025-07-12,32.9,False
ACC-006649,CO-0064419,SMB,1-10,Healthcare,LATAM,inbound_marketing,2024-10-09,20.3,False
ACC-006650,CO-0065487,SMB,11-50,Healthcare,APAC,self_serve,2024-01-13,28.8,False
ACC-006651,CO-0081156,SMB,1-10,Professional Services,North America,self_serve,2024-08-27,22.3,False
ACC-006652,CO-0083501,SMB,1-10,Financial Services,EMEA,inbound_marketing,2025-12-27,23.5,False
ACC-006653,CO-0086696,SMB,11-50,Retail/E-commerce,North America,self_serve,2021-01-11,21.3,False
ACC-006654,CO-0018575,SMB,1-10,Healthcare,EMEA,self_serve,2024-08-13,37.6,False
ACC-006655,CO-0059405,Commercial,11-50,Professional Services,EMEA,self_serve,2023-03-28,20.4,False
ACC-006656,CO-0092177,SMB,1-10,Retail/E-commerce,North America,self_serve,2021-11-26,21.3,False
ACC-006657,CO-0109286,SMB,1-10,Professional Services,North America,inbound_marketing,2024-08-26,22.0,False
ACC-006658,CO-0060486,SMB,51-200,Retail/E-commerce,APAC,self_serve,2021-12-23,29.6,False
ACC-006659,CO-0000372,SMB,11-50,Manufacturing,EMEA,inbound_marketing,2024-10-09,22.1,False
ACC-006660,CO-0064351,SMB,1-10,Technology/SaaS,North America,self_serve,2025-04-05,38.8,False
ACC-006661,CO-0117262,Commercial,11-50,Healthcare,North America,inbound_marketing,2025-03-12,28.5,False
ACC-006662,CO-0077825,SMB,1-10,Healthcare,LATAM,self_serve,2025-08-12,23.9,False
ACC-006663,CO-0020629,SMB,11-50,Professional Services,EMEA,inbound_marketing,2025-10-13,28.8,False
ACC-006664,CO-0035729,SMB,11-50,Healthcare,North America,self_serve,2024-10-24,22.9,False
ACC-006665,CO-0094462,SMB,1-10,Public Sector,North America,self_serve,2024-12-07,34.6,False
ACC-006666,CO-0071381,SMB,1-10,Financial Services,North America,inbound_marketing,2021-07-10,29.4,False
ACC-006667,CO-0040582,SMB,11-50,Retail/E-commerce,North America,self_serve,2025-05-21,22.5,False
ACC-006668,CO-0028096,Commercial,11-50,Professional Services,North America,self_serve,2024-01-10,20.1,False
ACC-006669,CO-0078590,SMB,11-50,Public Sector,North America,self_serve,2024-09-15,28.3,False
ACC-006670,CO-0031784,SMB,11-50,Technology/SaaS,North America,self_serve,2023-03-12,37.1,False
ACC-006671,CO-0103428,SMB,1-10,Professional Services,EMEA,self_serve,2025-01-16,23.4,False
ACC-006672,CO-0120666,SMB,11-50,Healthcare,North America,self_serve,2025-06-06,15.1,False
ACC-006673,CO-0052721,SMB,1-10,Professional Services,North America,self_serve,2025-10-03,18.2,False
ACC-006674,CO-0119392,SMB,11-50,Technology/SaaS,North America,self_serve,2023-08-26,38.8,False
ACC-006675,CO-0064414,SMB,1-10,Retail/E-commerce,North America,self_serve,2025-12-24,20.5,True
ACC-006676,CO-0024824,SMB,11-50,Financial Services,North America,self_serve,2025-11-02,36.5,False
ACC-006677,CO-0088108,SMB,51-200,Professional Services,North America,self_serve,2024-03-23,39.5,False
ACC-006678,CO-0065120,SMB,1-10,Financial Services,APAC,inbound_marketing,2023-12-16,21.6,False
ACC-006679,CO-0058408,SMB,1-10,Manufacturing,APAC,self_serve,2023-04-06,31.9,False
ACC-006680,CO-0117249,SMB,11-50,Education,APAC,self_serve,2025-06-08,22.0,False
ACC-006681,CO-0075527,SMB,1-10,Professional Services,North America,inbound_marketing,2020-09-03,23.7,False
ACC-006682,CO-0003509,SMB,51-200,Professional Services,EMEA,self_serve,2024-03-03,37.8,False
ACC-006683,CO-0086787,SMB,1-10,Professional Services,North America,self_serve,2023-06-04,33.4,False
ACC-006684,CO-0095415,SMB,1-10,Financial Services,APAC,self_serve,2024-11-23,32.0,True
ACC-006685,CO-0047242,SMB,1-10,Professional Services,EMEA,self_serve,2023-06-21,10.5,False
ACC-006686,CO-0056874,SMB,1-10,Healthcare,North America,self_serve,2025-01-05,38.3,False
ACC-006687,CO-0098205,SMB,1-10,Manufacturing,North America,self_serve,2024-07-20,27.2,False
ACC-006688,CO-0111498,SMB,1-10,Technology/SaaS,North America,inbound_marketing,2025-12-10,28.9,False
ACC-006689,CO-0003468,SMB,1-10,Technology/SaaS,North America,self_serve,2023-12-19,22.5,False
ACC-006690,CO-0033009,SMB,11-50,Education,North America,inbound_marketing,2025-12-03,23.6,False
ACC-006691,CO-0086966,SMB,51-200,Education,North America,self_serve,2021-02-02,29.1,False
ACC-006692,CO-0090901,SMB,1-10,Education,North America,self_serve,2024-06-28,26.2,False
ACC-006693,CO-0048509,SMB,11-50,Healthcare,APAC,self_serve,2025-08-13,28.9,False
ACC-006694,CO-0070931,SMB,11-50,Logistics/Supply Chain,North America,self_serve,2020-03-10,22.1,False
ACC-006695,CO-0001801,SMB,11-50,Healthcare,EMEA,inbound_marketing,2022-02-21,25.2,False
ACC-006696,CO-0111124,SMB,1-10,Manufacturing,North America,self_serve,2025-12-14,24.8,False
ACC-006697,CO-0007410,SMB,51-200,Healthcare,North America,self_serve,2022-03-16,34.8,False
ACC-006698,CO-0051360,SMB,1-10,Retail/E-commerce,North America,inbound_marketing,2024-09-20,15.4,False
ACC-006699,CO-0112318,SMB,11-50,Professional Services,APAC,self_serve,2025-09-08,29.1,False
ACC-006700,CO-0076850,SMB,11-50,Retail/E-commerce,North America,self_serve,2025-01-08,31.7,False
ACC-006701,CO-0059331,Commercial,51-200,Education,North America,self_serve,2020-01-11,30.9,False
ACC-006702,CO-0113559,Commercial,11-50,Technology/SaaS,EMEA,self_serve,2024-02-06,28.8,False
ACC-006703,CO-0096964,SMB,1-10,Education,APAC,self_serve,2023-03-11,16.9,False
ACC-006704,CO-0121273,SMB,11-50,Technology/SaaS,EMEA,self_serve,2024-07-26,31.9,False
ACC-006705,CO-0078279,SMB,51-200,Logistics/Supply Chain,North America,self_serve,2023-04-14,33.9,False
ACC-006706,CO-0085035,SMB,51-200,Retail/E-commerce,LATAM,self_serve,2023-02-12,27.1,False
ACC-006707,CO-0089658,SMB,1-10,Retail/E-commerce,North America,self_serve,2025-03-21,19.6,False
ACC-006708,CO-0043967,Commercial,201-1000,Manufacturing,North America,self_serve,2023-08-04,39.5,False
ACC-006709,CO-0042919,SMB,51-200,Logistics/Supply Chain,North America,self_serve,2024-09-07,32.7,False
ACC-006710,CO-0014751,SMB,1-10,Financial Services,North America,self_serve,2020-08-07,20.6,False
ACC-006711,CO-0063508,SMB,1-10,Manufacturing,LATAM,self_serve,2023-03-25,23.7,True
ACC-006712,CO-0066358,SMB,11-50,Public Sector,EMEA,self_serve,2025-08-05,29.3,False
ACC-006713,CO-0103102,Commercial,51-200,Public Sector,North America,inbound_marketing,2020-09-22,36.9,False
ACC-006714,CO-0026243,SMB,201-1000,Public Sector,North America,self_serve,2024-09-22,40.0,False
ACC-006715,CO-0039386,SMB,11-50,Retail/E-commerce,North America,self_serve,2024-02-24,28.8,False
ACC-006716,CO-0074027,SMB,11-50,Professional Services,LATAM,inbound_marketing,2024-02-12,14.7,False
ACC-006717,CO-0041653,SMB,1-10,Professional Services,EMEA,self_serve,2024-01-24,27.5,False
ACC-006718,CO-0097255,SMB,51-200,Logistics/Supply Chain,North America,self_serve,2025-09-08,28.7,False
ACC-006719,CO-0017461,SMB,11-50,Professional Services,North America,self_serve,2025-11-02,38.7,False
ACC-006720,CO-0014415,SMB,51-200,Professional Services,APAC,self_serve,2025-04-21,17.1,False
ACC-006721,CO-0011567,SMB,1-10,Manufacturing,EMEA,inbound_marketing,2025-09-13,28.9,False
ACC-006722,CO-0105192,SMB,1-10,Public Sector,EMEA,self_serve,2025-05-10,27.4,False
ACC-006723,CO-0026408,SMB,11-50,Logistics/Supply Chain,APAC,self_serve,2023-08-14,23.5,False
ACC-006724,CO-0098228,SMB,1-10,Public Sector,North America,self_serve,2025-06-17,31.7,False
ACC-006725,CO-0019798,SMB,11-50,Healthcare,APAC,self_serve,2024-11-04,33.7,False
ACC-006726,CO-0121737,Commercial,11-50,Healthcare,North America,self_serve,2024-12-12,35.7,False
ACC-006727,CO-0013546,SMB,1-10,Financial Services,North America,self_serve,2020-01-23,26.3,False
ACC-006728,CO-0053385,Commercial,1-10,Healthcare,North America,self_serve,2025-01-07,26.9,False
ACC-006729,CO-0022095,SMB,11-50,Media/Entertainment,EMEA,self_serve,2025-11-01,33.2,False
ACC-006730,CO-0035533,SMB,11-50,Healthcare,North America,self_serve,2020-11-21,31.9,False
ACC-006731,CO-0023636,SMB,1-10,Public Sector,EMEA,inbound_marketing,2024-12-25,32.4,False
ACC-006732,CO-0029096,SMB,1-10,Retail/E-commerce,EMEA,inbound_marketing,2020-04-15,28.9,False
ACC-006733,CO-0075432,SMB,1-10,Logistics/Supply Chain,North America,self_serve,2021-11-04,28.3,False
ACC-006734,CO-0102664,SMB,1-10,Financial Services,EMEA,self_serve,2021-01-21,19.2,False
ACC-006735,CO-0118285,SMB,1-10,Logistics/Supply Chain,North America,self_serve,2024-12-17,16.7,False
ACC-006736,CO-0104539,SMB,51-200,Manufacturing,EMEA,self_serve,2023-03-19,37.9,False
ACC-006737,CO-0043844,SMB,11-50,Retail/E-commerce,APAC,self_serve,2025-04-19,21.4,False
ACC-006738,CO-0096412,Commercial,1-10,Logistics/Supply Chain,EMEA,self_serve,2023-11-07,19.8,False
ACC-006739,CO-0023934,SMB,51-200,Public Sector,North America,self_serve,2023-11-07,35.7,False
ACC-006740,CO-0116630,SMB,1-10,Retail/E-commerce,North America,self_serve,2023-12-16,13.1,True
ACC-006741,CO-0086157,SMB,11-50,Manufacturing,North America,self_serve,2024-04-20,31.1,False
ACC-006742,CO-0107850,SMB,1-10,Technology/SaaS,APAC,self_serve,2025-09-16,19.6,False
ACC-006743,CO-0111637,SMB,51-200,Retail/E-commerce,LATAM,self_serve,2025-02-04,39.0,False
ACC-006744,CO-0048199,SMB,1-10,Logistics/Supply Chain,EMEA,self_serve,2025-12-23,20.1,True
ACC-006745,CO-0034363,SMB,1-10,Manufacturing,North America,self_serve,2025-09-01,23.1,False
ACC-006746,CO-0007996,SMB,1-10,Professional Services,North America,self_serve,2023-08-11,14.1,False
ACC-006747,CO-0062835,SMB,1-10,Logistics/Supply Chain,APAC,self_serve,2024-06-22,15.8,True
ACC-006748,CO-0030215,SMB,1-10,Education,North America,self_serve,2025-11-20,37.3,False
ACC-006749,CO-0102739,Commercial,1-10,Media/Entertainment,EMEA,self_serve,2023-11-05,16.1,False
ACC-006750,CO-0002644,SMB,51-200,Retail/E-commerce,North America,self_serve,2025-08-19,27.3,False
ACC-006751,CO-0018842,SMB,1-10,Professional Services,EMEA,inbound_marketing,2025-09-20,18.1,False
ACC-006752,CO-0011769,SMB,11-50,Logistics/Supply Chain,APAC,self_serve,2022-07-30,19.4,False
ACC-006753,CO-0048660,SMB,11-50,Technology/SaaS,North America,self_serve,2025-07-11,22.5,False
ACC-006754,CO-0098669,Enterprise,51-200,Media/Entertainment,North America,inbound_marketing,2025-05-26,31.2,False
ACC-006755,CO-0077034,SMB,11-50,Professional Services,EMEA,self_serve,2025-11-12,28.8,False
ACC-006756,CO-0096508,SMB,11-50,Professional Services,North America,inbound_marketing,2023-11-11,31.1,False
ACC-006757,CO-0014344,Commercial,1-10,Professional Services,North America,self_serve,2024-07-09,26.6,False
ACC-006758,CO-0025825,SMB,11-50,Public Sector,North America,self_serve,2024-02-21,37.0,False
ACC-006759,CO-0083163,SMB,51-200,Professional Services,North America,self_serve,2022-01-20,35.4,False
ACC-006760,CO-0079402,SMB,1-10,Manufacturing,North America,self_serve,2025-09-16,26.0,False
ACC-006761,CO-0016908,SMB,1-10,Media/Entertainment,EMEA,self_serve,2020-02-04,17.5,True
ACC-006762,CO-0059033,SMB,1-10,Healthcare,North America,self_serve,2021-03-02,25.2,True
ACC-006763,CO-0000153,SMB,1-10,Technology/SaaS,EMEA,self_serve,2024-11-04,29.0,True
ACC-006764,CO-0095858,SMB,1-10,Professional Services,North America,self_serve,2021-03-02,21.4,False
ACC-006765,CO-0061805,SMB,11-50,Technology/SaaS,EMEA,inbound_marketing,2025-02-06,32.3,False
ACC-006766,CO-0026129,Commercial,11-50,Financial Services,LATAM,self_serve,2025-02-13,29.5,False
ACC-006767,CO-0083250,SMB,51-200,Professional Services,EMEA,self_serve,2025-01-18,29.5,False
ACC-006768,CO-0112466,SMB,51-200,Media/Entertainment,APAC,inbound_marketing,2025-07-08,38.8,False
ACC-006769,CO-0001813,SMB,1-10,Manufacturing,North America,self_serve,2024-11-27,21.9,False
ACC-006770,CO-0009497,SMB,1-10,Financial Services,North America,self_serve,2020-03-22,35.8,False
ACC-006771,CO-0072650,Commercial,11-50,Retail/E-commerce,North America,self_serve,2025-05-13,18.3,False
ACC-006772,CO-0106266,SMB,11-50,Manufacturing,North America,inbound_marketing,2025-08-27,26.2,False
