account_id,month,segment,actions_consumed,active_workflows
ACC-007177,2024-07-01,SMB,5439,12
ACC-007177,2024-08-01,SMB,5659,12
ACC-007177,2024-09-01,SMB,5667,12
ACC-007177,2024-10-01,SMB,5599,12
ACC-007177,2024-11-01,SMB,5845,12
ACC-007177,2024-12-01,SMB,5431,12
ACC-007177,2025-01-01,SMB,6368,13
ACC-007177,2025-02-01,SMB,5956,12
ACC-007177,2025-03-01,SMB,6353,13
ACC-007177,2025-04-01,SMB,7055,13
ACC-007177,2025-05-01,SMB,6903,13
ACC-007177,2025-06-01,SMB,6351,13
ACC-007177,2025-07-01,SMB,5067,11
ACC-007177,2025-08-01,SMB,5260,11
ACC-007177,2025-09-01,SMB,6865,13
ACC-007177,2025-10-01,SMB,6092,12
ACC-007177,2025-11-01,SMB,6809,13
ACC-007177,2025-12-01,SMB,6040,12
ACC-007178,2025-12-01,SMB,904,5
ACC-007179,2023-08-01,SMB,373,3
ACC-007179,2023-09-01,SMB,4303,10
ACC-007179,2023-10-01,SMB,4697,11
ACC-007179,2023-11-01,SMB,4085,10
ACC-007179,2023-12-01,SMB,4242,10
ACC-007179,2024-01-01,SMB,5302,12
ACC-007179,2024-02-01,SMB,4791,11
ACC-007179,2024-03-01,SMB,5118,11
ACC-007179,2024-04-01,SMB,5293,12
ACC-007180,2022-06-01,SMB,426,3
ACC-007180,2022-07-01,SMB,3515,9
ACC-007180,2022-08-01,SMB,4083,10
ACC-007180,2022-09-01,SMB,3581,9
ACC-007180,2022-10-01,SMB,5868,12
ACC-007180,2022-11-01,SMB,5584,12
ACC-007180,2022-12-01,SMB,5096,11
ACC-007180,2023-01-01,SMB,6199,12
ACC-007180,2023-02-01,SMB,5654,12
ACC-007180,2023-03-01,SMB,7722,14
ACC-007180,2023-04-01,SMB,7044,13
ACC-007180,2023-05-01,SMB,7628,14
ACC-007180,2023-06-01,SMB,8969,15
ACC-007180,2023-07-01,SMB,7832,14
ACC-007180,2023-08-01,SMB,8158,14
ACC-007180,2023-09-01,SMB,8680,15
ACC-007180,2023-10-01,SMB,11219,17
ACC-007180,2023-11-01,SMB,10165,16
ACC-007180,2023-12-01,SMB,11716,17
ACC-007180,2024-01-01,SMB,13063,18
ACC-007180,2024-02-01,SMB,13645,18
ACC-007180,2024-03-01,SMB,13873,19
ACC-007180,2024-04-01,SMB,16931,21
ACC-007180,2024-05-01,SMB,14796,19
ACC-007180,2024-06-01,SMB,19815,22
ACC-007180,2024-07-01,SMB,18642,22
ACC-007180,2024-08-01,SMB,20986,23
ACC-007180,2024-09-01,SMB,22959,24
ACC-007180,2024-10-01,SMB,25518,25
ACC-007180,2024-11-01,SMB,22023,23
ACC-007180,2024-12-01,SMB,24028,25
ACC-007180,2025-01-01,SMB,35361,30
ACC-007180,2025-02-01,SMB,30600,28
ACC-007180,2025-03-01,SMB,27695,26
ACC-007180,2025-04-01,SMB,36108,30
ACC-007180,2025-05-01,SMB,38164,31
ACC-007180,2025-06-01,SMB,40405,32
ACC-007180,2025-07-01,Commercial,24608,25
ACC-007180,2025-08-01,Commercial,38579,31
ACC-007180,2025-09-01,Commercial,34953,30
ACC-007180,2025-10-01,Commercial,42820,33
ACC-007180,2025-11-01,Commercial,41954,32
ACC-007180,2025-12-01,Commercial,36461,30
ACC-007181,2024-02-01,SMB,348,3
ACC-007181,2024-03-01,SMB,3339,9
ACC-007181,2024-04-01,SMB,3153,9
ACC-007181,2024-05-01,SMB,3255,9
ACC-007181,2024-06-01,SMB,3812,10
ACC-007181,2024-07-01,SMB,3338,9
ACC-007181,2024-08-01,SMB,3001,9
ACC-007181,2024-09-01,SMB,4204,10
ACC-007181,2024-10-01,SMB,4033,10
ACC-007181,2024-11-01,SMB,3934,10
ACC-007181,2024-12-01,SMB,3057,9
ACC-007181,2025-01-01,SMB,3758,10
ACC-007181,2025-02-01,SMB,4641,11
ACC-007181,2025-03-01,SMB,3615,10
ACC-007181,2025-04-01,SMB,3118,9
ACC-007181,2025-05-01,SMB,3887,10
ACC-007181,2025-06-01,SMB,3890,10
ACC-007181,2025-07-01,SMB,3371,9
ACC-007181,2025-08-01,SMB,4387,10
ACC-007181,2025-09-01,SMB,4271,10
ACC-007181,2025-10-01,SMB,3372,9
ACC-007181,2025-11-01,SMB,3915,10
ACC-007181,2025-12-01,SMB,3337,9
ACC-007182,2020-06-01,SMB,174,2
ACC-007182,2020-07-01,SMB,1244,6
ACC-007182,2020-08-01,SMB,1566,6
ACC-007182,2020-09-01,SMB,1557,6
ACC-007182,2020-10-01,SMB,1805,7
ACC-007182,2020-11-01,SMB,1561,6
ACC-007182,2020-12-01,SMB,1367,6
ACC-007182,2021-01-01,SMB,1844,7
ACC-007182,2021-02-01,SMB,1984,7
ACC-007182,2021-03-01,SMB,1761,7
ACC-007182,2021-04-01,SMB,2106,7
ACC-007182,2021-05-01,SMB,1716,7
ACC-007182,2021-06-01,SMB,1027,5
ACC-007182,2021-07-01,SMB,833,5
ACC-007182,2021-08-01,SMB,780,4
ACC-007182,2021-09-01,SMB,428,3
ACC-007182,2021-10-01,SMB,472,3
ACC-007183,2023-05-01,SMB,639,4
ACC-007183,2023-06-01,SMB,7618,14
ACC-007183,2023-07-01,SMB,7425,14
ACC-007183,2023-08-01,SMB,8991,15
ACC-007183,2023-09-01,SMB,9335,15
ACC-007183,2023-10-01,SMB,12318,18
ACC-007183,2023-11-01,SMB,11539,17
ACC-007183,2023-12-01,SMB,11534,17
ACC-007183,2024-01-01,SMB,16132,20
ACC-007183,2024-02-01,SMB,17733,21
ACC-007183,2024-03-01,SMB,19039,22
ACC-007183,2024-04-01,SMB,18378,21
ACC-007183,2024-05-01,SMB,24038,25
ACC-007183,2024-06-01,SMB,20168,22
ACC-007183,2024-07-01,SMB,25792,25
ACC-007183,2024-08-01,SMB,29949,27
ACC-007183,2024-09-01,SMB,38119,31
ACC-007183,2024-10-01,SMB,29349,27
ACC-007183,2024-11-01,SMB,48778,35
ACC-007183,2024-12-01,SMB,34020,29
ACC-007183,2025-01-01,SMB,55539,37
ACC-007183,2025-02-01,Commercial,53387,37
ACC-007183,2025-03-01,Commercial,61601,39
ACC-007183,2025-04-01,Commercial,56517,38
ACC-007183,2025-05-01,Commercial,67908,41
ACC-007183,2025-06-01,Commercial,55593,37
ACC-007183,2025-07-01,Commercial,59708,39
ACC-007183,2025-08-01,Commercial,56768,38
ACC-007183,2025-09-01,Commercial,73959,43
ACC-007183,2025-10-01,Commercial,84043,46
ACC-007183,2025-11-01,Commercial,83227,46
ACC-007183,2025-12-01,Commercial,69666,42
ACC-007184,2025-05-01,SMB,478,3
ACC-007184,2025-06-01,SMB,3859,10
ACC-007184,2025-07-01,SMB,4969,11
ACC-007184,2025-08-01,SMB,5597,12
ACC-007184,2025-09-01,SMB,5304,12
ACC-007184,2025-10-01,SMB,5667,12
ACC-007184,2025-11-01,SMB,5134,11
ACC-007184,2025-12-01,SMB,5294,12
ACC-007185,2025-01-01,SMB,382,3
ACC-007185,2025-02-01,SMB,3506,9
ACC-007185,2025-03-01,SMB,3030,9
ACC-007185,2025-04-01,SMB,3282,9
ACC-007185,2025-05-01,SMB,3375,9
ACC-007185,2025-06-01,SMB,3519,9
ACC-007185,2025-07-01,SMB,3059,9
ACC-007185,2025-08-01,SMB,3211,9
ACC-007185,2025-09-01,SMB,3302,9
ACC-007185,2025-10-01,SMB,3695,10
ACC-007185,2025-11-01,SMB,3813,10
ACC-007185,2025-12-01,SMB,2766,8
ACC-007186,2024-03-01,SMB,460,3
ACC-007186,2024-04-01,SMB,4684,11
ACC-007186,2024-05-01,SMB,4823,11
ACC-007186,2024-06-01,SMB,3775,10
ACC-007186,2024-07-01,SMB,4202,10
ACC-007186,2024-08-01,SMB,3854,10
ACC-007186,2024-09-01,SMB,4393,10
ACC-007186,2024-10-01,SMB,4027,10
ACC-007186,2024-11-01,SMB,2163,7
ACC-007186,2024-12-01,SMB,1902,7
ACC-007186,2025-01-01,SMB,1351,6
ACC-007186,2025-02-01,SMB,602,4
ACC-007187,2022-09-01,SMB,447,3
ACC-007187,2022-10-01,SMB,4279,10
ACC-007187,2022-11-01,SMB,4124,10
ACC-007187,2022-12-01,SMB,3331,9
ACC-007187,2023-01-01,SMB,4544,11
ACC-007187,2023-02-01,SMB,4708,11
ACC-007187,2023-03-01,SMB,4124,10
ACC-007187,2023-04-01,SMB,4352,10
ACC-007187,2023-05-01,SMB,4522,11
ACC-007187,2023-06-01,SMB,5173,11
ACC-007187,2023-07-01,SMB,3890,10
ACC-007187,2023-08-01,SMB,4445,11
ACC-007187,2023-09-01,SMB,4449,11
ACC-007187,2023-10-01,SMB,5072,11
ACC-007187,2023-11-01,SMB,4596,11
ACC-007187,2023-12-01,SMB,4198,10
ACC-007187,2024-01-01,SMB,5222,11
ACC-007187,2024-02-01,SMB,5264,11
ACC-007187,2024-03-01,SMB,5090,11
ACC-007187,2024-04-01,SMB,5534,12
ACC-007187,2024-05-01,SMB,5737,12
ACC-007187,2024-06-01,SMB,5246,11
ACC-007187,2024-07-01,SMB,4815,11
ACC-007187,2024-08-01,SMB,5107,11
ACC-007187,2024-09-01,SMB,4922,11
ACC-007187,2024-10-01,SMB,5308,12
ACC-007187,2024-11-01,SMB,4938,11
ACC-007187,2024-12-01,SMB,5005,11
ACC-007187,2025-01-01,SMB,6526,13
ACC-007187,2025-02-01,SMB,5669,12
ACC-007187,2025-03-01,SMB,6289,13
ACC-007187,2025-04-01,SMB,6030,12
ACC-007187,2025-05-01,SMB,6329,13
ACC-007187,2025-06-01,SMB,6363,13
ACC-007187,2025-07-01,SMB,5415,12
ACC-007187,2025-08-01,SMB,5905,12
ACC-007187,2025-09-01,SMB,5555,12
ACC-007187,2025-10-01,SMB,6815,13
ACC-007187,2025-11-01,SMB,6199,12
ACC-007187,2025-12-01,SMB,6432,13
ACC-007188,2023-12-01,SMB,653,4
ACC-007188,2024-01-01,SMB,7515,14
ACC-007188,2024-02-01,SMB,7918,14
ACC-007188,2024-03-01,SMB,10656,16
ACC-007188,2024-04-01,SMB,9909,16
ACC-007188,2024-05-01,SMB,11426,17
ACC-007188,2024-06-01,SMB,13396,18
ACC-007188,2024-07-01,SMB,12991,18
ACC-007188,2024-08-01,SMB,18670,22
ACC-007188,2024-09-01,SMB,25898,25
ACC-007188,2024-10-01,SMB,24276,25
ACC-007188,2024-11-01,SMB,30956,28
ACC-007188,2024-12-01,SMB,29978,27
ACC-007188,2025-01-01,SMB,36484,30
ACC-007188,2025-02-01,Commercial,44137,33
ACC-007188,2025-03-01,Commercial,45068,34
ACC-007188,2025-04-01,Commercial,49350,35
ACC-007188,2025-05-01,Commercial,50338,35
ACC-007188,2025-06-01,Commercial,55664,37
ACC-007188,2025-07-01,Commercial,52637,36
ACC-007188,2025-08-01,Commercial,56482,38
ACC-007188,2025-09-01,Commercial,57881,38
ACC-007188,2025-10-01,Commercial,64465,40
ACC-007188,2025-11-01,Commercial,63293,40
ACC-007188,2025-12-01,Commercial,54683,37
ACC-007189,2024-11-01,SMB,417,3
ACC-007189,2024-12-01,SMB,4359,10
ACC-007189,2025-01-01,SMB,6158,12
ACC-007189,2025-02-01,SMB,8265,14
ACC-007189,2025-03-01,SMB,9345,15
ACC-007189,2025-04-01,SMB,12702,18
ACC-007189,2025-05-01,SMB,17587,21
ACC-007189,2025-06-01,SMB,22843,24
ACC-007189,2025-07-01,SMB,25218,25
ACC-007189,2025-08-01,SMB,35677,30
ACC-007189,2025-09-01,SMB,45289,34
ACC-007189,2025-10-01,Commercial,34190,29
ACC-007189,2025-11-01,Commercial,34269,29
ACC-007189,2025-12-01,Commercial,31916,28
ACC-007190,2025-08-01,SMB,551,4
ACC-007190,2025-09-01,SMB,7608,14
ACC-007190,2025-10-01,SMB,7048,13
ACC-007190,2025-11-01,SMB,6056,12
ACC-007190,2025-12-01,SMB,5255,11
ACC-007191,2025-03-01,SMB,552,4
ACC-007191,2025-04-01,SMB,6048,12
ACC-007191,2025-05-01,SMB,6379,13
ACC-007191,2025-06-01,SMB,5955,12
ACC-007191,2025-07-01,SMB,5940,12
ACC-007191,2025-08-01,SMB,5354,12
ACC-007191,2025-09-01,SMB,6531,13
ACC-007191,2025-10-01,SMB,6914,13
ACC-007191,2025-11-01,SMB,6081,12
ACC-007191,2025-12-01,SMB,5801,12
ACC-007192,2023-11-01,SMB,443,3
ACC-007192,2023-12-01,SMB,3691,10
ACC-007192,2024-01-01,SMB,4855,11
ACC-007192,2024-02-01,SMB,5018,11
ACC-007192,2024-03-01,SMB,4885,11
ACC-007192,2024-04-01,SMB,5044,11
ACC-007192,2024-05-01,SMB,4446,11
ACC-007192,2024-06-01,SMB,5260,11
ACC-007192,2024-07-01,SMB,4468,11
ACC-007192,2024-08-01,SMB,5322,12
ACC-007192,2024-09-01,SMB,5258,11
ACC-007192,2024-10-01,SMB,4786,11
ACC-007192,2024-11-01,SMB,5173,11
ACC-007192,2024-12-01,SMB,4275,10
ACC-007192,2025-01-01,SMB,5247,11
ACC-007192,2025-02-01,SMB,5810,12
ACC-007192,2025-03-01,SMB,5452,12
ACC-007192,2025-04-01,SMB,5830,12
ACC-007192,2025-05-01,SMB,4867,11
ACC-007192,2025-06-01,SMB,4809,11
ACC-007192,2025-07-01,SMB,5391,12
ACC-007192,2025-08-01,SMB,6410,13
ACC-007192,2025-09-01,SMB,5879,12
ACC-007192,2025-10-01,SMB,5624,12
ACC-007192,2025-11-01,SMB,5437,12
ACC-007192,2025-12-01,SMB,5169,11
ACC-007193,2025-12-01,SMB,545,4
ACC-007194,2023-10-01,SMB,505,4
ACC-007194,2023-11-01,SMB,4825,11
ACC-007194,2023-12-01,SMB,3916,10
ACC-007194,2024-01-01,SMB,4620,11
ACC-007194,2024-02-01,SMB,4378,10
ACC-007194,2024-03-01,SMB,4432,11
ACC-007194,2024-04-01,SMB,5034,11
ACC-007194,2024-05-01,SMB,4287,10
ACC-007194,2024-06-01,SMB,4388,10
ACC-007194,2024-07-01,SMB,4200,10
ACC-007194,2024-08-01,SMB,3999,10
ACC-007194,2024-09-01,SMB,4554,11
ACC-007194,2024-10-01,SMB,5276,11
ACC-007194,2024-11-01,SMB,4275,10
ACC-007194,2024-12-01,SMB,4851,11
ACC-007194,2025-01-01,SMB,4650,11
ACC-007194,2025-02-01,SMB,5248,11
ACC-007194,2025-03-01,SMB,4642,11
ACC-007194,2025-04-01,SMB,4303,10
ACC-007194,2025-05-01,SMB,4812,11
ACC-007194,2025-06-01,SMB,4563,11
ACC-007194,2025-07-01,SMB,4500,11
ACC-007194,2025-08-01,SMB,5516,12
ACC-007194,2025-09-01,SMB,5076,11
ACC-007194,2025-10-01,SMB,5110,11
ACC-007194,2025-11-01,SMB,5049,11
ACC-007194,2025-12-01,SMB,4720,11
ACC-007195,2020-02-01,SMB,135,2
ACC-007195,2020-03-01,SMB,592,4
ACC-007195,2020-04-01,SMB,667,4
ACC-007196,2025-10-01,SMB,371,3
ACC-007196,2025-11-01,SMB,4116,10
ACC-007196,2025-12-01,SMB,3023,9
ACC-007197,2025-06-01,SMB,257,3
ACC-007197,2025-07-01,SMB,2182,7
ACC-007197,2025-08-01,SMB,2317,8
ACC-007197,2025-09-01,SMB,3111,9
ACC-007197,2025-10-01,SMB,3254,9
ACC-007197,2025-11-01,SMB,2918,9
ACC-007197,2025-12-01,SMB,2289,8
ACC-007198,2025-09-01,SMB,357,3
ACC-007198,2025-10-01,SMB,3454,9
ACC-007198,2025-11-01,SMB,3936,10
ACC-007198,2025-12-01,SMB,2994,9
ACC-007199,2021-08-01,SMB,501,4
ACC-007199,2021-09-01,SMB,4835,11
ACC-007199,2021-10-01,SMB,5706,12
ACC-007199,2021-11-01,SMB,4625,11
ACC-007199,2021-12-01,SMB,5409,12
ACC-007199,2022-01-01,SMB,7311,14
ACC-007199,2022-02-01,SMB,6365,13
ACC-007199,2022-03-01,SMB,6479,13
ACC-007199,2022-04-01,SMB,7764,14
ACC-007199,2022-05-01,SMB,7598,14
ACC-007199,2022-06-01,SMB,9264,15
ACC-007199,2022-07-01,SMB,9945,16
ACC-007199,2022-08-01,SMB,10011,16
ACC-007199,2022-09-01,SMB,9366,15
ACC-007199,2022-10-01,SMB,11749,17
ACC-007199,2022-11-01,SMB,11988,17
ACC-007199,2022-12-01,SMB,10480,16
ACC-007199,2023-01-01,SMB,14241,19
ACC-007199,2023-02-01,SMB,15687,20
ACC-007199,2023-03-01,SMB,15285,20
ACC-007199,2023-04-01,SMB,16850,21
ACC-007199,2023-05-01,SMB,17748,21
ACC-007199,2023-06-01,SMB,15348,20
ACC-007199,2023-07-01,SMB,15093,19
ACC-007199,2023-08-01,SMB,19743,22
ACC-007199,2023-09-01,SMB,24476,25
ACC-007199,2023-10-01,SMB,29906,27
ACC-007199,2023-11-01,SMB,25817,25
ACC-007199,2023-12-01,SMB,26419,26
ACC-007199,2024-01-01,SMB,29462,27
ACC-007199,2024-02-01,SMB,28797,27
ACC-007199,2024-03-01,SMB,37270,31
ACC-007199,2024-04-01,SMB,38672,31
ACC-007199,2024-05-01,SMB,33934,29
ACC-007199,2024-06-01,SMB,41644,32
ACC-007199,2024-07-01,Commercial,25598,25
ACC-007199,2024-08-01,Commercial,32516,29
ACC-007199,2024-09-01,Commercial,37215,31
ACC-007199,2024-10-01,Commercial,37678,31
ACC-007199,2024-11-01,Commercial,40476,32
ACC-007199,2024-12-01,Commercial,37142,30
ACC-007199,2025-01-01,Commercial,48976,35
ACC-007199,2025-02-01,Commercial,46520,34
ACC-007199,2025-03-01,Commercial,44212,33
ACC-007199,2025-04-01,Commercial,54750,37
ACC-007199,2025-05-01,Commercial,50532,36
ACC-007199,2025-06-01,Commercial,46292,34
ACC-007199,2025-07-01,Commercial,51756,36
ACC-007199,2025-08-01,Commercial,56059,37
ACC-007199,2025-09-01,Commercial,60075,39
ACC-007199,2025-10-01,Commercial,59133,38
ACC-007199,2025-11-01,Commercial,59444,39
ACC-007199,2025-12-01,Commercial,55221,37
ACC-007200,2025-09-01,SMB,397,3
ACC-007200,2025-10-01,SMB,4235,10
ACC-007200,2025-11-01,SMB,4024,10
ACC-007200,2025-12-01,SMB,3272,9
ACC-007201,2025-10-01,SMB,659,4
ACC-007201,2025-11-01,SMB,6416,13
ACC-007201,2025-12-01,SMB,6473,13
ACC-007202,2024-09-01,SMB,650,4
ACC-007202,2024-10-01,SMB,6990,13
ACC-007202,2024-11-01,SMB,6029,12
ACC-007202,2024-12-01,SMB,6007,12
ACC-007202,2025-01-01,SMB,7337,14
ACC-007202,2025-02-01,SMB,6855,13
ACC-007202,2025-03-01,SMB,6388,13
ACC-007202,2025-04-01,SMB,7964,14
ACC-007202,2025-05-01,SMB,6738,13
ACC-007202,2025-06-01,SMB,7482,14
ACC-007202,2025-07-01,SMB,6339,13
ACC-007202,2025-08-01,SMB,5962,12
ACC-007202,2025-09-01,SMB,8434,15
ACC-007202,2025-10-01,SMB,7264,13
ACC-007202,2025-11-01,SMB,6945,13
ACC-007202,2025-12-01,SMB,7037,13
ACC-007203,2023-04-01,SMB,162,2
ACC-007203,2023-05-01,SMB,1540,6
ACC-007203,2023-06-01,SMB,1082,5
ACC-007203,2023-07-01,SMB,752,4
ACC-007203,2023-08-01,SMB,391,3
ACC-007204,2025-06-01,SMB,428,3
ACC-007204,2025-07-01,SMB,4097,10
ACC-007204,2025-08-01,SMB,3846,10
ACC-007204,2025-09-01,SMB,5804,12
ACC-007204,2025-10-01,SMB,5862,12
ACC-007204,2025-11-01,SMB,4884,11
ACC-007204,2025-12-01,SMB,4498,11
ACC-007205,2023-05-01,SMB,325,3
ACC-007205,2023-06-01,SMB,3466,9
ACC-007205,2023-07-01,SMB,3578,9
ACC-007205,2023-08-01,SMB,3616,10
ACC-007205,2023-09-01,SMB,3637,10
ACC-007205,2023-10-01,SMB,3654,10
ACC-007205,2023-11-01,SMB,4114,10
ACC-007205,2023-12-01,SMB,3366,9
ACC-007205,2024-01-01,SMB,4022,10
ACC-007205,2024-02-01,SMB,4454,11
ACC-007205,2024-03-01,SMB,4073,10
ACC-007205,2024-04-01,SMB,3933,10
ACC-007205,2024-05-01,SMB,3936,10
ACC-007205,2024-06-01,SMB,4074,10
ACC-007205,2024-07-01,SMB,3713,10
ACC-007205,2024-08-01,SMB,4299,10
ACC-007205,2024-09-01,SMB,4329,10
ACC-007205,2024-10-01,SMB,4400,10
ACC-007205,2024-11-01,SMB,2465,8
ACC-007205,2024-12-01,SMB,1390,6
ACC-007205,2025-01-01,SMB,1853,7
ACC-007205,2025-02-01,SMB,1220,6
ACC-007205,2025-03-01,SMB,412,3
ACC-007206,2023-01-01,SMB,416,3
ACC-007206,2023-02-01,SMB,4540,11
ACC-007206,2023-03-01,SMB,4015,10
ACC-007206,2023-04-01,SMB,4210,10
ACC-007206,2023-05-01,SMB,4152,10
ACC-007206,2023-06-01,SMB,3828,10
ACC-007206,2023-07-01,SMB,3466,9
ACC-007206,2023-08-01,SMB,3693,10
ACC-007206,2023-09-01,SMB,4679,11
ACC-007206,2023-10-01,SMB,2135,7
ACC-007206,2023-11-01,SMB,1300,6
ACC-007206,2023-12-01,SMB,1495,6
ACC-007206,2024-01-01,SMB,900,5
ACC-007206,2024-02-01,SMB,1014,5
ACC-007207,2024-02-01,SMB,424,3
ACC-007207,2024-03-01,SMB,3626,10
ACC-007207,2024-04-01,SMB,4317,10
ACC-007207,2024-05-01,SMB,3710,10
ACC-007207,2024-06-01,SMB,3607,9
ACC-007207,2024-07-01,SMB,3437,9
ACC-007207,2024-08-01,SMB,3321,9
ACC-007207,2024-09-01,SMB,4277,10
ACC-007207,2024-10-01,SMB,4042,10
ACC-007207,2024-11-01,SMB,3953,10
ACC-007207,2024-12-01,SMB,3484,9
ACC-007207,2025-01-01,SMB,4574,11
ACC-007207,2025-02-01,SMB,3661,10
ACC-007207,2025-03-01,SMB,3700,10
ACC-007207,2025-04-01,SMB,3524,9
ACC-007207,2025-05-01,SMB,4101,10
ACC-007207,2025-06-01,SMB,4189,10
ACC-007207,2025-07-01,SMB,3342,9
ACC-007207,2025-08-01,SMB,3748,10
ACC-007207,2025-09-01,SMB,3509,9
ACC-007207,2025-10-01,SMB,5232,11
ACC-007207,2025-11-01,SMB,4706,11
ACC-007207,2025-12-01,SMB,4207,10
ACC-007208,2023-09-01,SMB,360,3
ACC-007208,2023-10-01,SMB,3887,10
ACC-007208,2023-11-01,SMB,3712,10
ACC-007208,2023-12-01,SMB,3235,9
ACC-007208,2024-01-01,SMB,4277,10
ACC-007208,2024-02-01,SMB,4918,11
ACC-007208,2024-03-01,SMB,4245,10
ACC-007208,2024-04-01,SMB,4271,10
ACC-007208,2024-05-01,SMB,3855,10
ACC-007208,2024-06-01,SMB,4932,11
ACC-007208,2024-07-01,SMB,3548,9
ACC-007208,2024-08-01,SMB,4023,10
ACC-007208,2024-09-01,SMB,4156,10
ACC-007208,2024-10-01,SMB,5076,11
ACC-007208,2024-11-01,SMB,4641,11
ACC-007208,2024-12-01,SMB,4004,10
ACC-007208,2025-01-01,SMB,4547,11
ACC-007208,2025-02-01,SMB,4950,11
ACC-007208,2025-03-01,SMB,4315,10
ACC-007208,2025-04-01,SMB,4929,11
ACC-007208,2025-05-01,SMB,5275,11
ACC-007208,2025-06-01,SMB,5008,11
ACC-007208,2025-07-01,SMB,4392,10
ACC-007208,2025-08-01,SMB,4391,10
ACC-007208,2025-09-01,SMB,5089,11
ACC-007208,2025-10-01,SMB,5314,12
ACC-007208,2025-11-01,SMB,5786,12
ACC-007208,2025-12-01,SMB,4897,11
ACC-007209,2024-02-01,SMB,228,2
ACC-007209,2024-03-01,SMB,2099,7
ACC-007209,2024-04-01,SMB,2964,9
ACC-007209,2024-05-01,SMB,3301,9
ACC-007209,2024-06-01,SMB,4439,11
ACC-007209,2024-07-01,SMB,5604,12
ACC-007209,2024-08-01,SMB,6106,12
ACC-007209,2024-09-01,SMB,7290,14
ACC-007209,2024-10-01,SMB,12188,17
ACC-007209,2024-11-01,SMB,13708,19
ACC-007209,2024-12-01,Commercial,14862,19
ACC-007209,2025-01-01,Commercial,16405,20
ACC-007209,2025-02-01,Commercial,17919,21
ACC-007209,2025-03-01,Commercial,17706,21
ACC-007209,2025-04-01,Commercial,19091,22
ACC-007209,2025-05-01,Commercial,16075,20
ACC-007209,2025-06-01,Commercial,18802,22
ACC-007209,2025-07-01,Commercial,15842,20
ACC-007209,2025-08-01,Commercial,19853,22
ACC-007209,2025-09-01,Commercial,25129,25
ACC-007209,2025-10-01,Commercial,22696,24
ACC-007209,2025-11-01,Commercial,23870,24
ACC-007209,2025-12-01,Commercial,22393,24
ACC-007210,2024-09-01,SMB,415,3
ACC-007210,2024-10-01,SMB,4467,11
ACC-007210,2024-11-01,SMB,4589,11
ACC-007210,2024-12-01,SMB,4379,10
ACC-007210,2025-01-01,SMB,4916,11
ACC-007210,2025-02-01,SMB,5469,12
ACC-007210,2025-03-01,SMB,4379,10
ACC-007210,2025-04-01,SMB,4472,11
ACC-007210,2025-05-01,SMB,4835,11
ACC-007210,2025-06-01,SMB,4277,10
ACC-007210,2025-07-01,SMB,3790,10
ACC-007210,2025-08-01,SMB,3598,9
ACC-007210,2025-09-01,SMB,5145,11
ACC-007210,2025-10-01,SMB,4956,11
ACC-007210,2025-11-01,SMB,5044,11
ACC-007210,2025-12-01,SMB,4342,10
ACC-007211,2022-04-01,SMB,388,3
ACC-007211,2022-05-01,SMB,3623,10
ACC-007211,2022-06-01,SMB,4344,10
ACC-007211,2022-07-01,SMB,3967,10
ACC-007211,2022-08-01,SMB,3850,10
ACC-007211,2022-09-01,SMB,4123,10
ACC-007211,2022-10-01,SMB,4438,11
ACC-007211,2022-11-01,SMB,4660,11
ACC-007211,2022-12-01,SMB,4905,11
ACC-007211,2023-01-01,SMB,6138,12
ACC-007211,2023-02-01,SMB,6901,13
ACC-007211,2023-03-01,SMB,7783,14
ACC-007211,2023-04-01,SMB,8917,15
ACC-007211,2023-05-01,SMB,8903,15
ACC-007211,2023-06-01,SMB,7429,14
ACC-007211,2023-07-01,SMB,10145,16
ACC-007211,2023-08-01,SMB,9181,15
ACC-007211,2023-09-01,SMB,12432,18
ACC-007211,2023-10-01,SMB,13526,18
ACC-007211,2023-11-01,SMB,12839,18
ACC-007211,2023-12-01,SMB,11523,17
ACC-007211,2024-01-01,SMB,15446,20
ACC-007211,2024-02-01,SMB,18527,22
ACC-007211,2024-03-01,SMB,20013,22
ACC-007211,2024-04-01,SMB,21038,23
ACC-007211,2024-05-01,SMB,19695,22
ACC-007211,2024-06-01,SMB,20986,23
ACC-007211,2024-07-01,SMB,19806,22
ACC-007211,2024-08-01,SMB,28019,26
ACC-007211,2024-09-01,SMB,29204,27
ACC-007211,2024-10-01,SMB,30965,28
ACC-007211,2024-11-01,SMB,33291,29
ACC-007211,2024-12-01,SMB,32433,28
ACC-007211,2025-01-01,SMB,40448,32
ACC-007211,2025-02-01,Commercial,26491,26
ACC-007211,2025-03-01,Commercial,28927,27
ACC-007211,2025-04-01,Commercial,25309,25
ACC-007211,2025-05-01,Commercial,27050,26
ACC-007211,2025-06-01,Commercial,33121,29
ACC-007211,2025-07-01,Commercial,31065,28
ACC-007211,2025-08-01,Commercial,33460,29
ACC-007211,2025-09-01,Commercial,40214,32
ACC-007211,2025-10-01,Commercial,39043,31
ACC-007211,2025-11-01,Commercial,50244,35
ACC-007211,2025-12-01,Commercial,45239,34
ACC-007212,2025-07-01,SMB,401,3
ACC-007212,2025-08-01,SMB,3987,10
ACC-007212,2025-09-01,SMB,4833,11
ACC-007212,2025-10-01,SMB,4564,11
ACC-007212,2025-11-01,SMB,4417,11
ACC-007212,2025-12-01,SMB,3514,9
