company_id,employee_count_band,industry,region,is_personal_email_domain,icp_fit_score,is_customer,was_ever_customer,account_id
CO-0121647,1-10,Logistics/Supply Chain,EMEA,False,23.9,False,False,
CO-0121648,1-10,Financial Services,EMEA,False,30.3,False,False,
CO-0121649,51-200,Professional Services,LATAM,False,29.6,False,False,
CO-0121650,51-200,Financial Services,North America,False,53.7,False,False,
CO-0121651,11-50,Healthcare,North America,False,20.1,False,False,
CO-0121652,1-10,Public Sector,North America,False,24.3,False,False,
CO-0121653,1-10,Media/Entertainment,EMEA,False,3.7,False,False,
CO-0121654,1001-5000,Media/Entertainment,EMEA,False,47.2,False,False,
CO-0121655,51-200,Manufacturing,EMEA,False,35.2,False,False,
CO-0121656,1-10,Healthcare,EMEA,False,23.6,False,False,
CO-0121657,1-10,Professional Services,EMEA,False,20.0,True,True,ACC-002729
CO-0121658,201-1000,Retail/E-commerce,North America,False,38.1,False,False,
CO-0121659,1-10,Technology/SaaS,APAC,False,16.3,False,False,
CO-0121660,11-50,Manufacturing,North America,False,26.7,False,False,
CO-0121661,201-1000,Healthcare,APAC,False,45.9,False,False,
CO-0121662,51-200,Financial Services,APAC,False,50.0,False,False,
CO-0121663,11-50,Retail/E-commerce,EMEA,False,23.4,False,False,
CO-0121664,1-10,Education,APAC,False,14.6,False,False,
CO-0121665,51-200,Technology/SaaS,North America,False,43.6,False,False,
CO-0121666,51-200,Retail/E-commerce,North America,False,35.7,False,False,
CO-0121667,1-10,Technology/SaaS,EMEA,False,34.4,False,False,
CO-0121668,1-10,Education,EMEA,False,18.2,False,False,
CO-0121669,11-50,Financial Services,APAC,False,32.0,False,False,
CO-0121670,201-1000,Professional Services,North America,False,42.0,False,False,
CO-0121671,1-10,Public Sector,North America,False,14.7,False,False,
CO-0121672,201-1000,Media/Entertainment,EMEA,False,49.9,False,False,
CO-0121673,11-50,Technology/SaaS,North America,False,26.2,False,False,
CO-0121674,1-10,Professional Services,North America,False,20.8,False,False,
CO-0121675,11-50,Healthcare,APAC,False,29.3,False,False,
CO-0121676,1-10,Retail/E-commerce,North America,False,14.9,False,False,
CO-0121677,51-200,Media/Entertainment,North America,False,31.3,False,False,
CO-0121678,1-10,Manufacturing,APAC,False,10.9,False,False,
CO-0121679,1-10,Financial Services,EMEA,False,35.5,False,False,
CO-0121680,11-50,Professional Services,North America,False,32.7,False,False,
CO-0121681,51-200,Financial Services,North America,False,56.1,False,False,
CO-0121682,11-50,Public Sector,North America,False,29.1,False,False,
CO-0121683,201-1000,Manufacturing,EMEA,False,62.0,False,False,
CO-0121684,1001-5000,Public Sector,EMEA,False,59.0,False,False,
CO-0121685,1001-5000,Manufacturing,North America,False,66.0,False,False,
CO-0121686,11-50,Financial Services,APAC,False,33.2,False,False,
CO-0121687,11-50,Retail/E-commerce,EMEA,False,21.5,False,False,
CO-0121688,11-50,Logistics/Supply Chain,North America,False,29.7,True,True,ACC-003090
CO-0121689,51-200,Healthcare,EMEA,False,37.2,True,True,ACC-006565
CO-0121690,1-10,Retail/E-commerce,North America,False,15.8,False,False,
CO-0121691,11-50,Media/Entertainment,EMEA,False,15.8,False,False,
CO-0121692,11-50,Media/Entertainment,EMEA,False,14.3,False,False,
CO-0121693,1-10,Retail/E-commerce,North America,False,23.1,False,False,
CO-0121694,201-1000,Retail/E-commerce,EMEA,False,31.8,False,False,
CO-0121695,1-10,Financial Services,EMEA,True,34.8,False,False,
CO-0121696,11-50,Professional Services,APAC,False,17.1,False,False,
CO-0121697,11-50,Financial Services,North America,False,38.6,False,False,
CO-0121698,11-50,Healthcare,North America,False,40.8,False,False,
CO-0121699,11-50,Technology/SaaS,APAC,False,28.7,False,False,
CO-0121700,1-10,Professional Services,LATAM,False,20.1,False,False,
CO-0121701,1-10,Media/Entertainment,North America,False,25.7,False,False,
CO-0121702,51-200,Financial Services,North America,False,38.7,True,True,ACC-002674
CO-0121703,1-10,Manufacturing,North America,False,13.7,False,False,
CO-0121704,1-10,Manufacturing,North America,False,41.8,False,False,
CO-0121705,1-10,Media/Entertainment,EMEA,False,10.6,False,False,
CO-0121706,1-10,Logistics/Supply Chain,North America,False,11.3,False,False,
CO-0121707,1-10,Education,APAC,False,2.4,False,False,
CO-0121708,1-10,Financial Services,North America,False,43.7,False,False,
CO-0121709,1-10,Financial Services,North America,False,26.5,False,False,
CO-0121710,1-10,Retail/E-commerce,North America,False,26.7,False,False,
CO-0121711,51-200,Retail/E-commerce,EMEA,False,21.8,False,False,
CO-0121712,1-10,Healthcare,LATAM,False,12.5,False,False,
CO-0121713,201-1000,Logistics/Supply Chain,EMEA,False,55.2,False,False,
CO-0121714,1-10,Public Sector,North America,False,25.7,False,False,
CO-0121715,11-50,Technology/SaaS,APAC,False,25.5,False,False,
CO-0121716,201-1000,Financial Services,EMEA,False,54.6,False,False,
CO-0121717,1-10,Manufacturing,North America,False,34.2,False,False,
CO-0121718,51-200,Education,LATAM,False,23.6,False,False,
CO-0121719,1-10,Healthcare,EMEA,True,15.8,False,False,
CO-0121720,11-50,Professional Services,EMEA,False,16.3,False,False,
CO-0121721,1-10,Logistics/Supply Chain,North America,False,22.1,True,True,ACC-005167
CO-0121722,201-1000,Media/Entertainment,North America,False,38.7,False,False,
CO-0121723,11-50,Technology/SaaS,APAC,False,39.9,False,False,
CO-0121724,11-50,Public Sector,LATAM,False,31.4,False,False,
CO-0121725,11-50,Retail/E-commerce,North America,False,19.8,True,True,ACC-002475
CO-0121726,11-50,Healthcare,EMEA,False,29.1,False,False,
CO-0121727,51-200,Media/Entertainment,North America,False,39.7,False,False,
CO-0121728,1-10,Financial Services,LATAM,False,27.2,False,False,
CO-0121729,11-50,Professional Services,North America,False,21.8,False,False,
CO-0121730,1001-5000,Financial Services,North America,False,70.0,False,False,
CO-0121731,51-200,Public Sector,North America,False,35.0,False,False,
CO-0121732,51-200,Media/Entertainment,EMEA,False,40.8,False,False,
CO-0121733,1-10,Public Sector,LATAM,False,15.1,False,False,
CO-0121734,1-10,Healthcare,North America,False,9.6,False,False,
CO-0121735,1-10,Financial Services,North America,True,39.3,False,False,
CO-0121736,1-10,Retail/E-commerce,North America,False,21.6,False,False,
CO-0121737,11-50,Healthcare,North America,False,35.7,True,True,ACC-006726
CO-0121738,11-50,Technology/SaaS,North America,False,40.2,False,False,
CO-0121739,11-50,Retail/E-commerce,EMEA,False,22.7,False,False,
CO-0121740,11-50,Manufacturing,North America,False,38.6,False,False,
CO-0121741,1-10,Professional Services,EMEA,False,15.3,False,False,
CO-0121742,1-10,Logistics/Supply Chain,EMEA,False,25.1,False,False,
CO-0121743,1001-5000,Technology/SaaS,North America,False,65.5,False,False,
CO-0121744,11-50,Media/Entertainment,North America,False,20.3,False,False,
CO-0121745,11-50,Logistics/Supply Chain,North America,False,28.5,False,False,
CO-0121746,51-200,Technology/SaaS,North America,False,47.1,False,False,
CO-0121747,51-200,Professional Services,APAC,False,38.0,False,False,
CO-0121748,201-1000,Technology/SaaS,North America,False,50.9,False,False,
CO-0121749,51-200,Logistics/Supply Chain,North America,False,47.3,False,False,
CO-0121750,1-10,Retail/E-commerce,LATAM,False,23.5,False,False,
CO-0121751,1-10,Manufacturing,LATAM,False,27.8,False,False,
CO-0121752,51-200,Professional Services,North America,False,38.8,True,True,ACC-006336
CO-0121753,11-50,Retail/E-commerce,North America,False,36.4,False,False,
CO-0121754,11-50,Manufacturing,North America,False,29.8,True,True,ACC-003708
CO-0121755,11-50,Financial Services,North America,False,39.2,False,False,
CO-0121756,1001-5000,Retail/E-commerce,North America,False,59.8,False,False,
CO-0121757,201-1000,Manufacturing,North America,False,53.4,False,False,
CO-0121758,11-50,Technology/SaaS,North America,False,41.2,False,False,
CO-0121759,1-10,Retail/E-commerce,North America,True,3.6,False,False,
CO-0121760,11-50,Financial Services,LATAM,False,35.9,True,True,ACC-006310
CO-0121761,1001-5000,Technology/SaaS,North America,False,61.3,False,False,
CO-0121762,1-10,Public Sector,EMEA,False,29.4,False,False,
CO-0121763,11-50,Public Sector,North America,False,28.7,False,False,
CO-0121764,201-1000,Professional Services,North America,False,45.2,False,False,
CO-0121765,1-10,Manufacturing,North America,False,23.5,False,False,
CO-0121766,1-10,Media/Entertainment,EMEA,False,16.3,True,True,ACC-005566
CO-0121767,1-10,Retail/E-commerce,North America,False,15.2,False,False,
CO-0121768,1-10,Media/Entertainment,APAC,False,11.0,False,False,
CO-0121769,1-10,Financial Services,APAC,True,34.5,False,False,
CO-0121770,51-200,Education,APAC,False,31.8,False,False,
CO-0121771,1-10,Healthcare,EMEA,False,14.9,False,False,
CO-0121772,1-10,Financial Services,North America,False,32.7,False,False,
CO-0121773,5001-20000,Professional Services,North America,False,69.6,False,False,
CO-0121774,51-200,Professional Services,North America,False,41.5,False,False,
CO-0121775,1-10,Technology/SaaS,North America,False,42.2,False,False,
CO-0121776,1-10,Retail/E-commerce,North America,False,3.4,False,False,
CO-0121777,201-1000,Healthcare,North America,False,46.9,False,False,
CO-0121778,51-200,Professional Services,North America,False,35.9,False,False,
CO-0121779,1-10,Media/Entertainment,LATAM,False,9.1,False,False,
CO-0121780,51-200,Technology/SaaS,North America,False,39.5,False,False,
CO-0121781,51-200,Healthcare,EMEA,False,24.3,True,True,ACC-000760
CO-0121782,1-10,Public Sector,North America,False,27.6,False,False,
CO-0121783,11-50,Logistics/Supply Chain,North America,False,15.3,True,True,ACC-002349
CO-0121784,51-200,Manufacturing,APAC,False,43.3,False,False,
CO-0121785,11-50,Professional Services,North America,False,28.5,False,False,
CO-0121786,11-50,Retail/E-commerce,EMEA,False,15.4,False,False,
CO-0121787,11-50,Manufacturing,North America,False,39.0,False,False,
CO-0121788,1-10,Education,APAC,False,1.6,False,False,
CO-0121789,11-50,Financial Services,North America,False,36.6,False,False,
CO-0121790,1-10,Education,North America,False,12.7,False,False,
CO-0121791,1-10,Retail/E-commerce,North America,False,20.9,False,False,
CO-0121792,1-10,Media/Entertainment,North America,False,24.4,False,False,
CO-0121793,11-50,Healthcare,North America,False,20.0,False,False,
CO-0121794,11-50,Media/Entertainment,APAC,False,29.5,False,False,
CO-0121795,11-50,Professional Services,North America,False,12.2,False,False,
CO-0121796,1-10,Manufacturing,APAC,False,20.2,False,False,
CO-0121797,11-50,Education,North America,False,26.0,False,False,
CO-0121798,1-10,Technology/SaaS,North America,False,34.0,False,False,
CO-0121799,51-200,Public Sector,EMEA,False,30.6,False,False,
CO-0121800,1-10,Education,North America,False,14.2,False,False,
CO-0121801,1-10,Financial Services,EMEA,False,31.4,False,False,
CO-0121802,1-10,Retail/E-commerce,North America,False,15.7,False,False,
CO-0121803,1-10,Manufacturing,North America,False,17.7,False,False,
CO-0121804,11-50,Retail/E-commerce,North America,False,39.0,False,False,
CO-0121805,1-10,Professional Services,North America,False,9.7,False,False,
CO-0121806,1-10,Manufacturing,North America,False,25.9,False,False,
CO-0121807,51-200,Technology/SaaS,North America,False,50.7,False,False,
CO-0121808,11-50,Media/Entertainment,North America,False,24.8,False,False,
CO-0121809,1-10,Healthcare,North America,False,30.3,False,False,
CO-0121810,1-10,Manufacturing,APAC,True,27.1,False,False,
CO-0121811,11-50,Logistics/Supply Chain,North America,False,18.1,False,False,
CO-0121812,1-10,Technology/SaaS,EMEA,False,19.3,False,False,
CO-0121813,1-10,Education,North America,True,28.6,False,False,
CO-0121814,1-10,Professional Services,North America,False,17.8,False,False,
CO-0121815,1-10,Manufacturing,North America,False,11.4,False,False,
CO-0121816,1-10,Media/Entertainment,North America,False,15.0,True,True,ACC-002985
CO-0121817,1-10,Manufacturing,North America,False,20.2,False,False,
CO-0121818,51-200,Public Sector,North America,False,42.9,False,False,
CO-0121819,1-10,Professional Services,North America,False,26.8,False,False,
CO-0121820,201-1000,Retail/E-commerce,North America,False,38.7,False,False,
CO-0121821,1-10,Healthcare,North America,True,23.1,False,False,
CO-0121822,201-1000,Education,APAC,False,36.3,True,True,ACC-005034
CO-0121823,1-10,Financial Services,North America,False,41.6,False,False,
CO-0121824,51-200,Technology/SaaS,North America,False,58.6,False,False,
CO-0121825,11-50,Media/Entertainment,LATAM,False,23.2,True,True,ACC-002659
CO-0121826,11-50,Professional Services,North America,False,26.5,True,True,ACC-000606
CO-0121827,1-10,Logistics/Supply Chain,EMEA,False,13.6,False,False,
CO-0121828,1-10,Financial Services,North America,False,37.0,False,False,
CO-0121829,11-50,Manufacturing,EMEA,False,30.2,False,False,
CO-0121830,1-10,Public Sector,North America,False,19.7,False,False,
CO-0121831,1-10,Technology/SaaS,EMEA,False,35.3,False,False,
CO-0121832,1-10,Financial Services,North America,False,29.8,False,False,
CO-0121833,201-1000,Retail/E-commerce,North America,False,41.8,False,False,
CO-0121834,1-10,Financial Services,North America,False,37.2,False,False,
CO-0121835,51-200,Technology/SaaS,APAC,False,42.5,False,False,
CO-0121836,1-10,Financial Services,North America,False,37.3,True,True,ACC-000939
CO-0121837,51-200,Public Sector,North America,False,48.4,False,False,
CO-0121838,1-10,Public Sector,EMEA,False,11.9,False,False,
CO-0121839,1-10,Retail/E-commerce,North America,False,19.7,False,False,
CO-0121840,1-10,Public Sector,North America,False,26.1,False,False,
CO-0121841,11-50,Financial Services,North America,False,37.3,False,False,
CO-0121842,51-200,Technology/SaaS,EMEA,False,40.0,False,False,
CO-0121843,11-50,Professional Services,North America,False,10.3,False,False,
CO-0121844,1-10,Professional Services,EMEA,False,21.7,False,False,
CO-0121845,51-200,Retail/E-commerce,North America,False,28.8,False,False,
CO-0121846,1-10,Media/Entertainment,APAC,False,30.1,False,False,
CO-0121847,51-200,Logistics/Supply Chain,EMEA,False,38.9,False,False,
CO-0121848,11-50,Technology/SaaS,North America,False,22.0,False,False,
CO-0121849,201-1000,Education,North America,False,46.4,False,False,
CO-0121850,51-200,Healthcare,North America,False,39.0,False,False,
CO-0121851,11-50,Retail/E-commerce,North America,False,14.1,False,False,
CO-0121852,1-10,Technology/SaaS,North America,False,22.4,False,False,
CO-0121853,1-10,Professional Services,EMEA,False,7.6,False,False,
CO-0121854,1-10,Technology/SaaS,EMEA,True,32.3,False,False,
CO-0121855,1-10,Healthcare,North America,False,20.6,False,False,
CO-0121856,1-10,Logistics/Supply Chain,EMEA,False,13.1,False,False,
CO-0121857,51-200,Manufacturing,North America,False,48.8,False,False,
CO-0121858,1-10,Media/Entertainment,APAC,False,4.3,False,False,
CO-0121859,1-10,Logistics/Supply Chain,North America,False,36.9,False,False,
CO-0121860,1-10,Media/Entertainment,North America,False,17.3,False,False,
CO-0121861,11-50,Education,EMEA,False,26.8,False,False,
CO-0121862,1-10,Media/Entertainment,North America,True,15.8,True,True,ACC-003846
CO-0121863,1-10,Technology/SaaS,APAC,False,21.6,False,False,
CO-0121864,11-50,Technology/SaaS,North America,False,51.8,False,False,
CO-0121865,51-200,Logistics/Supply Chain,EMEA,False,47.8,False,False,
CO-0121866,11-50,Media/Entertainment,LATAM,False,25.3,False,False,
CO-0121867,1-10,Retail/E-commerce,North America,False,20.1,False,False,
CO-0121868,1-10,Healthcare,LATAM,False,18.7,False,False,
CO-0121869,1001-5000,Financial Services,North America,False,76.5,False,False,
CO-0121870,1001-5000,Professional Services,EMEA,False,43.3,False,False,
CO-0121871,1-10,Financial Services,North America,False,28.8,False,False,
CO-0121872,11-50,Retail/E-commerce,APAC,False,16.7,False,False,
CO-0121873,11-50,Retail/E-commerce,North America,False,14.8,False,False,
CO-0121874,51-200,Logistics/Supply Chain,North America,False,48.2,False,False,
CO-0121875,1-10,Retail/E-commerce,North America,False,21.2,False,False,
CO-0121876,1-10,Media/Entertainment,EMEA,False,25.4,False,False,
CO-0121877,51-200,Professional Services,North America,False,26.4,False,False,
CO-0121878,11-50,Retail/E-commerce,North America,False,30.1,False,False,
CO-0121879,1-10,Professional Services,North America,True,11.3,False,False,
CO-0121880,1-10,Professional Services,EMEA,False,5.9,False,False,
CO-0121881,1-10,Logistics/Supply Chain,APAC,False,25.7,False,False,
CO-0121882,201-1000,Financial Services,EMEA,False,67.6,False,False,
CO-0121883,11-50,Media/Entertainment,North America,False,22.4,False,False,
CO-0121884,11-50,Logistics/Supply Chain,North America,False,42.8,False,False,
CO-0121885,11-50,Manufacturing,North America,False,31.7,True,True,ACC-006512
CO-0121886,1-10,Retail/E-commerce,North America,False,22.1,False,False,
CO-0121887,1-10,Professional Services,North America,True,19.2,False,False,
CO-0121888,201-1000,Retail/E-commerce,North America,False,43.9,False,False,
