activity_id,account_id,segment,am_rep_id,activity_date,activity_type,sentiment_score
AMT-0020816,ACC-007423,Commercial,REP-00018,2021-08-12,check_in,3.05
AMT-0020817,ACC-007423,Commercial,REP-00018,2021-08-31,check_in,4.1
AMT-0020818,ACC-007423,Commercial,REP-00018,2022-01-21,check_in,4.93
AMT-0020819,ACC-007423,Commercial,REP-00018,2022-02-08,check_in,4.31
AMT-0020820,ACC-007423,Commercial,REP-00018,2022-02-19,check_in,4.72
AMT-0020821,ACC-007423,Commercial,REP-00018,2022-02-11,check_in,3.43
AMT-0020822,ACC-007423,Commercial,REP-00018,2022-03-23,check_in,3.52
AMT-0020823,ACC-007423,Commercial,REP-00018,2022-06-15,check_in,3.61
AMT-0020824,ACC-007423,Commercial,REP-00018,2022-07-14,check_in,4.31
AMT-0020825,ACC-007423,Commercial,REP-00018,2022-09-14,check_in,4.37
AMT-0020826,ACC-007423,Commercial,REP-00018,2022-10-26,check_in,2.87
AMT-0020827,ACC-007423,Commercial,REP-00018,2022-11-13,check_in,4.03
AMT-0020828,ACC-007423,Commercial,REP-00018,2022-12-24,check_in,4.85
AMT-0020829,ACC-007423,Commercial,REP-00018,2023-01-14,check_in,4.41
AMT-0020830,ACC-007423,Commercial,REP-00018,2023-02-07,check_in,4.53
AMT-0020831,ACC-007423,Commercial,REP-00018,2023-03-20,check_in,3.6
AMT-0020832,ACC-007423,Commercial,REP-00018,2023-04-05,check_in,3.39
AMT-0020833,ACC-007423,Commercial,REP-00018,2023-05-29,check_in,4.28
AMT-0020834,ACC-007423,Commercial,REP-00018,2023-06-27,check_in,3.45
AMT-0020835,ACC-007423,Commercial,REP-00018,2023-07-12,check_in,3.77
AMT-0020836,ACC-007423,Commercial,REP-00018,2023-09-24,check_in,3.9
AMT-0020837,ACC-007423,Commercial,REP-00018,2023-09-19,check_in,2.97
AMT-0020838,ACC-007423,Commercial,REP-00018,2023-11-03,check_in,3.48
AMT-0020839,ACC-007423,Commercial,REP-00018,2023-11-16,check_in,2.51
AMT-0020840,ACC-007423,Commercial,REP-00018,2023-12-19,check_in,4.39
AMT-0020841,ACC-007423,Commercial,REP-00018,2024-01-15,check_in,4.34
AMT-0020842,ACC-007423,Commercial,REP-00018,2024-02-23,check_in,4.34
AMT-0020843,ACC-007423,Commercial,REP-00018,2024-03-24,check_in,5.0
AMT-0020844,ACC-007423,Commercial,REP-00018,2024-05-03,check_in,2.17
AMT-0020845,ACC-007423,Commercial,REP-00018,2024-06-20,check_in,3.89
AMT-0020846,ACC-007423,Commercial,REP-00018,2024-07-10,check_in,3.38
AMT-0020847,ACC-007423,Commercial,REP-00018,2024-07-21,check_in,2.69
AMT-0020848,ACC-007423,Commercial,REP-00018,2024-08-26,check_in,3.99
AMT-0020849,ACC-007423,Commercial,REP-00018,2025-06-18,check_in,3.31
AMT-0020850,ACC-007423,Commercial,REP-00018,2025-06-04,check_in,3.39
AMT-0020851,ACC-007423,Commercial,REP-00018,2025-07-18,check_in,4.19
AMT-0020852,ACC-007423,Commercial,REP-00018,2025-09-14,check_in,3.82
AMT-0020853,ACC-007423,Commercial,REP-00018,2025-09-08,check_in,3.68
AMT-0020854,ACC-007449,Commercial,REP-00005,2023-05-14,check_in,4.39
AMT-0020855,ACC-007449,Commercial,REP-00005,2023-09-19,check_in,3.95
AMT-0020856,ACC-007449,Commercial,REP-00005,2023-09-24,check_in,4.25
AMT-0020857,ACC-007449,Commercial,REP-00005,2023-10-24,check_in,5.0
AMT-0020858,ACC-007449,Commercial,REP-00005,2023-11-05,check_in,3.76
AMT-0020859,ACC-007449,Commercial,REP-00005,2023-11-30,check_in,3.23
AMT-0020860,ACC-007449,Commercial,REP-00005,2024-02-11,check_in,3.62
AMT-0020861,ACC-007449,Commercial,REP-00005,2024-03-03,check_in,3.46
AMT-0020862,ACC-007449,Commercial,REP-00005,2024-05-11,check_in,4.04
AMT-0020863,ACC-007449,Commercial,REP-00005,2024-05-06,check_in,3.26
AMT-0020864,ACC-007449,Commercial,REP-00005,2024-06-07,check_in,5.0
AMT-0020865,ACC-007449,Commercial,REP-00005,2024-12-22,check_in,4.12
AMT-0020866,ACC-007449,Commercial,REP-00005,2024-12-24,check_in,4.32
AMT-0020867,ACC-007449,Commercial,REP-00005,2025-03-30,check_in,3.32
AMT-0020868,ACC-007449,Commercial,REP-00005,2025-08-03,check_in,1.96
AMT-0020869,ACC-007449,Commercial,REP-00005,2025-09-03,check_in,3.38
AMT-0020870,ACC-007449,Commercial,REP-00005,2025-09-24,check_in,3.98
AMT-0020871,ACC-007449,Commercial,REP-00005,2025-12-16,check_in,3.88
AMT-0020872,ACC-007458,Commercial,REP-00005,2022-10-15,check_in,4.02
AMT-0020873,ACC-007458,Commercial,REP-00005,2023-01-26,check_in,4.16
AMT-0020874,ACC-007458,Commercial,REP-00005,2023-02-03,check_in,4.17
AMT-0020875,ACC-007458,Commercial,REP-00005,2023-04-27,check_in,4.8
AMT-0020876,ACC-007458,Commercial,REP-00005,2023-06-24,check_in,3.58
AMT-0020877,ACC-007458,Commercial,REP-00005,2023-08-24,check_in,2.64
AMT-0020878,ACC-007458,Commercial,REP-00005,2023-11-17,check_in,4.13
AMT-0020879,ACC-007458,Commercial,REP-00005,2024-05-03,check_in,4.04
AMT-0020880,ACC-007458,Commercial,REP-00005,2024-06-04,check_in,3.72
AMT-0020881,ACC-007458,Commercial,REP-00005,2024-06-27,check_in,4.42
AMT-0020882,ACC-007458,Commercial,REP-00005,2024-08-29,check_in,4.21
AMT-0020883,ACC-007458,Commercial,REP-00005,2024-09-03,check_in,4.48
AMT-0020884,ACC-007458,Commercial,REP-00005,2024-10-04,check_in,3.74
AMT-0020885,ACC-007458,Commercial,REP-00005,2024-12-29,check_in,2.76
AMT-0020886,ACC-007458,Commercial,REP-00005,2025-01-25,check_in,3.72
AMT-0020887,ACC-007458,Commercial,REP-00005,2025-01-22,check_in,3.53
AMT-0020888,ACC-007458,Commercial,REP-00005,2025-03-09,check_in,2.89
AMT-0020889,ACC-007458,Commercial,REP-00005,2025-05-17,check_in,3.67
AMT-0020890,ACC-007458,Commercial,REP-00005,2025-06-29,check_in,4.33
AMT-0020891,ACC-007458,Commercial,REP-00005,2025-09-04,check_in,4.81
AMT-0020892,ACC-007458,Commercial,REP-00005,2025-10-31,check_in,3.4
AMT-0020893,ACC-007458,Commercial,REP-00005,2025-12-09,check_in,4.32
AMT-0020894,ACC-007463,Commercial,REP-00018,2023-04-26,check_in,3.76
AMT-0020895,ACC-007463,Commercial,REP-00018,2023-04-29,check_in,3.73
AMT-0020896,ACC-007463,Commercial,REP-00018,2023-06-29,check_in,4.17
AMT-0020897,ACC-007463,Commercial,REP-00018,2023-09-07,check_in,4.08
AMT-0020898,ACC-007463,Commercial,REP-00018,2023-11-28,check_in,3.24
AMT-0020899,ACC-007463,Commercial,REP-00018,2023-11-05,check_in,3.92
AMT-0020900,ACC-007463,Commercial,REP-00018,2024-01-05,check_in,4.0
AMT-0020901,ACC-007463,Commercial,REP-00018,2024-01-17,check_in,3.98
AMT-0020902,ACC-007463,Commercial,REP-00018,2024-01-09,check_in,4.88
AMT-0020903,ACC-007463,Commercial,REP-00018,2024-04-01,check_in,3.5
AMT-0020904,ACC-007463,Commercial,REP-00018,2024-04-03,check_in,3.23
AMT-0020905,ACC-007463,Commercial,REP-00018,2024-04-27,check_in,3.71
AMT-0020906,ACC-007463,Commercial,REP-00018,2024-05-20,check_in,2.89
AMT-0020907,ACC-007463,Commercial,REP-00018,2024-06-27,check_in,4.46
AMT-0020908,ACC-007463,Commercial,REP-00018,2024-07-15,check_in,4.28
AMT-0020909,ACC-007463,Commercial,REP-00018,2024-08-24,check_in,3.86
AMT-0020910,ACC-007463,Commercial,REP-00018,2024-08-26,check_in,3.23
AMT-0020911,ACC-007463,Commercial,REP-00018,2024-10-12,check_in,4.51
AMT-0020912,ACC-007463,Commercial,REP-00018,2024-11-22,check_in,3.99
AMT-0020913,ACC-007463,Commercial,REP-00018,2024-12-06,check_in,3.56
AMT-0020914,ACC-007463,Commercial,REP-00018,2025-01-10,check_in,4.18
AMT-0020915,ACC-007463,Commercial,REP-00018,2025-01-14,check_in,3.52
AMT-0020916,ACC-007463,Commercial,REP-00018,2025-02-28,check_in,3.76
AMT-0020917,ACC-007463,Commercial,REP-00018,2025-03-21,check_in,2.61
AMT-0020918,ACC-007463,Commercial,REP-00018,2025-06-15,check_in,3.37
AMT-0020919,ACC-007463,Commercial,REP-00018,2025-07-29,check_in,3.91
AMT-0020920,ACC-007463,Commercial,REP-00018,2025-08-25,check_in,3.79
AMT-0020921,ACC-007463,Commercial,REP-00018,2025-08-04,check_in,4.24
AMT-0020922,ACC-007463,Commercial,REP-00018,2025-09-15,check_in,3.6
AMT-0020923,ACC-007463,Commercial,REP-00018,2025-10-23,check_in,3.78
AMT-0020924,ACC-007472,Enterprise,REP-00033,2025-03-28,QBR,2.57
AMT-0020925,ACC-007472,Enterprise,REP-00033,2025-04-15,QBR,2.83
AMT-0020926,ACC-007472,Enterprise,REP-00033,2025-04-18,QBR,4.15
AMT-0020927,ACC-007472,Enterprise,REP-00033,2025-07-13,QBR,3.92
AMT-0020928,ACC-007472,Enterprise,REP-00033,2025-08-04,QBR,3.89
AMT-0020929,ACC-007472,Enterprise,REP-00033,2025-08-20,QBR,3.48
AMT-0020930,ACC-007472,Enterprise,REP-00033,2025-09-12,QBR,3.38
AMT-0020931,ACC-007472,Enterprise,REP-00033,2025-09-28,QBR,3.33
AMT-0020932,ACC-007472,Enterprise,REP-00033,2025-11-10,QBR,3.58
AMT-0020933,ACC-007472,Enterprise,REP-00033,2025-12-13,QBR,3.27
AMT-0020934,ACC-007475,Enterprise,REP-00053,2024-02-27,QBR,4.7
AMT-0020935,ACC-007475,Enterprise,REP-00053,2024-05-25,QBR,3.33
AMT-0020936,ACC-007475,Enterprise,REP-00053,2024-05-11,QBR,3.2
AMT-0020937,ACC-007475,Enterprise,REP-00053,2024-06-07,QBR,3.13
AMT-0020938,ACC-007475,Enterprise,REP-00053,2024-06-19,QBR,4.18
AMT-0020939,ACC-007475,Enterprise,REP-00053,2024-07-21,QBR,4.29
AMT-0020940,ACC-007475,Enterprise,REP-00053,2024-07-25,QBR,3.23
AMT-0020941,ACC-007475,Enterprise,REP-00053,2024-08-31,QBR,4.04
AMT-0020942,ACC-007475,Enterprise,REP-00053,2024-10-09,QBR,3.61
AMT-0020943,ACC-007475,Enterprise,REP-00053,2024-11-30,QBR,4.3
AMT-0020944,ACC-007475,Enterprise,REP-00053,2024-11-27,QBR,4.24
AMT-0020945,ACC-007475,Enterprise,REP-00053,2024-11-12,QBR,4.3
AMT-0020946,ACC-007475,Enterprise,REP-00053,2024-12-17,QBR,3.74
AMT-0020947,ACC-007475,Enterprise,REP-00053,2024-12-24,QBR,4.69
AMT-0020948,ACC-007475,Enterprise,REP-00053,2024-12-20,QBR,4.09
AMT-0020949,ACC-007475,Enterprise,REP-00053,2025-01-11,QBR,3.16
AMT-0020950,ACC-007475,Enterprise,REP-00053,2025-03-13,QBR,3.67
AMT-0020951,ACC-007475,Enterprise,REP-00053,2025-05-08,QBR,3.48
AMT-0020952,ACC-007475,Enterprise,REP-00053,2025-06-06,QBR,3.97
AMT-0020953,ACC-007475,Enterprise,REP-00053,2025-06-04,QBR,3.34
AMT-0020954,ACC-007475,Enterprise,REP-00053,2025-07-29,QBR,4.27
AMT-0020955,ACC-007475,Enterprise,REP-00053,2025-07-24,QBR,2.51
AMT-0020956,ACC-007475,Enterprise,REP-00053,2025-07-14,QBR,3.77
AMT-0020957,ACC-007475,Enterprise,REP-00053,2025-08-05,QBR,5.0
AMT-0020958,ACC-007475,Enterprise,REP-00053,2025-08-23,QBR,4.35
AMT-0020959,ACC-007475,Enterprise,REP-00053,2025-08-28,QBR,3.76
AMT-0020960,ACC-007475,Enterprise,REP-00053,2025-08-23,QBR,4.06
AMT-0020961,ACC-007475,Enterprise,REP-00053,2025-09-16,QBR,4.94
AMT-0020962,ACC-007475,Enterprise,REP-00053,2025-09-09,QBR,3.87
AMT-0020963,ACC-007475,Enterprise,REP-00053,2025-09-14,QBR,3.72
AMT-0020964,ACC-007475,Enterprise,REP-00053,2025-10-04,QBR,3.61
AMT-0020965,ACC-007475,Enterprise,REP-00053,2025-10-03,QBR,3.47
AMT-0020966,ACC-007475,Enterprise,REP-00053,2025-12-25,QBR,4.09
AMT-0020967,ACC-007488,Commercial,REP-00018,2025-04-09,check_in,4.16
AMT-0020968,ACC-007488,Commercial,REP-00018,2025-05-26,check_in,4.38
AMT-0020969,ACC-007488,Commercial,REP-00018,2025-09-09,check_in,4.54
AMT-0020970,ACC-007488,Commercial,REP-00018,2025-10-30,check_in,4.2
AMT-0020971,ACC-007488,Commercial,REP-00018,2025-10-29,check_in,3.69
AMT-0020972,ACC-007488,Commercial,REP-00018,2025-12-10,check_in,3.61
AMT-0020973,ACC-007493,Commercial,REP-00005,2020-09-22,check_in,3.23
AMT-0020974,ACC-007493,Commercial,REP-00005,2020-09-25,check_in,3.51
AMT-0020975,ACC-007493,Commercial,REP-00005,2020-10-15,check_in,2.84
AMT-0020976,ACC-007493,Commercial,REP-00005,2020-11-26,check_in,3.24
AMT-0020977,ACC-007493,Commercial,REP-00005,2020-12-24,check_in,4.04
AMT-0020978,ACC-007493,Commercial,REP-00005,2021-01-03,check_in,2.48
AMT-0020979,ACC-007493,Commercial,REP-00005,2021-02-01,check_in,4.58
AMT-0020980,ACC-007493,Commercial,REP-00005,2021-03-04,check_in,3.33
AMT-0020981,ACC-007493,Commercial,REP-00005,2021-03-06,check_in,4.71
AMT-0020982,ACC-007493,Commercial,REP-00005,2021-07-08,check_in,3.76
AMT-0020983,ACC-007493,Commercial,REP-00005,2021-08-24,check_in,4.51
AMT-0020984,ACC-007493,Commercial,REP-00005,2021-09-09,check_in,3.82
AMT-0020985,ACC-007493,Commercial,REP-00005,2021-11-17,check_in,3.61
AMT-0020986,ACC-007493,Commercial,REP-00005,2021-12-11,check_in,4.02
AMT-0020987,ACC-007493,Commercial,REP-00005,2021-12-01,check_in,4.0
AMT-0020988,ACC-007493,Commercial,REP-00005,2021-12-30,check_in,3.79
AMT-0020989,ACC-007493,Commercial,REP-00005,2022-01-29,check_in,3.91
AMT-0020990,ACC-007493,Commercial,REP-00005,2022-01-29,check_in,4.05
AMT-0020991,ACC-007493,Commercial,REP-00005,2022-01-30,check_in,4.34
AMT-0020992,ACC-007493,Commercial,REP-00005,2022-02-11,check_in,3.98
AMT-0020993,ACC-007493,Commercial,REP-00005,2022-04-25,check_in,5.0
AMT-0020994,ACC-007493,Commercial,REP-00005,2022-04-29,check_in,3.79
AMT-0020995,ACC-007493,Commercial,REP-00005,2022-05-12,check_in,4.11
AMT-0020996,ACC-007493,Commercial,REP-00005,2022-06-19,check_in,3.47
AMT-0020997,ACC-007493,Commercial,REP-00005,2022-06-06,check_in,3.4
AMT-0020998,ACC-007493,Commercial,REP-00005,2022-08-07,check_in,3.91
AMT-0020999,ACC-007493,Commercial,REP-00005,2022-09-22,check_in,2.84
AMT-0021000,ACC-007493,Commercial,REP-00005,2022-09-16,check_in,4.63
AMT-0021001,ACC-007493,Commercial,REP-00005,2023-01-01,check_in,3.95
AMT-0021002,ACC-007497,Commercial,REP-00005,2024-01-27,check_in,3.74
AMT-0021003,ACC-007497,Commercial,REP-00005,2024-03-10,check_in,3.03
AMT-0021004,ACC-007497,Commercial,REP-00005,2024-03-22,check_in,4.09
AMT-0021005,ACC-007497,Commercial,REP-00005,2024-05-28,check_in,4.3
AMT-0021006,ACC-007497,Commercial,REP-00005,2024-12-07,check_in,3.28
AMT-0021007,ACC-007497,Commercial,REP-00005,2025-03-21,check_in,3.27
AMT-0021008,ACC-007497,Commercial,REP-00005,2025-06-06,check_in,3.64
AMT-0021009,ACC-007497,Commercial,REP-00005,2025-06-30,check_in,2.98
AMT-0021010,ACC-007497,Commercial,REP-00005,2025-09-23,check_in,4.16
AMT-0021011,ACC-007497,Commercial,REP-00005,2025-10-12,check_in,3.42
AMT-0021012,ACC-007497,Commercial,REP-00005,2025-10-07,check_in,3.24
AMT-0021013,ACC-007497,Commercial,REP-00005,2025-11-13,check_in,2.71
AMT-0021014,ACC-007501,Commercial,REP-00018,2025-03-11,check_in,3.73
AMT-0021015,ACC-007501,Commercial,REP-00018,2025-04-27,check_in,4.06
AMT-0021016,ACC-007501,Commercial,REP-00018,2025-05-16,check_in,3.4
AMT-0021017,ACC-007501,Commercial,REP-00018,2025-05-02,check_in,4.6
AMT-0021018,ACC-007501,Commercial,REP-00018,2025-06-19,check_in,3.73
AMT-0021019,ACC-007501,Commercial,REP-00018,2025-07-23,check_in,3.9
AMT-0021020,ACC-007506,Commercial,REP-00005,2020-11-13,check_in,3.3
AMT-0021021,ACC-007506,Commercial,REP-00005,2021-01-19,check_in,3.89
AMT-0021022,ACC-007506,Commercial,REP-00005,2021-01-31,check_in,3.95
AMT-0021023,ACC-007506,Commercial,REP-00005,2021-02-20,check_in,4.75
AMT-0021024,ACC-007506,Commercial,REP-00005,2021-05-19,check_in,2.91
AMT-0021025,ACC-007506,Commercial,REP-00005,2021-06-09,check_in,3.97
AMT-0021026,ACC-007506,Commercial,REP-00005,2021-08-25,check_in,3.52
AMT-0021027,ACC-007506,Commercial,REP-00005,2021-09-27,check_in,4.12
AMT-0021028,ACC-007506,Commercial,REP-00005,2021-09-23,check_in,4.12
AMT-0021029,ACC-007506,Commercial,REP-00005,2021-10-26,check_in,3.58
AMT-0021030,ACC-007506,Commercial,REP-00005,2021-11-02,check_in,4.82
AMT-0021031,ACC-007506,Commercial,REP-00005,2021-11-24,check_in,3.94
AMT-0021032,ACC-007506,Commercial,REP-00005,2022-01-24,check_in,4.71
AMT-0021033,ACC-007506,Commercial,REP-00005,2022-08-24,check_in,4.49
AMT-0021034,ACC-007506,Commercial,REP-00005,2022-08-06,check_in,3.85
AMT-0021035,ACC-007506,Commercial,REP-00005,2022-11-15,check_in,3.76
AMT-0021036,ACC-007506,Commercial,REP-00005,2022-12-27,check_in,4.06
AMT-0021037,ACC-007506,Commercial,REP-00005,2023-01-21,check_in,2.63
AMT-0021038,ACC-007506,Commercial,REP-00005,2023-02-22,check_in,4.25
AMT-0021039,ACC-007506,Commercial,REP-00005,2023-02-10,check_in,4.44
AMT-0021040,ACC-007506,Commercial,REP-00005,2023-05-25,check_in,4.06
AMT-0021041,ACC-007506,Commercial,REP-00005,2023-05-06,check_in,3.3
AMT-0021042,ACC-007506,Commercial,REP-00005,2023-08-27,check_in,2.82
AMT-0021043,ACC-007506,Commercial,REP-00005,2023-09-18,check_in,4.12
AMT-0021044,ACC-007506,Commercial,REP-00005,2024-02-19,check_in,3.87
AMT-0021045,ACC-007506,Commercial,REP-00005,2024-03-12,check_in,3.57
AMT-0021046,ACC-007506,Commercial,REP-00005,2024-05-23,check_in,3.29
AMT-0021047,ACC-007506,Commercial,REP-00005,2024-05-11,check_in,4.02
AMT-0021048,ACC-007506,Commercial,REP-00005,2024-07-30,check_in,3.02
AMT-0021049,ACC-007506,Commercial,REP-00005,2024-12-06,check_in,3.47
AMT-0021050,ACC-007506,Commercial,REP-00005,2025-04-05,check_in,3.41
AMT-0021051,ACC-007506,Commercial,REP-00005,2025-06-01,check_in,4.66
AMT-0021052,ACC-007506,Commercial,REP-00005,2025-08-05,check_in,5.0
AMT-0021053,ACC-007506,Commercial,REP-00005,2025-08-14,check_in,2.91
AMT-0021054,ACC-007506,Commercial,REP-00005,2025-09-29,check_in,3.15
AMT-0021055,ACC-007506,Commercial,REP-00005,2025-10-05,check_in,4.55
AMT-0021056,ACC-007508,Commercial,REP-00044,2025-07-26,check_in,3.24
AMT-0021057,ACC-007508,Commercial,REP-00044,2025-10-14,check_in,4.1
AMT-0021058,ACC-007508,Commercial,REP-00044,2025-11-22,check_in,3.44
AMT-0021059,ACC-007508,Commercial,REP-00044,2025-12-30,check_in,4.11
AMT-0021060,ACC-007524,Commercial,REP-00044,2025-05-16,check_in,4.22
AMT-0021061,ACC-007524,Commercial,REP-00044,2025-07-26,check_in,5.0
AMT-0021062,ACC-007524,Commercial,REP-00044,2025-08-17,check_in,3.06
AMT-0021063,ACC-007533,Commercial,REP-00018,2023-10-03,check_in,3.64
AMT-0021064,ACC-007533,Commercial,REP-00018,2024-01-28,check_in,2.61
AMT-0021065,ACC-007533,Commercial,REP-00018,2024-03-19,check_in,3.34
AMT-0021066,ACC-007533,Commercial,REP-00018,2024-04-12,check_in,3.86
AMT-0021067,ACC-007533,Commercial,REP-00018,2024-05-21,check_in,3.59
AMT-0021068,ACC-007533,Commercial,REP-00018,2024-07-20,check_in,3.8
AMT-0021069,ACC-007533,Commercial,REP-00018,2024-07-08,check_in,4.5
AMT-0021070,ACC-007533,Commercial,REP-00018,2024-10-11,check_in,3.9
AMT-0021071,ACC-007533,Commercial,REP-00018,2024-11-06,check_in,3.91
AMT-0021072,ACC-007533,Commercial,REP-00018,2024-12-31,check_in,4.23
AMT-0021073,ACC-007533,Commercial,REP-00018,2025-02-03,check_in,3.92
AMT-0021074,ACC-007533,Commercial,REP-00018,2025-08-28,check_in,3.03
AMT-0021075,ACC-007533,Commercial,REP-00018,2025-09-19,check_in,4.87
AMT-0021076,ACC-007533,Commercial,REP-00018,2025-12-23,check_in,3.09
AMT-0021077,ACC-007539,Commercial,REP-00018,2024-05-14,check_in,3.57
AMT-0021078,ACC-007539,Commercial,REP-00018,2024-05-19,check_in,4.07
AMT-0021079,ACC-007539,Commercial,REP-00018,2024-06-11,check_in,3.81
AMT-0021080,ACC-007539,Commercial,REP-00018,2024-10-09,check_in,3.37
AMT-0021081,ACC-007539,Commercial,REP-00018,2024-10-21,check_in,4.88
AMT-0021082,ACC-007539,Commercial,REP-00018,2024-12-04,check_in,2.77
AMT-0021083,ACC-007539,Commercial,REP-00018,2025-02-07,check_in,4.72
AMT-0021084,ACC-007539,Commercial,REP-00018,2025-04-19,check_in,5.0
AMT-0021085,ACC-007539,Commercial,REP-00018,2025-04-08,check_in,3.96
AMT-0021086,ACC-007539,Commercial,REP-00018,2025-06-03,check_in,3.97
AMT-0021087,ACC-007539,Commercial,REP-00018,2025-08-22,check_in,3.47
AMT-0021088,ACC-007539,Commercial,REP-00018,2025-10-09,check_in,3.53
AMT-0021089,ACC-007539,Commercial,REP-00018,2025-11-08,check_in,2.99
AMT-0021090,ACC-007545,Commercial,REP-00061,2025-11-08,check_in,3.65
AMT-0021091,ACC-007563,Commercial,REP-00018,2024-06-28,check_in,3.99
AMT-0021092,ACC-007563,Commercial,REP-00018,2024-08-22,check_in,4.34
AMT-0021093,ACC-007563,Commercial,REP-00018,2024-08-03,check_in,2.98
AMT-0021094,ACC-007563,Commercial,REP-00018,2024-09-04,check_in,2.92
AMT-0021095,ACC-007563,Commercial,REP-00018,2024-10-08,check_in,3.51
AMT-0021096,ACC-007563,Commercial,REP-00018,2025-03-25,check_in,3.74
AMT-0021097,ACC-007563,Commercial,REP-00018,2025-03-29,check_in,3.49
AMT-0021098,ACC-007563,Commercial,REP-00018,2025-05-19,check_in,4.18
AMT-0021099,ACC-007563,Commercial,REP-00018,2025-06-06,check_in,4.19
AMT-0021100,ACC-007563,Commercial,REP-00018,2025-07-13,check_in,3.56
AMT-0021101,ACC-007563,Commercial,REP-00018,2025-11-22,check_in,4.54
AMT-0021102,ACC-007563,Commercial,REP-00018,2025-12-18,check_in,3.84
AMT-0021103,ACC-007582,Commercial,REP-00005,2025-05-24,check_in,4.37
AMT-0021104,ACC-007582,Commercial,REP-00005,2025-10-10,check_in,4.52
AMT-0021105,ACC-007582,Commercial,REP-00005,2025-11-21,check_in,4.02
AMT-0021106,ACC-007587,Commercial,REP-00005,2022-07-30,check_in,4.34
AMT-0021107,ACC-007587,Commercial,REP-00005,2023-03-28,check_in,3.55
AMT-0021108,ACC-007587,Commercial,REP-00005,2023-03-21,check_in,4.08
AMT-0021109,ACC-007587,Commercial,REP-00005,2023-04-30,check_in,3.03
AMT-0021110,ACC-007587,Commercial,REP-00005,2023-07-05,check_in,4.54
AMT-0021111,ACC-007587,Commercial,REP-00005,2023-08-02,check_in,2.7
AMT-0021112,ACC-007587,Commercial,REP-00005,2023-10-31,check_in,3.21
AMT-0021113,ACC-007587,Commercial,REP-00005,2023-11-04,check_in,3.46
AMT-0021114,ACC-007587,Commercial,REP-00005,2024-06-19,check_in,3.93
AMT-0021115,ACC-007587,Commercial,REP-00005,2024-06-24,check_in,4.41
AMT-0021116,ACC-007587,Commercial,REP-00005,2024-10-29,check_in,3.66
AMT-0021117,ACC-007587,Commercial,REP-00005,2024-11-09,check_in,2.58
AMT-0021118,ACC-007587,Commercial,REP-00005,2025-01-08,check_in,3.73
AMT-0021119,ACC-007587,Commercial,REP-00005,2025-02-13,check_in,3.62
AMT-0021120,ACC-007587,Commercial,REP-00005,2025-03-01,check_in,3.49
AMT-0021121,ACC-007587,Commercial,REP-00005,2025-07-21,check_in,4.2
AMT-0021122,ACC-007587,Commercial,REP-00005,2025-09-08,check_in,4.58
AMT-0021123,ACC-007629,Commercial,REP-00018,2024-03-15,check_in,2.87
AMT-0021124,ACC-007629,Commercial,REP-00018,2024-04-22,check_in,3.49
AMT-0021125,ACC-007629,Commercial,REP-00018,2024-04-30,check_in,3.59
AMT-0021126,ACC-007629,Commercial,REP-00018,2024-06-09,check_in,4.73
AMT-0021127,ACC-007629,Commercial,REP-00018,2024-08-08,check_in,4.37
AMT-0021128,ACC-007629,Commercial,REP-00018,2024-10-11,check_in,3.17
AMT-0021129,ACC-007629,Commercial,REP-00018,2024-11-27,check_in,3.01
AMT-0021130,ACC-007629,Commercial,REP-00018,2024-11-10,check_in,4.56
AMT-0021131,ACC-007629,Commercial,REP-00018,2025-02-27,check_in,3.92
AMT-0021132,ACC-007629,Commercial,REP-00018,2025-03-05,check_in,4.04
AMT-0021133,ACC-007629,Commercial,REP-00018,2025-03-12,check_in,4.73
AMT-0021134,ACC-007629,Commercial,REP-00018,2025-05-01,check_in,4.63
AMT-0021135,ACC-007629,Commercial,REP-00018,2025-07-21,check_in,3.57
AMT-0021136,ACC-007629,Commercial,REP-00018,2025-07-07,check_in,3.23
AMT-0021137,ACC-007629,Commercial,REP-00018,2025-09-26,check_in,4.05
