account_id,month,upstream_actions,downstream_actions
ACC-006199,2025-11-01,35992,35181
ACC-006199,2025-12-01,32140,29696
ACC-006200,2024-12-01,343,296
ACC-006200,2025-01-01,4393,4006
ACC-006200,2025-02-01,7554,7043
ACC-006200,2025-03-01,12332,11389
ACC-006200,2025-04-01,23301,19904
ACC-006200,2025-05-01,43240,40625
ACC-006200,2025-06-01,43254,40372
ACC-006200,2025-07-01,28735,24533
ACC-006200,2025-08-01,33455,28942
ACC-006200,2025-09-01,34675,32828
ACC-006200,2025-10-01,37655,32860
ACC-006200,2025-11-01,33216,32352
ACC-006200,2025-12-01,27516,26606
ACC-006201,2025-06-01,370,319
ACC-006201,2025-07-01,3880,3678
ACC-006201,2025-08-01,4248,3639
ACC-006201,2025-09-01,4792,4260
ACC-006201,2025-10-01,4834,4289
ACC-006201,2025-11-01,4528,4054
ACC-006201,2025-12-01,3686,3270
ACC-006202,2025-08-01,353,334
ACC-006202,2025-09-01,3330,2852
ACC-006202,2025-10-01,4247,3867
ACC-006202,2025-11-01,3993,3652
ACC-006202,2025-12-01,3097,2818
ACC-006203,2021-11-01,510,438
ACC-006203,2021-12-01,4222,4054
ACC-006203,2022-01-01,6720,6223
ACC-006203,2022-02-01,8199,7632
ACC-006203,2022-03-01,9161,7910
ACC-006203,2022-04-01,10368,9674
ACC-006203,2022-05-01,13424,12831
ACC-006203,2022-06-01,14450,13015
ACC-006203,2022-07-01,19298,18726
ACC-006203,2022-08-01,24508,21487
ACC-006203,2022-09-01,27624,25807
ACC-006203,2022-10-01,38506,37070
ACC-006203,2022-11-01,44685,40717
ACC-006203,2022-12-01,31997,29341
ACC-006203,2023-01-01,43818,40770
ACC-006203,2023-02-01,37981,35815
ACC-006203,2023-03-01,37063,31805
ACC-006203,2023-04-01,39449,34670
ACC-006203,2023-05-01,38863,36824
ACC-006203,2023-06-01,41267,36810
ACC-006203,2023-07-01,38863,37122
ACC-006203,2023-08-01,39547,35311
ACC-006203,2023-09-01,43372,39438
ACC-006203,2023-10-01,49578,46254
ACC-006203,2023-11-01,41410,39337
ACC-006203,2023-12-01,35202,31988
ACC-006203,2024-01-01,51780,46976
ACC-006203,2024-02-01,52136,44922
ACC-006203,2024-03-01,49017,44029
ACC-006203,2024-04-01,49571,42531
ACC-006203,2024-05-01,42853,36706
ACC-006203,2024-06-01,45337,43254
ACC-006203,2024-07-01,46976,41907
ACC-006203,2024-08-01,48609,42479
ACC-006203,2024-09-01,47755,40856
ACC-006203,2024-10-01,51061,45589
ACC-006203,2024-11-01,55604,52199
ACC-006203,2024-12-01,46420,39535
ACC-006203,2025-01-01,51271,46648
ACC-006203,2025-02-01,54624,46850
ACC-006203,2025-03-01,52091,46102
ACC-006203,2025-04-01,57859,54891
ACC-006203,2025-05-01,50037,46710
ACC-006203,2025-06-01,56458,50446
ACC-006203,2025-07-01,47751,43369
ACC-006203,2025-08-01,56626,53042
ACC-006203,2025-09-01,56120,50841
ACC-006203,2025-10-01,65026,60995
ACC-006203,2025-11-01,62139,52905
ACC-006203,2025-12-01,58793,53021
ACC-006204,2025-09-01,652,637
ACC-006204,2025-10-01,6119,5228
ACC-006204,2025-11-01,7276,7032
ACC-006204,2025-12-01,5837,5503
ACC-006205,2022-06-01,391,377
ACC-006205,2022-07-01,4614,4271
ACC-006205,2022-08-01,11738,10133
ACC-006205,2022-09-01,41535,38600
ACC-006205,2022-10-01,49796,44260
ACC-006205,2022-11-01,38899,33788
ACC-006205,2022-12-01,34721,31154
ACC-006205,2023-01-01,40264,34528
ACC-006205,2023-02-01,39828,35420
ACC-006205,2023-03-01,45733,40665
ACC-006205,2023-04-01,39962,38622
ACC-006205,2023-05-01,38522,33111
ACC-006205,2023-06-01,33916,29090
ACC-006205,2023-07-01,37380,21095
ACC-006205,2023-08-01,28589,15755
ACC-006205,2023-09-01,25656,10535
ACC-006205,2023-10-01,16400,9921
ACC-006205,2023-11-01,7579,4854
ACC-006206,2023-12-01,481,443
ACC-006206,2024-01-01,6489,5681
ACC-006206,2024-02-01,7878,7109
ACC-006206,2024-03-01,9868,8432
ACC-006206,2024-04-01,10962,9385
ACC-006206,2024-05-01,16194,15090
ACC-006206,2024-06-01,20744,20175
ACC-006206,2024-07-01,24966,23248
ACC-006206,2024-08-01,33995,32472
ACC-006206,2024-09-01,45034,42297
ACC-006206,2024-10-01,46785,41160
ACC-006206,2024-11-01,49364,45233
ACC-006206,2024-12-01,40850,38232
ACC-006206,2025-01-01,47836,42444
ACC-006206,2025-02-01,56054,49527
ACC-006206,2025-03-01,51250,50045
ACC-006206,2025-04-01,47398,43898
ACC-006206,2025-05-01,49041,42738
ACC-006206,2025-06-01,43959,42902
ACC-006206,2025-07-01,43509,37464
ACC-006206,2025-08-01,43116,39014
ACC-006206,2025-09-01,58060,53090
ACC-006206,2025-10-01,60521,55427
ACC-006206,2025-11-01,56722,54367
ACC-006206,2025-12-01,44551,38929
ACC-006207,2024-02-01,561,496
ACC-006207,2024-03-01,5831,5690
ACC-006207,2024-04-01,6458,5562
ACC-006207,2024-05-01,6780,6624
ACC-006207,2024-06-01,7340,6261
ACC-006207,2024-07-01,7713,7205
ACC-006207,2024-08-01,8799,7518
ACC-006207,2024-09-01,9932,9469
ACC-006207,2024-10-01,14069,12734
ACC-006207,2024-11-01,13091,11418
ACC-006207,2024-12-01,15539,14668
ACC-006207,2025-01-01,17036,16037
ACC-006207,2025-02-01,17686,16862
ACC-006207,2025-03-01,20903,20260
ACC-006207,2025-04-01,23920,22282
ACC-006207,2025-05-01,25022,23448
ACC-006207,2025-06-01,24960,23235
ACC-006207,2025-07-01,28715,25998
ACC-006207,2025-08-01,35841,35102
ACC-006207,2025-09-01,40226,37848
ACC-006207,2025-10-01,41374,38644
ACC-006207,2025-11-01,42913,39008
ACC-006207,2025-12-01,52805,47171
ACC-006208,2025-06-01,465,431
ACC-006208,2025-07-01,4963,4464
ACC-006208,2025-08-01,4550,4238
ACC-006208,2025-09-01,4482,3980
ACC-006208,2025-10-01,5523,5055
ACC-006208,2025-11-01,5405,4960
ACC-006208,2025-12-01,4700,4017
ACC-006209,2024-10-01,538,479
ACC-006209,2024-11-01,4369,3887
ACC-006209,2024-12-01,3962,3509
ACC-006209,2025-01-01,5404,5197
ACC-006209,2025-02-01,4719,4081
ACC-006209,2025-03-01,4455,4078
ACC-006209,2025-04-01,4067,3466
ACC-006209,2025-05-01,4507,4250
ACC-006209,2025-06-01,4631,4227
ACC-006209,2025-07-01,4441,4055
ACC-006209,2025-08-01,4604,3996
ACC-006209,2025-09-01,5092,4521
ACC-006209,2025-10-01,5062,4650
ACC-006209,2025-11-01,5419,4939
ACC-006209,2025-12-01,4053,3839
ACC-006210,2020-07-01,530,458
ACC-006210,2020-08-01,5518,2741
ACC-006210,2020-09-01,4740,2902
ACC-006210,2020-10-01,4006,2298
ACC-006210,2020-11-01,2283,1482
ACC-006210,2020-12-01,572,228
ACC-006211,2025-01-01,893,820
ACC-006211,2025-02-01,8705,7787
ACC-006211,2025-03-01,10228,9988
ACC-006211,2025-04-01,9660,6178
ACC-006211,2025-05-01,8723,4086
ACC-006211,2025-06-01,6203,3559
ACC-006211,2025-07-01,4601,2522
ACC-006211,2025-08-01,3201,1324
ACC-006212,2025-01-01,782,666
ACC-006212,2025-02-01,7309,6722
ACC-006212,2025-03-01,7434,6852
ACC-006212,2025-04-01,6474,5935
ACC-006212,2025-05-01,7750,7380
ACC-006212,2025-06-01,6485,5892
ACC-006212,2025-07-01,6353,6149
ACC-006212,2025-08-01,7164,6406
ACC-006212,2025-09-01,7343,6450
ACC-006212,2025-10-01,7817,6907
ACC-006212,2025-11-01,7492,7122
ACC-006212,2025-12-01,8030,7347
ACC-006213,2022-03-01,312,283
ACC-006213,2022-04-01,3267,2994
ACC-006213,2022-05-01,3326,3177
ACC-006213,2022-06-01,2981,2663
ACC-006213,2022-07-01,2846,2486
ACC-006213,2022-08-01,3317,3239
ACC-006213,2022-09-01,3324,3172
ACC-006213,2022-10-01,3387,3053
ACC-006213,2022-11-01,3301,2973
ACC-006213,2022-12-01,2534,2229
ACC-006213,2023-01-01,4023,3534
ACC-006213,2023-02-01,3516,3127
ACC-006213,2023-03-01,3787,3640
ACC-006213,2023-04-01,3082,2641
ACC-006213,2023-05-01,3999,3906
ACC-006213,2023-06-01,3723,3172
ACC-006213,2023-07-01,3364,3115
ACC-006213,2023-08-01,3505,3193
ACC-006213,2023-09-01,3455,3174
ACC-006213,2023-10-01,3485,3393
ACC-006213,2023-11-01,3562,3264
ACC-006213,2023-12-01,2485,2306
ACC-006213,2024-01-01,3676,3480
ACC-006213,2024-02-01,4319,4056
ACC-006213,2024-03-01,4383,3900
ACC-006213,2024-04-01,3786,3412
ACC-006213,2024-05-01,3835,3656
ACC-006213,2024-06-01,3892,3348
ACC-006213,2024-07-01,3355,3171
ACC-006213,2024-08-01,3470,3348
ACC-006213,2024-09-01,4162,4005
ACC-006213,2024-10-01,3906,3725
ACC-006213,2024-11-01,3827,3593
ACC-006213,2024-12-01,3470,3283
ACC-006213,2025-01-01,4511,3887
ACC-006213,2025-02-01,3715,3245
ACC-006213,2025-03-01,4097,3688
ACC-006213,2025-04-01,4176,4011
ACC-006213,2025-05-01,4441,4236
ACC-006213,2025-06-01,3898,3812
ACC-006213,2025-07-01,3699,3624
ACC-006213,2025-08-01,3731,3187
ACC-006213,2025-09-01,4501,4226
ACC-006213,2025-10-01,4606,4207
ACC-006213,2025-11-01,4167,3754
ACC-006213,2025-12-01,3947,3425
ACC-006214,2023-03-01,310,290
ACC-006214,2023-04-01,3228,3042
ACC-006214,2023-05-01,2831,2722
ACC-006214,2023-06-01,2999,2764
ACC-006214,2023-07-01,2697,2383
ACC-006214,2023-08-01,2479,2176
ACC-006214,2023-09-01,3231,2858
ACC-006214,2023-10-01,3424,3077
ACC-006214,2023-11-01,3535,3204
ACC-006214,2023-12-01,2499,2420
ACC-006214,2024-01-01,2867,2551
ACC-006214,2024-02-01,3479,3064
ACC-006214,2024-03-01,3358,3163
ACC-006214,2024-04-01,2978,2736
ACC-006214,2024-05-01,2974,2557
ACC-006214,2024-06-01,3081,2887
ACC-006214,2024-07-01,2813,2526
ACC-006214,2024-08-01,3000,2730
ACC-006214,2024-09-01,3617,3468
ACC-006214,2024-10-01,3997,3662
ACC-006214,2024-11-01,3291,2844
ACC-006214,2024-12-01,2829,2619
ACC-006214,2025-01-01,3856,3345
ACC-006214,2025-02-01,3413,2913
ACC-006214,2025-03-01,3716,3281
ACC-006214,2025-04-01,4015,3847
ACC-006214,2025-05-01,3937,3747
ACC-006214,2025-06-01,3589,3502
ACC-006214,2025-07-01,3171,2753
ACC-006214,2025-08-01,3496,3341
ACC-006214,2025-09-01,3966,3437
ACC-006214,2025-10-01,3689,3347
ACC-006214,2025-11-01,3744,3319
ACC-006214,2025-12-01,3519,3122
ACC-006215,2025-09-01,408,357
ACC-006215,2025-10-01,3319,3048
ACC-006215,2025-11-01,3722,3186
ACC-006215,2025-12-01,3208,2812
ACC-006216,2024-06-01,547,487
ACC-006216,2024-07-01,4606,4454
ACC-006216,2024-08-01,5509,4943
ACC-006216,2024-09-01,5873,5690
ACC-006216,2024-10-01,6516,5580
ACC-006216,2024-11-01,5410,4928
ACC-006216,2024-12-01,5655,5139
ACC-006216,2025-01-01,5897,5182
ACC-006216,2025-02-01,6569,5772
ACC-006216,2025-03-01,5179,4786
ACC-006216,2025-04-01,5728,5461
ACC-006216,2025-05-01,6871,6611
ACC-006216,2025-06-01,6202,5432
ACC-006216,2025-07-01,6184,5260
ACC-006216,2025-08-01,5020,4638
ACC-006216,2025-09-01,6999,6211
ACC-006216,2025-10-01,6174,5253
ACC-006216,2025-11-01,6144,5490
ACC-006216,2025-12-01,6275,5407
ACC-006217,2024-10-01,370,339
ACC-006217,2024-11-01,3047,2610
ACC-006217,2024-12-01,3247,2986
ACC-006217,2025-01-01,3778,3665
ACC-006217,2025-02-01,4103,3830
ACC-006217,2025-03-01,3605,3427
ACC-006217,2025-04-01,3406,2943
ACC-006217,2025-05-01,3701,3180
ACC-006217,2025-06-01,4063,3668
ACC-006217,2025-07-01,3114,3031
ACC-006217,2025-08-01,3560,3110
ACC-006217,2025-09-01,4287,3795
ACC-006217,2025-10-01,3808,3321
ACC-006217,2025-11-01,3333,2971
ACC-006217,2025-12-01,3536,3381
ACC-006218,2024-12-01,462,425
ACC-006218,2025-01-01,5850,2267
ACC-006218,2025-02-01,4692,2183
ACC-006218,2025-03-01,3326,1302
ACC-006218,2025-04-01,2452,1212
ACC-006218,2025-05-01,1748,665
ACC-006219,2025-11-01,364,341
ACC-006219,2025-12-01,3691,3297
ACC-006220,2025-07-01,632,588
ACC-006220,2025-08-01,31104,28510
ACC-006220,2025-09-01,37961,33235
ACC-006220,2025-10-01,51887,45642
ACC-006220,2025-11-01,55476,48691
ACC-006220,2025-12-01,48244,44673
ACC-006221,2021-12-01,282,262
ACC-006221,2022-01-01,3445,3111
ACC-006221,2022-02-01,3769,3564
ACC-006221,2022-03-01,3067,2983
ACC-006221,2022-04-01,3480,3245
ACC-006221,2022-05-01,3339,3060
ACC-006221,2022-06-01,3659,3494
ACC-006221,2022-07-01,3363,3249
ACC-006221,2022-08-01,3205,3023
ACC-006221,2022-09-01,3535,1643
ACC-006221,2022-10-01,3622,2351
ACC-006221,2022-11-01,2806,1333
ACC-006221,2022-12-01,1621,894
ACC-006221,2023-01-01,1601,668
ACC-006222,2025-08-01,562,539
ACC-006222,2025-09-01,6723,6349
ACC-006222,2025-10-01,6462,5511
ACC-006222,2025-11-01,6308,5881
ACC-006222,2025-12-01,5546,5344
ACC-006223,2024-10-01,652,605
ACC-006223,2024-11-01,6718,6530
ACC-006223,2024-12-01,6158,5276
ACC-006223,2025-01-01,7761,7352
ACC-006223,2025-02-01,6701,6033
ACC-006223,2025-03-01,8091,7518
ACC-006223,2025-04-01,8680,8037
ACC-006223,2025-05-01,7213,6369
ACC-006223,2025-06-01,5871,5752
ACC-006223,2025-07-01,6121,5642
ACC-006223,2025-08-01,6926,6430
ACC-006223,2025-09-01,7233,6367
ACC-006223,2025-10-01,7775,7170
ACC-006223,2025-11-01,7431,6572
ACC-006223,2025-12-01,6624,6315
ACC-006224,2024-12-01,361,347
ACC-006224,2025-01-01,4956,4826
ACC-006224,2025-02-01,4763,4330
ACC-006224,2025-03-01,4041,3890
ACC-006224,2025-04-01,4652,4469
ACC-006224,2025-05-01,3925,3380
ACC-006224,2025-06-01,4797,4128
ACC-006224,2025-07-01,4547,4199
ACC-006224,2025-08-01,4520,3941
ACC-006224,2025-09-01,4710,4028
ACC-006224,2025-10-01,5029,4725
ACC-006224,2025-11-01,5037,4370
ACC-006224,2025-12-01,4283,3791
ACC-006225,2025-01-01,1249,1224
ACC-006225,2025-02-01,11368,10911
ACC-006225,2025-03-01,13737,12283
ACC-006225,2025-04-01,12733,11966
ACC-006225,2025-05-01,12330,11709
ACC-006225,2025-06-01,11729,4880
ACC-006225,2025-07-01,9142,4750
ACC-006225,2025-08-01,6934,2767
ACC-006225,2025-09-01,3872,1630
ACC-006225,2025-10-01,1083,637
ACC-006226,2024-11-01,1006,907
ACC-006226,2024-12-01,7429,7251
ACC-006226,2025-01-01,8186,7875
ACC-006226,2025-02-01,9462,8226
ACC-006226,2025-03-01,9635,8554
ACC-006226,2025-04-01,8922,7740
ACC-006226,2025-05-01,10018,8648
ACC-006226,2025-06-01,9217,8809
ACC-006226,2025-07-01,8098,7497
ACC-006226,2025-08-01,8759,8529
ACC-006226,2025-09-01,9593,9395
ACC-006226,2025-10-01,11165,10281
ACC-006226,2025-11-01,7698,7063
ACC-006226,2025-12-01,8018,7737
ACC-006227,2024-06-01,466,441
ACC-006227,2024-07-01,3911,3440
ACC-006227,2024-08-01,4417,4286
ACC-006227,2024-09-01,5213,4546
ACC-006227,2024-10-01,5217,5000
ACC-006227,2024-11-01,5019,4775
ACC-006227,2024-12-01,4478,4003
ACC-006227,2025-01-01,4848,4524
ACC-006227,2025-02-01,5166,4937
ACC-006227,2025-03-01,5243,4630
ACC-006227,2025-04-01,4894,4452
ACC-006227,2025-05-01,4783,4575
ACC-006227,2025-06-01,4892,4644
ACC-006227,2025-07-01,4482,4172
ACC-006227,2025-08-01,5045,4842
ACC-006227,2025-09-01,5274,4897
ACC-006227,2025-10-01,5716,5544
ACC-006227,2025-11-01,5749,5345
ACC-006227,2025-12-01,4508,4237
ACC-006228,2022-09-01,491,435
ACC-006228,2022-10-01,4044,3810
ACC-006228,2022-11-01,4523,4139
ACC-006228,2022-12-01,4176,2426
ACC-006228,2023-01-01,4522,2086
ACC-006228,2023-02-01,2718,1131
ACC-006228,2023-03-01,1521,968
ACC-006228,2023-04-01,406,192
ACC-006229,2024-07-01,263,249
ACC-006229,2024-08-01,2588,2206
ACC-006229,2024-09-01,3265,3014
ACC-006229,2024-10-01,3098,2875
ACC-006229,2024-11-01,2823,2679
ACC-006229,2024-12-01,2572,2383
ACC-006229,2025-01-01,3101,2693
ACC-006229,2025-02-01,2578,2312
ACC-006229,2025-03-01,2886,2685
ACC-006229,2025-04-01,3753,3227
ACC-006229,2025-05-01,2825,2667
ACC-006229,2025-06-01,2979,2666
ACC-006229,2025-07-01,3246,3180
ACC-006229,2025-08-01,2675,2450
ACC-006229,2025-09-01,3155,2948
ACC-006229,2025-10-01,3285,2816
ACC-006229,2025-11-01,3440,3192
ACC-006229,2025-12-01,2767,2569
ACC-006230,2023-11-01,271,233
ACC-006230,2023-12-01,2503,2140
ACC-006230,2024-01-01,3145,3072
ACC-006230,2024-02-01,2662,2300
ACC-006230,2024-03-01,2930,2820
ACC-006230,2024-04-01,3285,3124
ACC-006230,2024-05-01,2723,2520
ACC-006230,2024-06-01,2601,2450
ACC-006230,2024-07-01,3029,2618
ACC-006230,2024-08-01,2526,2214
ACC-006230,2024-09-01,3049,2823
ACC-006230,2024-10-01,3036,2625
ACC-006230,2024-11-01,3510,3224
ACC-006230,2024-12-01,2465,2413
ACC-006230,2025-01-01,3563,3438
ACC-006230,2025-02-01,3284,3136
ACC-006230,2025-03-01,3056,2942
ACC-006230,2025-04-01,3456,3332
ACC-006230,2025-05-01,3431,3256
ACC-006230,2025-06-01,3072,2728
ACC-006230,2025-07-01,2867,2719
ACC-006230,2025-08-01,2866,2476
ACC-006230,2025-09-01,3479,3125
ACC-006230,2025-10-01,3456,3313
ACC-006230,2025-11-01,4117,3512
ACC-006230,2025-12-01,3254,2865
ACC-006231,2023-08-01,304,297
ACC-006231,2023-09-01,3096,2886
ACC-006231,2023-10-01,3907,3753
ACC-006231,2023-11-01,4714,4022
ACC-006231,2023-12-01,5536,5159
ACC-006231,2024-01-01,7060,6013
ACC-006231,2024-02-01,9236,8893
ACC-006231,2024-03-01,10039,9610
ACC-006231,2024-04-01,11666,11327
ACC-006231,2024-05-01,14518,12608
ACC-006231,2024-06-01,17569,16357
ACC-006231,2024-07-01,20225,17866
ACC-006231,2024-08-01,26483,25876
ACC-006231,2024-09-01,34225,32224
ACC-006231,2024-10-01,39356,38174
ACC-006231,2024-11-01,43031,41100
ACC-006231,2024-12-01,20856,19051
ACC-006231,2025-01-01,26473,23830
ACC-006231,2025-02-01,24895,23219
ACC-006231,2025-03-01,23212,21545
ACC-006231,2025-04-01,26822,24491
ACC-006231,2025-05-01,23847,21482
ACC-006231,2025-06-01,24907,23611
ACC-006231,2025-07-01,24920,22354
ACC-006231,2025-08-01,25965,24929
ACC-006231,2025-09-01,28896,26176
ACC-006231,2025-10-01,28726,26880
ACC-006231,2025-11-01,26837,24889
ACC-006231,2025-12-01,25657,22276
ACC-006232,2024-02-01,235,211
ACC-006232,2024-03-01,2354,2212
ACC-006232,2024-04-01,2338,2022
ACC-006232,2024-05-01,2550,2487
ACC-006232,2024-06-01,2522,2415
ACC-006232,2024-07-01,1886,1685
ACC-006232,2024-08-01,2087,1929
ACC-006232,2024-09-01,2615,2367
ACC-006232,2024-10-01,1969,1828
ACC-006232,2024-11-01,2424,2230
ACC-006232,2024-12-01,2033,1856
ACC-006232,2025-01-01,2585,2369
ACC-006232,2025-02-01,2760,2593
ACC-006232,2025-03-01,2576,2452
ACC-006232,2025-04-01,2166,1886
ACC-006232,2025-05-01,2687,2295
ACC-006232,2025-06-01,2693,2537
ACC-006232,2025-07-01,2397,2174
ACC-006232,2025-08-01,2228,1981
ACC-006232,2025-09-01,2470,2126
ACC-006232,2025-10-01,2840,2460
ACC-006232,2025-11-01,3012,2650
ACC-006232,2025-12-01,2008,1761
ACC-006233,2020-08-01,523,459
ACC-006233,2020-09-01,5410,5276
ACC-006233,2020-10-01,5889,5076
ACC-006233,2020-11-01,4975,4467
ACC-006233,2020-12-01,5126,4818
ACC-006233,2021-01-01,4623,3973
ACC-006233,2021-02-01,5806,5572
ACC-006233,2021-03-01,5745,5409
ACC-006233,2021-04-01,5799,5347
ACC-006233,2021-05-01,5551,5427
ACC-006233,2021-06-01,5226,4860
ACC-006233,2021-07-01,5392,4684
ACC-006233,2021-08-01,5376,4776
ACC-006233,2021-09-01,6533,5810
ACC-006233,2021-10-01,6961,6448
ACC-006233,2021-11-01,5965,5588
ACC-006233,2021-12-01,4701,4064
ACC-006233,2022-01-01,6363,5802
ACC-006233,2022-02-01,6424,5881
ACC-006233,2022-03-01,6966,6216
ACC-006233,2022-04-01,6993,6534
ACC-006233,2022-05-01,6171,5423
ACC-006233,2022-06-01,5553,5374
ACC-006233,2022-07-01,5562,5148
ACC-006233,2022-08-01,5604,4818
ACC-006233,2022-09-01,6624,5734
ACC-006233,2022-10-01,7138,6381
ACC-006233,2022-11-01,6452,5809
ACC-006233,2022-12-01,6321,6192
ACC-006233,2023-01-01,6497,5792
ACC-006233,2023-02-01,7130,6712
ACC-006233,2023-03-01,7235,6185
ACC-006233,2023-04-01,6737,6406
ACC-006233,2023-05-01,6543,5983
ACC-006233,2023-06-01,7427,6442
ACC-006233,2023-07-01,6177,5496
ACC-006233,2023-08-01,6537,6079
ACC-006233,2023-09-01,6639,5782
ACC-006233,2023-10-01,7561,6531
ACC-006233,2023-11-01,7858,7450
ACC-006233,2023-12-01,6416,5872
ACC-006233,2024-01-01,7551,6446
ACC-006233,2024-02-01,8241,7366
ACC-006233,2024-03-01,6406,5833
ACC-006233,2024-04-01,6905,6588
ACC-006233,2024-05-01,7063,6654
ACC-006233,2024-06-01,6015,5170
ACC-006233,2024-07-01,6289,5551
ACC-006233,2024-08-01,6781,6603
ACC-006233,2024-09-01,9054,7947
ACC-006233,2024-10-01,8007,7649
ACC-006233,2024-11-01,8157,7048
ACC-006233,2024-12-01,6882,5987
ACC-006233,2025-01-01,7783,6878
ACC-006233,2025-02-01,7015,6486
ACC-006233,2025-03-01,8057,7383
ACC-006233,2025-04-01,8818,8498
ACC-006233,2025-05-01,7826,7353
ACC-006233,2025-06-01,7591,6605
ACC-006233,2025-07-01,7796,7495
ACC-006233,2025-08-01,8000,7298
ACC-006233,2025-09-01,8343,7097
ACC-006233,2025-10-01,10193,9318
ACC-006233,2025-11-01,8423,7863
ACC-006233,2025-12-01,7232,6755
ACC-006234,2025-06-01,395,364
ACC-006234,2025-07-01,3542,3333
ACC-006234,2025-08-01,3770,3369
ACC-006234,2025-09-01,3900,3588
ACC-006234,2025-10-01,4371,3837
ACC-006234,2025-11-01,4044,3771
ACC-006234,2025-12-01,3748,3244
ACC-006235,2021-05-01,309,273
ACC-006235,2021-06-01,2814,2629
ACC-006235,2021-07-01,2786,2479
ACC-006235,2021-08-01,3168,2987
ACC-006235,2021-09-01,3255,2835
ACC-006235,2021-10-01,3378,2908
ACC-006235,2021-11-01,3472,2996
ACC-006235,2021-12-01,2731,2421
ACC-006235,2022-01-01,2915,2773
ACC-006235,2022-02-01,3326,3254
ACC-006235,2022-03-01,3205,2936
ACC-006235,2022-04-01,3329,2892
ACC-006235,2022-05-01,3167,2999
ACC-006235,2022-06-01,2853,2574
ACC-006235,2022-07-01,3065,2786
ACC-006235,2022-08-01,3099,3003
ACC-006235,2022-09-01,3157,2721
ACC-006235,2022-10-01,3478,3178
ACC-006235,2022-11-01,3149,2742
ACC-006235,2022-12-01,2722,2546
ACC-006235,2023-01-01,3321,2974
ACC-006235,2023-02-01,4055,3848
ACC-006235,2023-03-01,3671,3386
ACC-006235,2023-04-01,3676,3283
ACC-006235,2023-05-01,3981,3588
ACC-006235,2023-06-01,3150,2779
ACC-006235,2023-07-01,3310,2959
ACC-006235,2023-08-01,3374,3224
ACC-006235,2023-09-01,3884,3619
ACC-006235,2023-10-01,4139,3901
ACC-006235,2023-11-01,3383,3260
ACC-006235,2023-12-01,3117,2851
ACC-006235,2024-01-01,4565,4214
ACC-006235,2024-02-01,4048,3781
ACC-006235,2024-03-01,3275,3143
ACC-006235,2024-04-01,3928,3784
ACC-006235,2024-05-01,3644,3289
ACC-006235,2024-06-01,3702,3182
ACC-006235,2024-07-01,4022,3873
ACC-006235,2024-08-01,3713,3185
ACC-006235,2024-09-01,3561,3399
ACC-006235,2024-10-01,3558,3076
ACC-006235,2024-11-01,3987,3899
ACC-006235,2024-12-01,3104,2879
ACC-006235,2025-01-01,4615,4045
ACC-006235,2025-02-01,3876,3562
ACC-006235,2025-03-01,4315,3847
ACC-006235,2025-04-01,4819,4500
ACC-006235,2025-05-01,4283,4180
ACC-006235,2025-06-01,3688,3159
ACC-006235,2025-07-01,3744,3513
ACC-006235,2025-08-01,3912,3385
ACC-006235,2025-09-01,4477,3927
ACC-006235,2025-10-01,4360,3911
ACC-006235,2025-11-01,4262,3733
ACC-006235,2025-12-01,3788,3376
ACC-006236,2024-11-01,317,303
ACC-006236,2024-12-01,2820,2472
ACC-006236,2025-01-01,3187,3009
ACC-006236,2025-02-01,3274,3184
ACC-006236,2025-03-01,3348,3270
ACC-006236,2025-04-01,2861,2497
ACC-006236,2025-05-01,2953,2720
ACC-006236,2025-06-01,3064,2938
ACC-006236,2025-07-01,2705,2507
ACC-006236,2025-08-01,2740,2582
ACC-006236,2025-09-01,3096,2928
ACC-006236,2025-10-01,3390,3033
ACC-006236,2025-11-01,2899,2841
ACC-006236,2025-12-01,2721,2600
ACC-006237,2024-04-01,553,490
ACC-006237,2024-05-01,5918,5436
ACC-006237,2024-06-01,6353,5723
ACC-006237,2024-07-01,5527,5179
ACC-006237,2024-08-01,5678,5262
ACC-006237,2024-09-01,6847,6465
ACC-006237,2024-10-01,6359,5462
ACC-006237,2024-11-01,5710,5464
ACC-006237,2024-12-01,5207,4884
ACC-006237,2025-01-01,6538,6173
ACC-006237,2025-02-01,6488,5658
ACC-006237,2025-03-01,5557,4756
ACC-006237,2025-04-01,6196,5534
ACC-006237,2025-05-01,6927,6642
ACC-006237,2025-06-01,5919,5243
ACC-006237,2025-07-01,5990,5491
ACC-006237,2025-08-01,6530,6399
ACC-006237,2025-09-01,6645,5703
ACC-006237,2025-10-01,7430,6378
ACC-006237,2025-11-01,6516,6221
ACC-006237,2025-12-01,5058,4923
ACC-006238,2023-10-01,414,392
ACC-006238,2023-11-01,4376,3975
ACC-006238,2023-12-01,4014,3626
ACC-006238,2024-01-01,4706,4392
ACC-006238,2024-02-01,4849,4239
ACC-006238,2024-03-01,4298,2326
ACC-006238,2024-04-01,3735,2403
ACC-006238,2024-05-01,2825,1558
ACC-006238,2024-06-01,2661,1155
ACC-006238,2024-07-01,1450,627
ACC-006239,2023-01-01,429,385
