opportunity_id,stage,entered_date
OPP-0008609,Proposal/Negotiation,2025-10-03
OPP-0008609,Closed Lost,2025-10-10
OPP-0008610,SAL,2025-09-07
OPP-0008610,SQO,2025-09-08
OPP-0008610,Proposal/Negotiation,2025-09-14
OPP-0008610,Closed Lost,2025-10-07
OPP-0008611,SAL,2025-09-22
OPP-0008611,SQO,2025-09-26
OPP-0008611,Proposal/Negotiation,2025-09-30
OPP-0008611,Closed Lost,2025-10-03
OPP-0008612,Open,2025-10-07
OPP-0008612,Negotiation,2025-10-08
OPP-0008612,Closed Won,2025-10-28
OPP-0008619,Open,2025-09-24
OPP-0008619,Negotiation,2025-09-28
OPP-0008619,Closed Won,2025-10-01
OPP-0008620,Open,2025-09-15
OPP-0008620,Negotiation,2025-09-25
OPP-0008620,Closed Won,2025-10-15
OPP-0008621,Open,2025-11-11
OPP-0008621,Negotiation,2025-11-28
OPP-0008621,Closed Won,2025-12-01
OPP-0008622,SAL,2025-09-22
OPP-0008622,SQO,2025-10-01
OPP-0008622,Proposal/Negotiation,2025-10-02
OPP-0008622,Closed Won,2025-10-07
OPP-0008629,Open,2025-09-25
OPP-0008629,Negotiation,2025-09-28
OPP-0008629,Closed Won,2025-10-01
OPP-0008630,Open,2025-09-24
OPP-0008630,Negotiation,2025-09-29
OPP-0008630,Closed Won,2025-10-01
OPP-0008631,Open,2025-09-15
OPP-0008631,Negotiation,2025-09-24
OPP-0008631,Closed Won,2025-10-01
OPP-0008632,SAL,2025-09-17
OPP-0008632,SQO,2025-09-21
OPP-0008632,Proposal/Negotiation,2025-09-26
OPP-0008632,Closed Lost,2025-10-23
OPP-0008643,Open,2025-09-16
OPP-0008643,Negotiation,2025-09-19
OPP-0008643,Closed Won,2025-10-01
OPP-0008644,Open,2025-09-13
OPP-0008644,Negotiation,2025-09-25
OPP-0008644,Closed Won,2025-10-01
OPP-0008650,Open,2025-09-11
OPP-0008650,Negotiation,2025-09-29
OPP-0008650,Closed Won,2025-10-01
OPP-0008651,Open,2025-09-15
OPP-0008651,Negotiation,2025-10-01
OPP-0008651,Closed Won,2025-10-25
OPP-0008652,Open,2025-10-28
OPP-0008652,Negotiation,2025-11-30
OPP-0008652,Closed Won,2025-12-01
OPP-0008653,SAL,2025-09-22
OPP-0008653,SQO,2025-10-07
OPP-0008653,Proposal/Negotiation,2025-10-17
OPP-0008653,Closed Won,2025-10-22
OPP-0008664,Open,2025-09-12
OPP-0008664,Negotiation,2025-09-22
OPP-0008664,Closed Won,2025-10-01
OPP-0008665,Open,2025-09-11
OPP-0008665,Negotiation,2025-09-22
OPP-0008665,Closed Won,2025-10-01
OPP-0008666,Open,2025-09-19
OPP-0008666,Negotiation,2025-09-22
OPP-0008666,Closed Won,2025-10-20
OPP-0008667,Open,2025-10-04
OPP-0008667,Negotiation,2025-11-27
OPP-0008667,Closed Won,2025-12-01
OPP-0008675,Open,2025-09-16
OPP-0008675,Negotiation,2025-09-17
OPP-0008675,Closed Won,2025-10-01
OPP-0008676,Open,2025-09-19
OPP-0008676,Negotiation,2025-09-27
OPP-0008676,Closed Won,2025-10-01
OPP-0008677,Open,2025-09-14
OPP-0008677,Negotiation,2025-09-22
OPP-0008677,Closed Won,2025-10-01
OPP-0008678,Open,2025-09-17
OPP-0008678,Negotiation,2025-09-19
OPP-0008678,Closed Won,2025-10-01
OPP-0008679,Open,2025-09-16
OPP-0008679,Negotiation,2025-09-28
OPP-0008679,Closed Won,2025-10-01
OPP-0008680,SAL,2025-09-23
OPP-0008680,SQO,2025-09-24
OPP-0008680,Proposal/Negotiation,2025-10-01
OPP-0008680,Closed Lost,2025-10-09
OPP-0008681,Open,2025-10-15
OPP-0008681,Negotiation,2025-10-16
OPP-0008681,Closed Won,2025-12-01
OPP-0008695,Open,2025-09-19
OPP-0008695,Negotiation,2025-09-29
OPP-0008695,Closed Won,2025-10-01
OPP-0008696,SAL,2025-09-22
OPP-0008696,SQO,2025-10-03
OPP-0008696,Proposal/Negotiation,2025-10-13
OPP-0008696,Closed Lost,2025-10-13
OPP-0008697,SAL,2025-09-19
OPP-0008697,SQO,2025-10-01
OPP-0008697,Proposal/Negotiation,2025-10-13
OPP-0008697,Closed Lost,2025-10-15
OPP-0008698,Open,2025-09-17
OPP-0008698,Negotiation,2025-10-08
OPP-0008698,Closed Won,2025-11-01
OPP-0008711,Open,2025-09-25
OPP-0008711,Negotiation,2025-09-26
OPP-0008711,Closed Won,2025-10-01
OPP-0008712,Open,2025-09-22
OPP-0008712,Negotiation,2025-09-23
OPP-0008712,Closed Won,2025-10-01
OPP-0008713,Open,2025-09-26
OPP-0008713,Negotiation,2025-09-28
OPP-0008713,Closed Won,2025-10-01
OPP-0008714,Open,2025-09-27
OPP-0008714,Negotiation,2025-09-28
OPP-0008714,Closed Won,2025-10-01
OPP-0008715,Open,2025-10-26
OPP-0008715,Negotiation,2025-11-29
OPP-0008715,Closed Won,2025-12-01
OPP-0008716,Open,2025-10-13
OPP-0008716,Negotiation,2025-10-30
OPP-0008716,Closed Lost,2025-11-01
OPP-0008722,Open,2025-09-21
OPP-0008722,Negotiation,2025-09-27
OPP-0008722,Closed Won,2025-10-01
OPP-0008723,Open,2025-09-24
OPP-0008723,Negotiation,2025-09-27
OPP-0008723,Closed Won,2025-10-01
OPP-0008724,Open,2025-09-19
OPP-0008724,Negotiation,2025-09-26
OPP-0008724,Closed Won,2025-10-01
OPP-0008725,SAL,2025-09-24
OPP-0008725,SQO,2025-09-29
OPP-0008725,Proposal/Negotiation,2025-10-07
OPP-0008725,Closed Lost,2025-10-08
OPP-0008726,Open,2025-09-15
OPP-0008726,Negotiation,2025-09-25
OPP-0008726,Closed Won,2025-10-27
OPP-0008727,Open,2025-10-02
OPP-0008727,Negotiation,2025-10-31
OPP-0008727,Closed Lost,2025-11-01
OPP-0008735,Open,2025-09-20
OPP-0008735,Negotiation,2025-09-26
OPP-0008735,Closed Won,2025-10-01
OPP-0008736,Open,2025-09-19
OPP-0008736,Negotiation,2025-09-30
OPP-0008736,Closed Won,2025-10-01
OPP-0008737,SAL,2025-10-14
OPP-0008737,SQO,2025-10-21
OPP-0008737,Proposal/Negotiation,2025-10-26
OPP-0008737,Closed Lost,2025-10-27
OPP-0008738,Open,2025-09-25
OPP-0008738,Negotiation,2025-09-28
OPP-0008738,Closed Lost,2025-11-07
OPP-0008739,Open,2025-09-24
OPP-0008739,Negotiation,2025-11-02
OPP-0008739,Closed Won,2025-12-01
OPP-0008751,Open,2025-09-21
OPP-0008751,Negotiation,2025-09-25
OPP-0008751,Closed Won,2025-10-01
OPP-0008752,Open,2025-09-18
OPP-0008752,Negotiation,2025-09-20
OPP-0008752,Closed Won,2025-10-01
OPP-0008753,Open,2025-09-27
OPP-0008753,Negotiation,2025-09-27
OPP-0008753,Closed Won,2025-10-01
OPP-0008754,SAL,2025-09-21
OPP-0008754,SQO,2025-09-23
OPP-0008754,Proposal/Negotiation,2025-09-25
OPP-0008754,Closed Lost,2025-10-19
OPP-0008755,Open,2025-09-26
OPP-0008755,Negotiation,2025-10-17
OPP-0008755,Closed Won,2025-12-01
OPP-0008756,Open,2025-10-06
OPP-0008756,Negotiation,2025-10-27
OPP-0008756,Closed Won,2025-11-01
OPP-0008764,Open,2025-09-25
OPP-0008764,Negotiation,2025-09-29
OPP-0008764,Closed Won,2025-11-01
OPP-0008765,Open,2025-09-29
OPP-0008765,Negotiation,2025-10-08
OPP-0008765,Closed Won,2025-11-01
OPP-0008766,SAL,2025-09-20
OPP-0008766,SQO,2025-09-24
OPP-0008766,Proposal/Negotiation,2025-10-05
OPP-0008766,Closed Lost,2025-10-10
OPP-0008767,SAL,2025-10-01
OPP-0008767,SQO,2025-10-01
OPP-0008767,SAL,2025-10-07
OPP-0008767,Proposal/Negotiation,2025-10-21
OPP-0008767,Closed Lost,2025-10-27
OPP-0008768,Open,2025-10-04
OPP-0008768,Negotiation,2025-10-09
OPP-0008768,Closed Won,2025-11-15
OPP-0008769,Open,2025-10-08
OPP-0008769,Negotiation,2025-11-30
OPP-0008769,Closed Won,2025-12-01
OPP-0008770,Open,2025-09-27
OPP-0008770,Negotiation,2025-11-20
OPP-0008770,Closed Lost,2025-12-01
OPP-0008771,Open,2025-09-26
OPP-0008771,Negotiation,2025-11-23
OPP-0008771,Closed Won,2025-12-01
OPP-0008772,Open,2025-10-22
OPP-0008772,Negotiation,2025-11-04
OPP-0008772,Closed Won,2025-12-01
OPP-0008773,SAL,2025-09-19
OPP-0008773,SQO,2025-09-28
OPP-0008773,Proposal/Negotiation,2025-09-29
OPP-0008773,Closed Won,2025-10-03
OPP-0008777,Open,2025-10-04
OPP-0008777,Negotiation,2025-10-05
OPP-0008777,Closed Won,2025-11-01
OPP-0008778,Open,2025-10-12
OPP-0008778,Negotiation,2025-11-01
OPP-0008778,Closed Won,2025-11-01
OPP-0008779,Open,2025-10-06
OPP-0008779,Negotiation,2025-10-08
OPP-0008779,Closed Won,2025-11-01
OPP-0008780,Open,2025-09-21
OPP-0008780,Negotiation,2025-10-02
OPP-0008780,Closed Won,2025-11-02
OPP-0008781,Open,2025-10-24
OPP-0008781,Negotiation,2025-10-24
OPP-0008781,Closed Won,2025-11-01
OPP-0008782,Open,2025-10-02
OPP-0008782,Negotiation,2025-10-02
OPP-0008782,Closed Won,2025-12-01
OPP-0008795,Open,2025-09-25
OPP-0008795,Negotiation,2025-10-01
OPP-0008795,Closed Won,2025-11-01
OPP-0008796,Open,2025-09-25
OPP-0008796,Negotiation,2025-10-14
OPP-0008796,Closed Won,2025-11-01
OPP-0008797,Open,2025-09-28
OPP-0008797,Negotiation,2025-10-11
OPP-0008797,Closed Won,2025-11-01
OPP-0008798,Open,2025-10-14
OPP-0008798,Negotiation,2025-10-30
OPP-0008798,Closed Won,2025-11-01
OPP-0008799,SAL,2025-09-28
OPP-0008799,SQO,2025-10-07
OPP-0008799,Proposal/Negotiation,2025-10-08
OPP-0008799,Closed Lost,2025-10-10
OPP-0008800,Open,2025-10-03
OPP-0008800,Negotiation,2025-11-30
OPP-0008800,Closed Won,2025-12-01
OPP-0008801,Open,2025-10-14
OPP-0008801,Negotiation,2025-10-26
OPP-0008801,Closed Won,2025-11-01
OPP-0008802,Open,2025-09-22
OPP-0008802,Negotiation,2025-10-01
OPP-0008802,Closed Won,2025-11-01
OPP-0008803,Open,2025-10-09
OPP-0008803,Negotiation,2025-10-10
OPP-0008803,Closed Won,2025-11-01
OPP-0008804,Open,2025-10-26
OPP-0008804,Negotiation,2025-10-28
OPP-0008804,Closed Won,2025-11-01
OPP-0008811,Open,2025-10-07
OPP-0008811,Negotiation,2025-10-25
OPP-0008811,Closed Won,2025-11-01
OPP-0008812,SAL,2025-10-03
OPP-0008812,SQO,2025-10-09
OPP-0008812,Proposal/Negotiation,2025-10-15
OPP-0008812,Closed Won,2025-10-18
OPP-0008813,SAL,2025-09-24
OPP-0008813,SQO,2025-09-26
OPP-0008813,Proposal/Negotiation,2025-09-27
OPP-0008813,Closed Won,2025-10-12
OPP-0008820,Open,2025-10-01
OPP-0008820,Negotiation,2025-10-28
OPP-0008820,Closed Won,2025-11-01
OPP-0008821,Open,2025-09-23
OPP-0008821,Negotiation,2025-10-10
OPP-0008821,Closed Won,2025-11-01
OPP-0008822,SAL,2025-10-21
OPP-0008822,SQO,2025-11-04
OPP-0008822,Proposal/Negotiation,2025-11-05
OPP-0008822,Closed Lost,2025-11-06
OPP-0008823,SAL,2025-10-02
OPP-0008823,SQO,2025-10-18
OPP-0008823,Proposal/Negotiation,2025-10-22
OPP-0008823,Closed Lost,2025-10-28
OPP-0008824,SAL,2025-09-28
OPP-0008824,SQO,2025-09-28
OPP-0008824,Proposal/Negotiation,2025-10-04
OPP-0008824,Closed Lost,2025-10-09
OPP-0008825,Open,2025-10-14
OPP-0008825,Negotiation,2025-10-17
OPP-0008825,Closed Won,2025-12-01
OPP-0008826,Open,2025-10-26
OPP-0008826,Negotiation,2025-11-10
OPP-0008826,Closed Lost,2025-12-01
OPP-0008835,Open,2025-09-28
OPP-0008835,Negotiation,2025-10-11
OPP-0008835,Closed Won,2025-11-01
OPP-0008836,Open,2025-09-27
OPP-0008836,Negotiation,2025-10-27
OPP-0008836,Closed Won,2025-11-01
OPP-0008837,Open,2025-10-24
OPP-0008837,Negotiation,2025-10-29
OPP-0008837,Closed Won,2025-11-01
OPP-0008838,SAL,2025-09-23
OPP-0008838,SQO,2025-10-06
OPP-0008838,Proposal/Negotiation,2025-10-10
OPP-0008838,Closed Lost,2025-10-13
OPP-0008839,SAL,2025-09-28
OPP-0008839,SQO,2025-10-04
OPP-0008839,Proposal/Negotiation,2025-10-16
OPP-0008839,Closed Lost,2025-10-19
OPP-0008840,Open,2025-10-09
OPP-0008840,Negotiation,2025-10-15
OPP-0008840,Closed Won,2025-11-05
OPP-0008841,Open,2025-09-24
OPP-0008841,Negotiation,2025-09-24
OPP-0008841,Closed Won,2025-11-03
OPP-0008842,SAL,2025-10-08
OPP-0008842,SQO,2025-10-12
OPP-0008842,Proposal/Negotiation,2025-10-21
OPP-0008842,Closed Won,2025-10-24
OPP-0008856,Open,2025-10-06
OPP-0008856,Negotiation,2025-10-29
OPP-0008856,Closed Won,2025-11-01
OPP-0008857,SAL,2025-09-26
OPP-0008857,SQO,2025-10-02
OPP-0008857,Proposal/Negotiation,2025-10-05
OPP-0008857,Closed Won,2025-10-14
OPP-0008858,SAL,2025-09-29
OPP-0008858,SQO,2025-10-01
OPP-0008858,Proposal/Negotiation,2025-10-12
OPP-0008858,Closed Won,2025-10-18
OPP-0008865,SAL,2025-10-03
OPP-0008865,SQO,2025-10-05
OPP-0008865,Proposal/Negotiation,2025-10-09
OPP-0008865,Closed Lost,2025-10-24
OPP-0008866,SAL,2025-10-15
OPP-0008866,SQO,2025-10-31
OPP-0008866,Proposal/Negotiation,2025-10-31
OPP-0008866,SAL,2025-11-01
OPP-0008866,Closed Lost,2025-11-02
OPP-0008880,Open,2025-10-08
OPP-0008880,Negotiation,2025-10-25
OPP-0008880,Closed Won,2025-11-01
OPP-0008881,Open,2025-10-17
OPP-0008881,Negotiation,2025-10-18
OPP-0008881,Closed Won,2025-11-01
OPP-0008882,Open,2025-10-20
OPP-0008882,Negotiation,2025-11-02
OPP-0008882,Closed Lost,2025-11-02
OPP-0008883,Open,2025-10-11
OPP-0008883,Negotiation,2025-11-17
OPP-0008883,Closed Won,2025-12-01
OPP-0008884,Open,2025-10-05
OPP-0008884,Negotiation,2025-10-10
OPP-0008884,Closed Won,2025-11-01
OPP-0008885,SAL,2025-10-02
OPP-0008885,SQO,2025-10-04
OPP-0008885,Proposal/Negotiation,2025-10-07
OPP-0008885,Closed Won,2025-10-14
OPP-0008896,Open,2025-10-02
OPP-0008896,Negotiation,2025-10-20
OPP-0008896,Closed Won,2025-11-01
OPP-0008897,Open,2025-09-27
OPP-0008897,Negotiation,2025-09-29
OPP-0008897,Closed Won,2025-11-01
OPP-0008898,Open,2025-10-14
OPP-0008898,Negotiation,2025-10-25
OPP-0008898,Closed Won,2025-11-01
OPP-0008899,SAL,2025-10-03
OPP-0008899,SQO,2025-10-08
OPP-0008899,Proposal/Negotiation,2025-10-20
OPP-0008899,Closed Lost,2025-10-20
OPP-0008900,Open,2025-11-08
OPP-0008900,Negotiation,2025-11-16
OPP-0008900,Closed Won,2025-12-01
OPP-0008901,Open,2025-10-25
OPP-0008901,Negotiation,2025-10-25
OPP-0008901,Closed Lost,2025-11-01
OPP-0008907,Open,2025-10-23
OPP-0008907,Negotiation,2025-10-31
OPP-0008907,Closed Won,2025-11-01
OPP-0008908,SAL,2025-10-24
OPP-0008908,SQO,2025-10-25
OPP-0008908,POC,2025-11-23
OPP-0008908,Proposal/Negotiation,2025-12-24
OPP-0008908,Closed Lost,2025-12-27
OPP-0008909,Open,2025-10-17
OPP-0008909,Negotiation,2025-10-27
OPP-0008909,Closed Won,2025-11-08
OPP-0008917,Open,2025-10-13
OPP-0008917,Negotiation,2025-10-26
OPP-0008917,Closed Won,2025-11-01
OPP-0008918,SAL,2025-10-08
OPP-0008918,SQO,2025-10-24
OPP-0008918,Proposal/Negotiation,2025-10-29
OPP-0008918,Closed Lost,2025-11-03
OPP-0008919,SAL,2025-10-23
OPP-0008919,SQO,2025-10-30
OPP-0008919,Proposal/Negotiation,2025-11-04
OPP-0008919,Closed Won,2025-11-11
OPP-0008920,SAL,2025-10-07
OPP-0008920,SQO,2025-10-24
OPP-0008920,POC,2025-11-11
OPP-0008920,Proposal/Negotiation,2025-12-03
OPP-0008920,Closed Lost,2025-12-11
OPP-0008921,Open,2025-10-01
OPP-0008921,Negotiation,2025-10-03
OPP-0008921,Closed Won,2025-11-21
OPP-0008922,Open,2025-10-19
OPP-0008922,Negotiation,2025-10-31
OPP-0008922,Closed Lost,2025-11-01
OPP-0008923,Open,2025-10-02
OPP-0008923,Negotiation,2025-10-27
OPP-0008923,Closed Won,2025-11-01
OPP-0008924,SAL,2025-10-02
OPP-0008924,SQO,2025-10-18
OPP-0008924,Proposal/Negotiation,2025-10-22
OPP-0008924,Closed Lost,2025-10-25
OPP-0008925,Open,2025-10-15
OPP-0008925,Negotiation,2025-10-19
OPP-0008925,Closed Won,2025-11-01
OPP-0008926,Open,2025-10-09
OPP-0008926,Negotiation,2025-11-05
OPP-0008926,Closed Won,2025-12-01
OPP-0008935,Open,2025-10-15
OPP-0008935,Negotiation,2025-10-31
OPP-0008935,Closed Won,2025-11-01
OPP-0008936,Open,2025-10-11
OPP-0008936,Negotiation,2025-10-20
OPP-0008936,Closed Won,2025-11-01
OPP-0008937,Open,2025-10-16
OPP-0008937,Negotiation,2025-10-30
OPP-0008937,Closed Won,2025-11-01
OPP-0008938,Open,2025-10-17
OPP-0008938,Negotiation,2025-10-29
OPP-0008938,Closed Won,2025-11-01
OPP-0008939,SAL,2025-10-07
OPP-0008939,SQO,2025-10-09
OPP-0008939,Proposal/Negotiation,2025-10-15
OPP-0008939,SAL,2025-10-17
OPP-0008939,Closed Lost,2025-10-18
OPP-0008940,SAL,2025-10-07
OPP-0008940,SQO,2025-10-12
OPP-0008940,Proposal/Negotiation,2025-10-15
OPP-0008940,Closed Lost,2025-10-17
OPP-0008941,SAL,2025-10-15
OPP-0008941,SQO,2025-10-20
OPP-0008941,Proposal/Negotiation,2025-10-21
OPP-0008941,Closed Won,2025-10-21
OPP-0008952,Open,2025-10-23
OPP-0008952,Negotiation,2025-10-26
OPP-0008952,Closed Won,2025-11-01
OPP-0008953,Open,2025-10-18
OPP-0008953,Negotiation,2025-11-02
OPP-0008953,Closed Won,2025-11-25
OPP-0008960,Open,2025-10-11
OPP-0008960,Negotiation,2025-10-29
OPP-0008960,Closed Won,2025-11-01
OPP-0008961,SAL,2025-10-09
OPP-0008961,SQO,2025-10-31
OPP-0008961,Proposal/Negotiation,2025-10-31
OPP-0008961,Closed Won,2025-11-06
OPP-0008962,SAL,2025-10-13
OPP-0008962,SQO,2025-10-17
OPP-0008962,Proposal/Negotiation,2025-10-23
OPP-0008962,Closed Won,2025-10-25
OPP-0008974,SAL,2025-10-13
OPP-0008974,SQO,2025-10-17
OPP-0008974,Proposal/Negotiation,2025-10-18
OPP-0008974,Closed Lost,2025-10-27
OPP-0008975,SAL,2025-10-07
OPP-0008975,SQO,2025-10-13
OPP-0008975,Proposal/Negotiation,2025-10-15
OPP-0008975,Closed Lost,2025-11-11
OPP-0008976,SAL,2025-10-17
OPP-0008976,SQO,2025-10-25
OPP-0008976,Proposal/Negotiation,2025-10-26
OPP-0008976,Closed Won,2025-11-01
OPP-0008983,Open,2025-10-30
OPP-0008983,Negotiation,2025-10-31
OPP-0008983,Closed Won,2025-11-01
OPP-0008984,SAL,2025-10-15
OPP-0008984,SQO,2025-10-29
OPP-0008984,Proposal/Negotiation,2025-11-06
OPP-0008984,Closed Lost,2025-11-06
OPP-0008995,Open,2025-10-23
OPP-0008995,Negotiation,2025-10-27
OPP-0008995,Closed Won,2025-11-01
OPP-0008996,Open,2025-10-25
OPP-0008996,Negotiation,2025-10-28
OPP-0008996,Closed Won,2025-11-01
OPP-0008997,SAL,2025-10-14
OPP-0008997,SQO,2025-11-01
OPP-0008997,Proposal/Negotiation,2025-11-09
OPP-0008997,Closed Lost,2025-11-12
OPP-0008998,Open,2025-10-14
OPP-0008998,Negotiation,2025-10-16
OPP-0008998,Closed Won,2025-11-06
OPP-0008999,Open,2025-11-11
OPP-0008999,Negotiation,2025-11-22
OPP-0008999,Closed Won,2025-12-01
OPP-0009000,Open,2025-10-18
OPP-0009000,Negotiation,2025-11-20
OPP-0009000,Closed Lost,2025-12-01
OPP-0009011,Open,2025-10-12
OPP-0009011,Negotiation,2025-10-26
OPP-0009011,Closed Won,2025-11-01
OPP-0009012,Open,2025-10-23
OPP-0009012,Negotiation,2025-11-10
OPP-0009012,Closed Lost,2025-11-11
OPP-0009022,Open,2025-10-15
OPP-0009022,Negotiation,2025-10-18
OPP-0009022,Closed Won,2025-11-01
OPP-0009023,Open,2025-10-17
OPP-0009023,Negotiation,2025-10-29
OPP-0009023,Closed Won,2025-11-01
OPP-0009024,Open,2025-10-23
OPP-0009024,Negotiation,2025-10-31
OPP-0009024,Closed Won,2025-11-01
OPP-0009025,SAL,2025-10-11
OPP-0009025,SQO,2025-10-17
OPP-0009025,Proposal/Negotiation,2025-11-11
OPP-0009025,Closed Lost,2025-11-14
OPP-0009037,Open,2025-10-27
OPP-0009037,Negotiation,2025-10-28
OPP-0009037,Closed Won,2025-11-01
OPP-0009038,Open,2025-10-15
OPP-0009038,Negotiation,2025-10-23
OPP-0009038,Closed Won,2025-11-01
OPP-0009039,Open,2025-10-11
OPP-0009039,Negotiation,2025-10-20
OPP-0009039,Closed Won,2025-11-01
OPP-0009040,Open,2025-10-14
OPP-0009040,Negotiation,2025-10-29
OPP-0009040,Closed Won,2025-11-01
OPP-0009041,SAL,2025-10-14
OPP-0009041,SQO,2025-10-19
OPP-0009041,Proposal/Negotiation,2025-11-07
OPP-0009041,Closed Lost,2025-11-11
OPP-0009042,Open,2025-11-13
OPP-0009042,Negotiation,2025-11-22
OPP-0009042,Closed Won,2025-11-23
OPP-0009043,SAL,2025-10-18
OPP-0009043,SQO,2025-10-20
OPP-0009043,Proposal/Negotiation,2025-11-02
OPP-0009043,Closed Won,2025-11-03
OPP-0009055,Open,2025-10-17
OPP-0009055,Negotiation,2025-10-18
OPP-0009055,Closed Won,2025-11-01
OPP-0009056,SAL,2025-10-12
OPP-0009056,SQO,2025-10-20
OPP-0009056,Proposal/Negotiation,2025-10-25
OPP-0009056,Closed Lost,2025-10-26
OPP-0009066,Open,2025-10-24
OPP-0009066,Negotiation,2025-10-30
OPP-0009066,Closed Won,2025-11-01
OPP-0009067,Open,2025-10-18
OPP-0009067,Negotiation,2025-10-25
OPP-0009067,Closed Won,2025-11-01
OPP-0009068,Open,2025-10-16
OPP-0009068,Negotiation,2025-10-21
OPP-0009068,Closed Won,2025-11-01
OPP-0009069,SAL,2025-10-25
OPP-0009069,SQO,2025-10-28
OPP-0009069,Proposal/Negotiation,2025-11-03
OPP-0009069,Closed Lost,2025-11-07
OPP-0009070,Open,2025-11-16
OPP-0009070,Negotiation,2025-11-21
OPP-0009070,Closed Won,2025-12-01
OPP-0009071,SAL,2025-10-12
OPP-0009071,SQO,2025-10-25
OPP-0009071,Proposal/Negotiation,2025-11-05
OPP-0009071,Closed Won,2025-11-22
OPP-0009079,Open,2025-10-19
OPP-0009079,Negotiation,2025-10-28
OPP-0009079,Closed Won,2025-11-01
OPP-0009080,SAL,2025-10-27
OPP-0009080,SQO,2025-10-30
OPP-0009080,Proposal/Negotiation,2025-11-08
OPP-0009080,Closed Lost,2025-11-26
OPP-0009081,SAL,2025-10-15
OPP-0009081,SQO,2025-10-23
OPP-0009081,Proposal/Negotiation,2025-11-18
OPP-0009081,Closed Lost,2025-11-18
OPP-0009082,Open,2025-10-18
OPP-0009082,Negotiation,2025-10-27
OPP-0009082,Closed Won,2025-12-01
OPP-0009091,SAL,2025-10-27
OPP-0009091,SQO,2025-11-04
OPP-0009091,POC,2025-11-24
OPP-0009091,Proposal/Negotiation,2025-12-04
OPP-0009091,Closed Lost,2025-12-14
OPP-0009092,SAL,2025-11-10
OPP-0009092,SQO,2025-11-13
OPP-0009092,Proposal/Negotiation,2025-11-17
OPP-0009092,Closed Won,2025-11-20
OPP-0009093,SAL,2025-10-30
OPP-0009093,SQO,2025-11-05
OPP-0009093,Proposal/Negotiation,2025-11-11
OPP-0009093,Closed Won,2025-11-15
OPP-0009104,Open,2025-10-23
OPP-0009104,Negotiation,2025-10-28
OPP-0009104,Closed Won,2025-11-01
OPP-0009105,Open,2025-10-16
OPP-0009105,Negotiation,2025-10-22
OPP-0009105,Closed Won,2025-11-01
OPP-0009106,Open,2025-10-26
OPP-0009106,Negotiation,2025-10-29
OPP-0009106,Closed Won,2025-11-01
OPP-0009107,Open,2025-10-19
OPP-0009107,Negotiation,2025-10-29
OPP-0009107,Closed Won,2025-11-01
OPP-0009108,Open,2025-11-04
OPP-0009108,Negotiation,2025-11-28
OPP-0009108,Closed Won,2025-12-01
OPP-0009109,Open,2025-10-21
OPP-0009109,Negotiation,2025-11-19
OPP-0009109,Closed Won,2025-12-01
OPP-0009122,Open,2025-10-28
OPP-0009122,Negotiation,2025-10-29
OPP-0009122,Closed Won,2025-11-01
OPP-0009123,Open,2025-10-16
OPP-0009123,Negotiation,2025-10-26
OPP-0009123,Closed Won,2025-11-01
OPP-0009124,SAL,2025-10-24
OPP-0009124,SQO,2025-10-27
OPP-0009124,Proposal/Negotiation,2025-11-02
OPP-0009124,Closed Lost,2025-11-12
OPP-0009133,Open,2025-10-26
OPP-0009133,Negotiation,2025-10-28
OPP-0009133,Closed Won,2025-11-01
OPP-0009134,Open,2025-10-31
OPP-0009134,Negotiation,2025-11-01
OPP-0009134,Closed Won,2025-11-01
OPP-0009135,Open,2025-10-19
OPP-0009135,Negotiation,2025-10-24
OPP-0009135,Closed Won,2025-11-01
OPP-0009136,Open,2025-10-17
OPP-0009136,Negotiation,2025-10-17
OPP-0009136,Closed Won,2025-11-01
OPP-0009137,SAL,2025-10-21
OPP-0009137,SQO,2025-10-29
OPP-0009137,Proposal/Negotiation,2025-11-07
OPP-0009137,Closed Lost,2025-11-11
OPP-0009150,Open,2025-11-02
OPP-0009150,Negotiation,2025-11-12
OPP-0009150,Closed Won,2025-12-01
OPP-0009151,Open,2025-10-26
OPP-0009151,Negotiation,2025-10-30
OPP-0009151,Closed Won,2025-11-01
OPP-0009152,Open,2025-10-27
OPP-0009152,Negotiation,2025-11-24
OPP-0009152,Closed Won,2025-12-01
OPP-0009153,SAL,2025-10-28
OPP-0009153,SQO,2025-10-29
OPP-0009153,Proposal/Negotiation,2025-11-02
OPP-0009153,Closed Lost,2025-11-02
OPP-0009154,SAL,2025-10-22
OPP-0009154,SQO,2025-10-24
OPP-0009154,Proposal/Negotiation,2025-11-09
OPP-0009154,Closed Lost,2025-11-10
OPP-0009155,Open,2025-11-04
OPP-0009155,Negotiation,2025-11-09
OPP-0009155,Closed Won,2025-12-01
OPP-0009171,Open,2025-10-21
OPP-0009171,Negotiation,2025-11-29
OPP-0009171,Closed Won,2025-12-01
OPP-0009172,Open,2025-10-23
OPP-0009172,Negotiation,2025-10-29
OPP-0009172,Closed Won,2025-12-01
OPP-0009173,SAL,2025-10-25
OPP-0009173,SQO,2025-10-26
OPP-0009173,Proposal/Negotiation,2025-10-30
OPP-0009173,Closed Lost,2025-11-19
OPP-0009174,SAL,2025-10-29
OPP-0009174,SQO,2025-10-30
OPP-0009174,Proposal/Negotiation,2025-11-01
OPP-0009174,Closed Won,2025-11-03
